TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.095105	0.052968	0.062954	0.050011	0.048683	0.045314	0.060062	0.061118	0.034484	0.057984	0.057563	0.032656	0.066852	0.062886	0.061439	0.085043	0.064879
A	0.091153	0.046748	0.078421	0.051124	0.050732	0.065365	0.046169	0.057966	0.044979	0.059621	0.066003	0.033274	0.073349	0.047064	0.048665	0.059844	0.079524
boy	0.070371	0.055647	0.064820	0.043167	0.050639	0.052774	0.087308	0.066651	0.040981	0.052023	0.060771	0.042232	0.048676	0.054522	0.053131	0.113354	0.042933
is	0.076368	0.066617	0.074005	0.045775	0.046216	0.071596	0.047164	0.058390	0.046898	0.060172	0.067472	0.050068	0.066081	0.044410	0.050525	0.071190	0.057054
jumping	0.057027	0.058412	0.076049	0.048817	0.062673	0.072622	0.075181	0.054932	0.045206	0.055078	0.059047	0.054043	0.062739	0.057015	0.052220	0.070993	0.037945
on	0.064051	0.051180	0.071803	0.047814	0.046869	0.057569	0.055315	0.072656	0.044256	0.061759	0.072483	0.037529	0.058419	0.065430	0.040934	0.090246	0.061687
skate	0.072514	0.056712	0.051500	0.047590	0.055808	0.074691	0.058355	0.058221	0.037147	0.065315	0.055627	0.052199	0.061545	0.071302	0.048680	0.079028	0.053765
##board	0.070532	0.053480	0.073109	0.045811	0.056978	0.065723	0.078191	0.072319	0.035513	0.056904	0.055965	0.039991	0.043631	0.054101	0.044615	0.101400	0.051737
in	0.061725	0.051307	0.064336	0.044733	0.052803	0.087825	0.063862	0.051752	0.050468	0.066838	0.059089	0.048968	0.050990	0.053059	0.041712	0.094230	0.056305
the	0.058381	0.072623	0.063752	0.045839	0.049316	0.058935	0.057059	0.062291	0.047851	0.062436	0.089982	0.049512	0.076602	0.050983	0.046498	0.056852	0.051087
middle	0.083289	0.064899	0.057715	0.047218	0.050871	0.051060	0.063891	0.057625	0.038444	0.059086	0.061225	0.036046	0.082664	0.049168	0.062630	0.071919	0.062251
of	0.064654	0.074590	0.064849	0.051139	0.051405	0.058742	0.062500	0.061511	0.030145	0.071986	0.088170	0.060085	0.057154	0.051212	0.045668	0.056204	0.049985
a	0.065815	0.059997	0.046394	0.053833	0.054622	0.060347	0.073776	0.054389	0.046734	0.056642	0.056440	0.061941	0.059746	0.060075	0.040919	0.093365	0.054964
red	0.067820	0.055937	0.057824	0.049829	0.049891	0.052277	0.061209	0.065915	0.040109	0.081675	0.058872	0.050092	0.070225	0.060063	0.040192	0.082291	0.055780
bridge	0.083619	0.045910	0.064382	0.045283	0.042386	0.065251	0.063500	0.068976	0.050298	0.069530	0.050764	0.042366	0.062517	0.044088	0.039425	0.098243	0.063462
.	0.078330	0.064572	0.049512	0.050906	0.041950	0.054068	0.058723	0.067882	0.043179	0.061381	0.064493	0.054234	0.060439	0.067799	0.052389	0.074053	0.056093
[SEP]	0.076297	0.046307	0.078583	0.036777	0.063520	0.056228	0.058278	0.071212	0.062816	0.060212	0.044868	0.044353	0.061191	0.053628	0.044877	0.086419	0.054433
