TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.050535	0.045198	0.004854	0.016756	0.009891	0.001840	0.000627	0.000142	0.000995	0.000325	0.001333	0.000299	0.002620	0.000213	0.000834	0.003332	0.860205
A	0.002347	0.043269	0.029706	0.502000	0.158625	0.010679	0.002033	0.000996	0.005565	0.001762	0.004196	0.000483	0.001997	0.000156	0.000639	0.013559	0.221989
boy	0.006825	0.086928	0.045891	0.235307	0.173977	0.137285	0.031837	0.006332	0.015015	0.009999	0.009598	0.001625	0.005082	0.000570	0.000842	0.004561	0.228328
is	0.010562	0.050162	0.012037	0.103759	0.249225	0.052254	0.017512	0.008587	0.030941	0.013618	0.017780	0.000973	0.003781	0.000343	0.000859	0.009105	0.418504
jumping	0.016488	0.060340	0.012519	0.057334	0.029843	0.213925	0.041380	0.009290	0.106209	0.044501	0.037376	0.004289	0.008573	0.000703	0.000803	0.015325	0.341102
on	0.006383	0.017538	0.004403	0.012778	0.025911	0.007294	0.081976	0.228332	0.207364	0.034514	0.035468	0.002440	0.006839	0.000246	0.000872	0.024396	0.303246
skate	0.011322	0.010393	0.010514	0.008720	0.004912	0.007064	0.016329	0.097863	0.248969	0.050433	0.021554	0.003839	0.013841	0.003564	0.005994	0.011870	0.472819
##board	0.005289	0.011315	0.003202	0.008905	0.002973	0.001895	0.008063	0.015389	0.221080	0.020569	0.023914	0.003944	0.007550	0.001577	0.002151	0.017246	0.644940
in	0.006015	0.032215	0.001241	0.013444	0.007864	0.002052	0.011601	0.002252	0.055856	0.043125	0.085211	0.036933	0.090172	0.008860	0.004975	0.041885	0.556297
the	0.003472	0.043111	0.004639	0.018153	0.011385	0.006070	0.010110	0.003227	0.085050	0.051388	0.230357	0.111462	0.085184	0.005997	0.003117	0.038862	0.288416
middle	0.007323	0.008169	0.000305	0.001907	0.000485	0.000248	0.001304	0.000302	0.017826	0.015803	0.012284	0.014298	0.086540	0.006479	0.001792	0.026861	0.798073
of	0.006641	0.008256	0.000297	0.003237	0.000307	0.000037	0.000299	0.000083	0.004823	0.000717	0.003557	0.004739	0.031537	0.008531	0.007130	0.092748	0.827060
a	0.006587	0.010592	0.001156	0.005060	0.001342	0.000135	0.000830	0.000588	0.006998	0.001245	0.014011	0.005682	0.033930	0.014950	0.032234	0.104249	0.760410
red	0.009732	0.004853	0.000906	0.001067	0.000277	0.000353	0.000469	0.000286	0.004211	0.001387	0.006415	0.005980	0.021975	0.040549	0.171255	0.082571	0.647716
bridge	0.009095	0.002997	0.000457	0.002123	0.000359	0.000296	0.000433	0.000172	0.005347	0.002555	0.002564	0.003306	0.011241	0.005555	0.011725	0.029269	0.912506
.	0.058270	0.171320	0.013516	0.100810	0.050116	0.004357	0.002678	0.001176	0.002087	0.000847	0.001570	0.000684	0.004570	0.000243	0.000787	0.015620	0.571350
[SEP]	0.091871	0.015278	0.003319	0.006974	0.005171	0.002973	0.007881	0.009123	0.006859	0.006540	0.003949	0.004201	0.021803	0.006910	0.008724	0.006716	0.791707
