TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.021778	0.013506	0.014315	0.005395	0.008692	0.010867	0.008845	0.006768	0.004735	0.002908	0.001539	0.003854	0.008322	0.008781	0.016064	0.022814	0.840816
A	0.005416	0.012099	0.472052	0.023838	0.045718	0.007228	0.017642	0.021131	0.005971	0.001367	0.001472	0.000772	0.000795	0.007661	0.010937	0.009700	0.356201
boy	0.010930	0.138015	0.028434	0.014105	0.047303	0.034356	0.041169	0.061951	0.006478	0.001229	0.003521	0.001803	0.003204	0.004357	0.002738	0.012652	0.587755
is	0.009443	0.013584	0.043207	0.027435	0.065117	0.034330	0.082856	0.032394	0.004701	0.002521	0.000781	0.004467	0.006000	0.003236	0.002402	0.015025	0.652501
jumping	0.052071	0.005046	0.004364	0.017177	0.030376	0.056162	0.101863	0.097064	0.015859	0.008125	0.006414	0.003990	0.014143	0.001889	0.005063	0.024881	0.555514
on	0.002120	0.000245	0.003426	0.002624	0.008336	0.000891	0.568050	0.357000	0.002242	0.001926	0.000697	0.000444	0.001280	0.000492	0.003759	0.000849	0.045618
skate	0.026439	0.001382	0.001453	0.002707	0.011254	0.020441	0.027223	0.260525	0.005580	0.030821	0.000342	0.000977	0.010869	0.003076	0.003424	0.003031	0.590456
##board	0.063089	0.003881	0.005353	0.004319	0.029905	0.005754	0.043100	0.019594	0.000867	0.006344	0.000938	0.000562	0.025156	0.019396	0.004776	0.007759	0.759205
in	0.006701	0.000473	0.001196	0.000586	0.004439	0.000443	0.016935	0.014881	0.000610	0.005694	0.173421	0.054960	0.099695	0.319197	0.224600	0.013231	0.062938
the	0.005839	0.001066	0.001518	0.000319	0.001995	0.000196	0.004193	0.012734	0.000719	0.002036	0.207404	0.363345	0.042808	0.157461	0.129412	0.011062	0.057894
middle	0.006556	0.000416	0.001412	0.000577	0.000697	0.000009	0.004973	0.005715	0.000768	0.001519	0.008909	0.016246	0.163938	0.183867	0.316712	0.020934	0.266751
of	0.000753	0.000128	0.002205	0.000270	0.000367	0.000014	0.000541	0.000218	0.000064	0.000200	0.002449	0.000704	0.021745	0.153931	0.744373	0.016521	0.055517
a	0.001926	0.000528	0.006642	0.000460	0.000844	0.000040	0.001460	0.000498	0.000085	0.000388	0.002438	0.002000	0.017132	0.193079	0.604164	0.020824	0.147491
red	0.002494	0.001554	0.000707	0.000669	0.000886	0.000028	0.001963	0.000457	0.000042	0.000203	0.000133	0.001415	0.014062	0.011577	0.105473	0.021428	0.836909
bridge	0.007395	0.002353	0.002067	0.001362	0.002733	0.001006	0.002940	0.000413	0.000544	0.001792	0.000658	0.001177	0.095115	0.277895	0.051782	0.034279	0.516489
.	0.009095	0.016143	0.039472	0.010326	0.011354	0.005718	0.010056	0.002013	0.001942	0.001274	0.001374	0.003969	0.010670	0.019969	0.026172	0.074742	0.755711
[SEP]	0.006736	0.002428	0.002630	0.002271	0.000559	0.003169	0.000851	0.001263	0.004968	0.002087	0.000660	0.002745	0.002124	0.001963	0.003277	0.032869	0.929399
