TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.338816	0.011435	0.025419	0.009614	0.007928	0.007552	0.038260	0.026662	0.006449	0.007460	0.002512	0.009353	0.011469	0.003343	0.045140	0.035221	0.413369
A	0.019649	0.191310	0.033936	0.084035	0.009866	0.014188	0.015781	0.006023	0.003624	0.004162	0.000969	0.003771	0.027539	0.003619	0.003496	0.232645	0.345386
boy	0.030631	0.049376	0.095836	0.036797	0.021767	0.012241	0.030765	0.062813	0.003750	0.004677	0.005174	0.002057	0.010265	0.003761	0.016123	0.109941	0.504027
is	0.029709	0.049742	0.064951	0.078881	0.021426	0.010143	0.015063	0.015978	0.017465	0.003699	0.010347	0.004929	0.007348	0.007866	0.005620	0.190517	0.466317
jumping	0.014435	0.043030	0.070041	0.077567	0.081647	0.049728	0.100838	0.065497	0.019850	0.004732	0.009908	0.004743	0.010728	0.018485	0.017144	0.071809	0.339817
on	0.008565	0.009456	0.035078	0.025757	0.038437	0.095879	0.014199	0.057335	0.210990	0.029860	0.055188	0.079533	0.020357	0.020951	0.013842	0.069052	0.215522
skate	0.010300	0.039252	0.055826	0.030757	0.036750	0.014315	0.040474	0.038896	0.034143	0.013880	0.009596	0.011776	0.025058	0.019329	0.104800	0.050557	0.464290
##board	0.007133	0.033691	0.054484	0.073593	0.064899	0.018083	0.024934	0.021997	0.016200	0.007898	0.023533	0.012350	0.033224	0.029189	0.106596	0.155790	0.316405
in	0.015393	0.013963	0.008729	0.034631	0.030498	0.053625	0.022625	0.029280	0.077593	0.029147	0.032791	0.091023	0.074870	0.033451	0.043405	0.151527	0.257449
the	0.015894	0.066865	0.012962	0.026652	0.018470	0.028017	0.015363	0.016390	0.025652	0.024127	0.008487	0.037614	0.318074	0.064462	0.042182	0.158308	0.120482
middle	0.013827	0.027848	0.015485	0.015743	0.016714	0.018973	0.005139	0.028273	0.030931	0.013641	0.030568	0.032616	0.055407	0.072741	0.146250	0.121903	0.353940
of	0.020939	0.008777	0.017571	0.062461	0.014791	0.089037	0.012202	0.050034	0.055100	0.023598	0.011463	0.064429	0.066622	0.081100	0.061762	0.119599	0.240515
a	0.010613	0.050263	0.010970	0.028650	0.011977	0.030811	0.031371	0.009510	0.005458	0.034327	0.005025	0.037126	0.352344	0.075223	0.052304	0.122162	0.131866
red	0.013063	0.041658	0.018817	0.016588	0.017957	0.019523	0.046991	0.025955	0.004943	0.018300	0.012514	0.018977	0.105629	0.030767	0.165613	0.067451	0.375254
bridge	0.007601	0.009530	0.028393	0.007538	0.028838	0.029254	0.121841	0.091000	0.019652	0.009585	0.039134	0.013171	0.046836	0.081497	0.137961	0.038749	0.289421
.	0.022790	0.043249	0.031973	0.063742	0.014803	0.020117	0.019805	0.035285	0.021605	0.009821	0.006419	0.012997	0.021380	0.018443	0.074844	0.090550	0.492180
[SEP]	0.019933	0.002552	0.002096	0.004866	0.002262	0.001592	0.002647	0.002152	0.001377	0.000529	0.004101	0.000932	0.000958	0.002162	0.002388	0.023446	0.926008
