TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.814289	0.012342	0.009128	0.013179	0.017039	0.010347	0.017253	0.016689	0.011976	0.009508	0.005257	0.009001	0.008400	0.009723	0.007157	0.011899	0.016813
A	0.001032	0.009804	0.911887	0.020817	0.015866	0.003588	0.011128	0.010535	0.000504	0.000684	0.000956	0.001062	0.000374	0.001145	0.008350	0.000739	0.001530
boy	0.036200	0.104755	0.165466	0.433139	0.110281	0.058876	0.012911	0.031829	0.006046	0.000894	0.020029	0.001667	0.002893	0.004689	0.002683	0.005643	0.002001
is	0.005279	0.058822	0.283039	0.121465	0.117709	0.265983	0.033150	0.011971	0.035201	0.010788	0.001486	0.007088	0.003966	0.001218	0.001224	0.005891	0.035720
jumping	0.026729	0.040802	0.224117	0.041113	0.051102	0.416356	0.057726	0.097313	0.014433	0.009811	0.012016	0.000619	0.002015	0.001329	0.002526	0.000602	0.001390
on	0.002930	0.006694	0.066434	0.046554	0.057584	0.021425	0.351145	0.377438	0.036538	0.012210	0.007063	0.005898	0.000341	0.004114	0.001303	0.001078	0.001251
skate	0.013990	0.000942	0.011767	0.005397	0.019708	0.034217	0.006091	0.836766	0.020410	0.017051	0.027336	0.002789	0.001473	0.000696	0.001026	0.000092	0.000247
##board	0.006316	0.005494	0.007071	0.003999	0.086459	0.051343	0.610196	0.003217	0.078932	0.032618	0.049876	0.004999	0.004804	0.053506	0.000495	0.000334	0.000343
in	0.000665	0.000574	0.003269	0.000799	0.003932	0.028509	0.023451	0.199492	0.026337	0.451579	0.200966	0.033678	0.013653	0.007832	0.003464	0.000423	0.001376
the	0.002363	0.000432	0.002872	0.001053	0.000163	0.001773	0.013065	0.009739	0.040403	0.024787	0.855934	0.019586	0.009822	0.008324	0.006086	0.003308	0.000292
middle	0.001793	0.000413	0.011914	0.000654	0.007491	0.002826	0.027793	0.020053	0.052460	0.112445	0.015606	0.546734	0.032960	0.118233	0.040378	0.004611	0.003638
of	0.002399	0.000918	0.001558	0.001367	0.000284	0.002220	0.000889	0.007465	0.028641	0.052120	0.223484	0.058196	0.386919	0.116112	0.052612	0.030296	0.034521
a	0.001392	0.000808	0.007690	0.000173	0.000204	0.000122	0.002775	0.001901	0.003768	0.011535	0.036993	0.073358	0.026154	0.544735	0.170359	0.073014	0.045019
red	0.002684	0.001487	0.015478	0.000291	0.000609	0.000224	0.000620	0.011078	0.000407	0.007362	0.046913	0.112745	0.163125	0.037485	0.393685	0.093078	0.112730
bridge	0.023008	0.002431	0.002273	0.001115	0.002838	0.000274	0.000692	0.000369	0.001172	0.001195	0.012620	0.030736	0.057904	0.436743	0.037463	0.241561	0.147606
.	0.000295	0.000289	0.000416	0.000130	0.000204	0.000044	0.000036	0.000107	0.000076	0.000391	0.000094	0.001418	0.006235	0.021671	0.011390	0.016069	0.941137
[SEP]	0.580589	0.000406	0.000894	0.000982	0.000112	0.000263	0.000147	0.000142	0.000050	0.000054	0.000699	0.000232	0.002502	0.010687	0.010748	0.149238	0.242254
