TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.009777	0.027181	0.026796	0.030536	0.018637	0.010154	0.026624	0.029040	0.010668	0.020152	0.008459	0.003172	0.012182	0.014438	0.019508	0.185364	0.547312
A	0.082807	0.070892	0.059096	0.078893	0.044640	0.034027	0.012438	0.022855	0.035495	0.026000	0.010712	0.028926	0.058043	0.046049	0.036253	0.181664	0.171211
boy	0.142859	0.135210	0.015082	0.023774	0.021964	0.036338	0.017618	0.011155	0.007915	0.018445	0.003638	0.011215	0.135904	0.008318	0.088583	0.123154	0.198829
is	0.042259	0.106577	0.049924	0.103462	0.024795	0.062481	0.007894	0.020173	0.029008	0.017593	0.010373	0.028766	0.071197	0.023984	0.037287	0.090335	0.273893
jumping	0.064949	0.035786	0.041735	0.059276	0.002777	0.011148	0.082606	0.019232	0.006855	0.006510	0.003873	0.007764	0.024778	0.066936	0.068357	0.070164	0.427253
on	0.056421	0.049037	0.085398	0.130674	0.048017	0.012922	0.037799	0.014003	0.020189	0.011041	0.034188	0.024491	0.050179	0.028054	0.062129	0.041349	0.294110
skate	0.025795	0.009431	0.007438	0.024161	0.027632	0.001530	0.014288	0.002533	0.005582	0.006140	0.008933	0.007390	0.005802	0.013540	0.127121	0.126553	0.586129
##board	0.097682	0.039791	0.077196	0.065476	0.028398	0.006730	0.011209	0.008113	0.007127	0.009234	0.009146	0.016598	0.025907	0.015956	0.101619	0.144744	0.335074
in	0.019140	0.050084	0.021955	0.030465	0.038250	0.015355	0.019990	0.006087	0.005933	0.008301	0.035430	0.016334	0.022713	0.021716	0.037118	0.091087	0.560041
the	0.033063	0.115182	0.030494	0.066916	0.027918	0.026373	0.017543	0.008193	0.010092	0.025662	0.037432	0.019163	0.062536	0.020521	0.034094	0.148224	0.316595
middle	0.020995	0.023115	0.010635	0.023921	0.021248	0.012876	0.034971	0.006194	0.007751	0.021373	0.001804	0.005685	0.023398	0.024669	0.011540	0.067628	0.682196
of	0.034151	0.068469	0.031151	0.096808	0.045444	0.030130	0.014212	0.009712	0.015345	0.018729	0.024246	0.006436	0.032536	0.008296	0.059918	0.055420	0.448997
a	0.071467	0.066462	0.055660	0.082344	0.038390	0.044970	0.016503	0.011109	0.013073	0.029901	0.027517	0.023057	0.076007	0.017819	0.047438	0.093349	0.284935
red	0.051173	0.039298	0.027003	0.016382	0.043991	0.027159	0.044444	0.005320	0.006228	0.010318	0.007579	0.006417	0.023410	0.000771	0.013795	0.023843	0.652868
bridge	0.022460	0.032695	0.160411	0.025678	0.016516	0.003214	0.052446	0.048256	0.005332	0.006915	0.013473	0.008226	0.019463	0.009950	0.001220	0.111211	0.462533
.	0.010247	0.074539	0.040259	0.053359	0.024601	0.007818	0.008149	0.013725	0.014917	0.007042	0.015414	0.007093	0.009720	0.020883	0.020592	0.257797	0.413843
[SEP]	0.008887	0.005976	0.003562	0.006885	0.001967	0.006801	0.001145	0.001167	0.002914	0.000591	0.003727	0.003289	0.001473	0.007036	0.001594	0.018668	0.924317
