TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.135465	0.073102	0.040161	0.022136	0.049236	0.055672	0.044734	0.025164	0.051294	0.058463	0.045410	0.044611	0.075666	0.070259	0.057505	0.074723	0.076400
A	0.008887	0.052671	0.038127	0.127311	0.076938	0.054798	0.065419	0.048336	0.070853	0.051216	0.049773	0.034551	0.057620	0.048374	0.069135	0.116520	0.029473
boy	0.038063	0.038653	0.061228	0.042226	0.119071	0.047427	0.153807	0.082436	0.034075	0.036004	0.101266	0.018397	0.024968	0.027683	0.124583	0.025949	0.024167
is	0.007182	0.029511	0.048549	0.205770	0.106514	0.033838	0.040860	0.087587	0.047183	0.033588	0.034122	0.031858	0.037718	0.044173	0.094182	0.072974	0.044392
jumping	0.040959	0.033530	0.140354	0.022550	0.077672	0.013032	0.077561	0.058787	0.016129	0.059388	0.086202	0.015891	0.050759	0.136134	0.049140	0.081186	0.040726
on	0.014128	0.073350	0.050781	0.036451	0.067646	0.046917	0.042296	0.031102	0.073443	0.065162	0.072194	0.031137	0.067230	0.091788	0.107344	0.101360	0.027671
skate	0.048049	0.022876	0.111400	0.035920	0.093580	0.038096	0.080789	0.080943	0.054690	0.027545	0.108167	0.047885	0.022256	0.049101	0.075480	0.070602	0.032622
##board	0.066211	0.081519	0.071000	0.052576	0.079542	0.029699	0.104354	0.018867	0.048134	0.068787	0.052878	0.029023	0.076378	0.071714	0.032445	0.067351	0.049522
in	0.005421	0.048035	0.035325	0.032093	0.032992	0.049605	0.020027	0.029904	0.060692	0.066698	0.042011	0.061115	0.085941	0.055462	0.104461	0.226314	0.043906
the	0.004531	0.056365	0.035606	0.022918	0.033754	0.052735	0.026849	0.045984	0.063766	0.067008	0.048131	0.059103	0.099007	0.072909	0.124740	0.136845	0.049750
middle	0.035462	0.043918	0.071629	0.082528	0.118629	0.057498	0.055502	0.027275	0.098214	0.037737	0.025234	0.082284	0.034539	0.038511	0.031359	0.087867	0.071813
of	0.005556	0.039181	0.028608	0.015996	0.042097	0.046714	0.035546	0.039517	0.053873	0.078061	0.056752	0.041380	0.076430	0.071539	0.192279	0.125413	0.051058
a	0.004120	0.059438	0.032291	0.039296	0.044491	0.041318	0.030073	0.068544	0.051466	0.054254	0.034170	0.054794	0.078381	0.071541	0.144730	0.113285	0.077808
red	0.003461	0.056707	0.049229	0.018882	0.148813	0.013143	0.128242	0.060818	0.019372	0.022845	0.085351	0.031299	0.030721	0.053674	0.211782	0.034523	0.031138
bridge	0.015258	0.065590	0.072104	0.037477	0.132260	0.057298	0.038449	0.059693	0.057669	0.025558	0.041393	0.051353	0.042866	0.114169	0.041426	0.036614	0.110822
.	0.004912	0.035435	0.044060	0.026729	0.039472	0.039215	0.030303	0.038079	0.046165	0.060419	0.052527	0.034706	0.082597	0.090073	0.144486	0.123708	0.107116
[SEP]	0.022799	0.065281	0.049576	0.028930	0.069685	0.035584	0.049776	0.033467	0.046575	0.070447	0.085089	0.035532	0.075493	0.085399	0.083079	0.109104	0.054183
