TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.006584	0.021786	0.026840	0.051528	0.007826	0.007429	0.015324	0.005930	0.003111	0.001532	0.001796	0.002562	0.006927	0.035039	0.012551	0.014363	0.778873
A	0.001389	0.058184	0.099524	0.154891	0.032760	0.009908	0.034626	0.010061	0.005850	0.005474	0.005168	0.008234	0.017260	0.070578	0.022544	0.154922	0.308627
boy	0.001306	0.022421	0.127172	0.036611	0.053692	0.006790	0.037246	0.019266	0.002145	0.001871	0.005985	0.002422	0.004093	0.082366	0.069005	0.047054	0.480555
is	0.003465	0.062420	0.131430	0.200812	0.058701	0.020979	0.046587	0.023292	0.018856	0.009700	0.010247	0.015129	0.020427	0.054086	0.032828	0.076824	0.214216
jumping	0.000993	0.015437	0.037173	0.048337	0.037562	0.018718	0.071285	0.030510	0.014168	0.006351	0.014346	0.017271	0.012119	0.134339	0.028625	0.026805	0.485961
on	0.002439	0.027059	0.041586	0.030943	0.080184	0.052770	0.054004	0.022771	0.049200	0.020343	0.039437	0.038545	0.028060	0.066261	0.050920	0.049092	0.346384
skate	0.003748	0.009589	0.050854	0.019802	0.012525	0.004894	0.035424	0.040640	0.006205	0.003544	0.007954	0.005595	0.006014	0.137250	0.083998	0.019073	0.552892
##board	0.000778	0.006385	0.049346	0.039356	0.022621	0.009614	0.063774	0.029974	0.006750	0.002482	0.007623	0.007386	0.005610	0.132848	0.100509	0.019731	0.495213
in	0.000947	0.024572	0.034295	0.026027	0.055942	0.038094	0.065120	0.033014	0.079367	0.032944	0.065110	0.048754	0.041708	0.055775	0.047879	0.035199	0.315253
the	0.001321	0.025487	0.074597	0.035835	0.088924	0.046681	0.131078	0.044949	0.050804	0.027756	0.054532	0.050851	0.059757	0.136615	0.097666	0.029970	0.043178
middle	0.001405	0.013852	0.025170	0.018002	0.031287	0.024451	0.036552	0.016841	0.056349	0.023361	0.032321	0.032434	0.024021	0.049225	0.033274	0.029583	0.551873
of	0.002068	0.028485	0.026441	0.052868	0.052260	0.033314	0.089450	0.026901	0.065053	0.026840	0.053623	0.068938	0.082597	0.070628	0.081767	0.067667	0.171098
a	0.001523	0.053930	0.062977	0.078612	0.039246	0.020144	0.111257	0.034478	0.026955	0.021502	0.022327	0.036102	0.089742	0.141245	0.070895	0.076826	0.112239
red	0.001292	0.016994	0.057083	0.010603	0.024947	0.005654	0.170798	0.029276	0.002491	0.002550	0.006339	0.002540	0.013235	0.202191	0.140707	0.019031	0.294271
bridge	0.000902	0.003302	0.015815	0.011562	0.012682	0.011535	0.073973	0.024989	0.007528	0.003465	0.012501	0.015598	0.015885	0.116140	0.097847	0.016630	0.559646
.	0.001448	0.028600	0.049194	0.037033	0.017648	0.010073	0.040949	0.021369	0.007496	0.004250	0.010167	0.004040	0.006376	0.034374	0.042876	0.040431	0.643675
[SEP]	0.000591	0.000182	0.000312	0.000598	0.000314	0.000241	0.000881	0.000250	0.000175	0.000056	0.000162	0.000111	0.000151	0.000392	0.000386	0.001169	0.994026
