TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.019005	0.001444	0.003257	0.000983	0.000455	0.000147	0.000191	0.000051	0.000124	0.000134	0.000046	0.000047	0.000134	0.000091	0.000132	0.012436	0.961324
A	0.013143	0.011926	0.009569	0.005927	0.002924	0.000241	0.000516	0.000285	0.000319	0.000272	0.000131	0.000090	0.000192	0.000073	0.000178	0.051104	0.903110
boy	0.006203	0.001777	0.003856	0.003248	0.000274	0.000107	0.001562	0.000747	0.000112	0.000113	0.000022	0.000020	0.000080	0.000038	0.000031	0.006652	0.975157
is	0.008900	0.016148	0.006447	0.015389	0.002806	0.000320	0.000280	0.000104	0.000232	0.000158	0.000032	0.000057	0.000137	0.000024	0.000050	0.029201	0.919714
jumping	0.009703	0.013281	0.008562	0.014118	0.015967	0.007757	0.001358	0.000538	0.000813	0.000355	0.000595	0.000082	0.000278	0.000055	0.000224	0.011171	0.915143
on	0.005337	0.007439	0.033032	0.007405	0.064696	0.012158	0.004437	0.000626	0.000605	0.000503	0.000177	0.000168	0.000871	0.000338	0.003384	0.001868	0.856955
skate	0.003077	0.000455	0.000802	0.001080	0.000653	0.001303	0.003196	0.000117	0.000234	0.000230	0.000175	0.000031	0.000082	0.000033	0.000034	0.003795	0.984705
##board	0.000871	0.000847	0.001844	0.002614	0.001533	0.002693	0.007327	0.000358	0.000326	0.000318	0.000034	0.000007	0.000082	0.000015	0.000016	0.001402	0.979713
in	0.009284	0.001802	0.008068	0.006683	0.127911	0.018391	0.010854	0.020964	0.006469	0.003749	0.000346	0.000570	0.001057	0.000167	0.001549	0.010469	0.771665
the	0.009148	0.003003	0.005733	0.001884	0.026720	0.012867	0.002007	0.005483	0.019472	0.014556	0.000429	0.000256	0.001668	0.000041	0.001437	0.036337	0.858958
middle	0.003963	0.003332	0.004327	0.001734	0.017890	0.002934	0.002840	0.002371	0.024530	0.028505	0.004643	0.002412	0.002590	0.000295	0.000809	0.011923	0.884902
of	0.014851	0.003729	0.003859	0.002006	0.013787	0.008011	0.006288	0.001841	0.060438	0.167222	0.028869	0.015234	0.018983	0.000974	0.004951	0.079619	0.569336
a	0.006044	0.001018	0.002418	0.000865	0.002341	0.000907	0.001529	0.000750	0.004970	0.008207	0.001943	0.000944	0.005045	0.000616	0.001951	0.014745	0.945707
red	0.007214	0.000433	0.001065	0.000370	0.000843	0.000122	0.000998	0.000551	0.000824	0.001111	0.000231	0.000400	0.004721	0.003686	0.001238	0.003538	0.972654
bridge	0.002294	0.000165	0.001638	0.000602	0.000253	0.000063	0.002896	0.001423	0.000375	0.000404	0.001245	0.000469	0.002549	0.014165	0.003401	0.004498	0.963559
.	0.063612	0.003086	0.002299	0.002033	0.002492	0.000370	0.001021	0.001925	0.001723	0.003731	0.000269	0.001494	0.003654	0.001567	0.001610	0.358049	0.551065
[SEP]	0.020194	0.006142	0.005300	0.009284	0.004793	0.001825	0.005718	0.001648	0.005535	0.004252	0.002177	0.001892	0.002311	0.001739	0.003267	0.038175	0.885748
