TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.777385	0.010070	0.008357	0.006029	0.004927	0.006979	0.006205	0.005001	0.015947	0.014809	0.003820	0.021435	0.019562	0.008349	0.005566	0.032393	0.053166
A	0.102664	0.085402	0.051429	0.051599	0.017493	0.056407	0.010706	0.014148	0.070774	0.116942	0.022033	0.063689	0.136451	0.045410	0.027016	0.085236	0.042604
boy	0.051576	0.078489	0.201245	0.063771	0.071026	0.036613	0.027265	0.025371	0.020847	0.073765	0.030837	0.018439	0.064764	0.089619	0.086068	0.034750	0.025557
is	0.056599	0.096689	0.119123	0.079890	0.070264	0.029208	0.029172	0.012166	0.034851	0.124690	0.029974	0.023996	0.094066	0.060480	0.036458	0.067153	0.035222
jumping	0.089225	0.098507	0.059976	0.045871	0.012753	0.038467	0.010012	0.016094	0.045667	0.118320	0.040398	0.038398	0.151196	0.060480	0.030008	0.068019	0.076608
on	0.106519	0.094680	0.085211	0.047950	0.019451	0.034296	0.014418	0.018414	0.068398	0.085480	0.016227	0.071345	0.098054	0.029652	0.029715	0.113180	0.067011
skate	0.242167	0.045202	0.075723	0.074133	0.019216	0.021721	0.006998	0.017026	0.039832	0.058693	0.016519	0.040163	0.085124	0.039937	0.028245	0.093085	0.096216
##board	0.330910	0.090260	0.020868	0.009845	0.005649	0.012607	0.002466	0.001406	0.020282	0.118007	0.003230	0.023585	0.165481	0.009954	0.006140	0.054591	0.124718
in	0.036817	0.048282	0.113986	0.095798	0.028161	0.053522	0.020234	0.029042	0.072440	0.078322	0.036144	0.064352	0.060058	0.080532	0.033654	0.096023	0.052635
the	0.046607	0.066374	0.044373	0.074050	0.018881	0.060015	0.012711	0.017967	0.097683	0.106002	0.020430	0.098994	0.100490	0.041462	0.028582	0.111601	0.053776
middle	0.063177	0.111539	0.099334	0.060590	0.020402	0.049577	0.003552	0.008170	0.085497	0.104356	0.013963	0.057716	0.142014	0.031663	0.016419	0.068135	0.063899
of	0.066395	0.073893	0.052562	0.055892	0.025291	0.055800	0.018868	0.020993	0.074080	0.129447	0.027161	0.062983	0.088300	0.047493	0.027768	0.111702	0.061374
a	0.030009	0.092673	0.063228	0.082584	0.023010	0.063674	0.010216	0.017713	0.099965	0.105162	0.021907	0.087399	0.089152	0.033615	0.026263	0.098202	0.055226
red	0.056348	0.073032	0.150034	0.106046	0.064871	0.038204	0.030552	0.030047	0.043969	0.086322	0.019883	0.033010	0.078317	0.023123	0.046231	0.069332	0.050678
bridge	0.099539	0.081834	0.066733	0.050723	0.030789	0.020369	0.026548	0.017149	0.022892	0.153412	0.045513	0.018379	0.122804	0.051433	0.017833	0.082267	0.091783
.	0.069015	0.068381	0.029400	0.040511	0.021695	0.060566	0.022205	0.020664	0.073489	0.132348	0.024896	0.068226	0.096582	0.030172	0.032952	0.090603	0.118293
[SEP]	0.695934	0.010024	0.005829	0.003408	0.002513	0.009762	0.001957	0.001973	0.013855	0.029138	0.002559	0.023067	0.020700	0.003679	0.002702	0.036044	0.136856
