TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.026245	0.091045	0.035335	0.043280	0.032443	0.064489	0.065712	0.062051	0.069696	0.039945	0.048142	0.064473	0.082602	0.037217	0.055885	0.151517	0.029924
A	0.061645	0.040290	0.123361	0.046027	0.083162	0.031266	0.039599	0.036931	0.046355	0.094994	0.045288	0.038110	0.057448	0.056962	0.056576	0.035795	0.106188
boy	0.250338	0.034185	0.044967	0.051079	0.066882	0.019553	0.022240	0.023906	0.022131	0.086576	0.020793	0.041874	0.041292	0.046486	0.023421	0.034872	0.169406
is	0.047603	0.023340	0.286334	0.059180	0.069976	0.028075	0.028073	0.027057	0.053402	0.064281	0.039293	0.054415	0.034342	0.046451	0.030420	0.024587	0.083170
jumping	0.409739	0.008714	0.162922	0.051700	0.033180	0.011443	0.032906	0.049868	0.011998	0.008481	0.034850	0.023113	0.007283	0.019465	0.032371	0.020875	0.081091
on	0.080717	0.033641	0.096711	0.078075	0.070528	0.034148	0.037595	0.032423	0.053290	0.051638	0.046636	0.088339	0.036126	0.039579	0.034051	0.052296	0.134210
skate	0.201155	0.004911	0.366280	0.048035	0.031180	0.013538	0.034038	0.044858	0.015885	0.011635	0.052315	0.032801	0.007311	0.035648	0.023939	0.023706	0.052764
##board	0.320591	0.022174	0.070814	0.080392	0.024461	0.032036	0.018208	0.023035	0.073621	0.005370	0.038920	0.066655	0.011133	0.014439	0.027450	0.079400	0.091300
in	0.067733	0.042050	0.054252	0.078228	0.089041	0.031459	0.037646	0.031304	0.045528	0.074270	0.038231	0.060666	0.050523	0.063487	0.037088	0.055417	0.143075
the	0.069920	0.050880	0.121803	0.083749	0.068738	0.030539	0.046100	0.022070	0.038553	0.066973	0.033190	0.046571	0.047156	0.051652	0.032534	0.046132	0.143440
middle	0.146581	0.033453	0.105733	0.126837	0.062857	0.040487	0.050381	0.056884	0.026880	0.049758	0.036312	0.037948	0.025663	0.046107	0.026735	0.040691	0.086693
of	0.056650	0.038562	0.083298	0.089276	0.094957	0.027914	0.048423	0.037297	0.040614	0.059220	0.043559	0.051722	0.036427	0.054926	0.048613	0.052594	0.135949
a	0.052766	0.072222	0.085401	0.090394	0.080198	0.029172	0.039950	0.031566	0.035733	0.092559	0.037012	0.030894	0.056418	0.058733	0.046654	0.053748	0.106578
red	0.149035	0.027712	0.226162	0.184079	0.027959	0.018775	0.024035	0.026314	0.025720	0.014679	0.057530	0.031140	0.013310	0.023016	0.035405	0.042415	0.072715
bridge	0.070856	0.015165	0.457421	0.087792	0.066730	0.013889	0.060983	0.050907	0.011050	0.009972	0.032009	0.021387	0.006578	0.020792	0.015914	0.021877	0.036678
.	0.036943	0.053371	0.068245	0.042199	0.075473	0.028504	0.036237	0.041493	0.050209	0.100287	0.038910	0.053264	0.083949	0.045786	0.045757	0.076224	0.123147
[SEP]	0.047413	0.105356	0.057315	0.085257	0.043151	0.022743	0.018562	0.038609	0.034848	0.054735	0.054940	0.032792	0.066281	0.054322	0.043296	0.080234	0.160146
