TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.051334	0.003948	0.005041	0.003092	0.001304	0.001357	0.002941	0.000356	0.000546	0.000423	0.000675	0.000181	0.000653	0.002895	0.002480	0.014939	0.907836
A	0.003986	0.078828	0.080464	0.031256	0.016785	0.005497	0.021717	0.002752	0.005533	0.004543	0.006014	0.001714	0.012167	0.021936	0.010586	0.047894	0.648328
boy	0.002932	0.007711	0.035843	0.005092	0.004935	0.000950	0.020705	0.002601	0.004047	0.002073	0.003121	0.001639	0.001844	0.007447	0.004826	0.025694	0.868539
is	0.004101	0.078828	0.067842	0.046342	0.022298	0.010597	0.018572	0.005485	0.009105	0.009887	0.010287	0.003695	0.007590	0.013222	0.007476	0.058570	0.626103
jumping	0.004430	0.050428	0.090984	0.073785	0.058029	0.033296	0.045785	0.014934	0.009033	0.005223	0.006343	0.002658	0.004231	0.005234	0.008112	0.026225	0.561269
on	0.007081	0.078987	0.178665	0.077839	0.084207	0.026781	0.018719	0.015079	0.010397	0.005634	0.007950	0.003828	0.007896	0.003505	0.005998	0.028928	0.438505
skate	0.002268	0.011346	0.080326	0.010323	0.003313	0.003003	0.023849	0.002843	0.001032	0.000455	0.001192	0.000801	0.001361	0.001251	0.010093	0.009630	0.836913
##board	0.001600	0.008539	0.019809	0.009371	0.004201	0.006199	0.032936	0.005998	0.000969	0.000424	0.001073	0.001244	0.003675	0.001559	0.023384	0.015453	0.863565
in	0.004052	0.022051	0.017898	0.015245	0.039286	0.021274	0.024521	0.005081	0.007782	0.003310	0.008136	0.001899	0.004812	0.009226	0.006153	0.027751	0.781522
the	0.006403	0.043417	0.088288	0.031868	0.061887	0.014231	0.059183	0.012290	0.008929	0.004235	0.020359	0.004425	0.011810	0.015041	0.042846	0.029922	0.544866
middle	0.003609	0.003346	0.004087	0.003210	0.006114	0.008398	0.024906	0.011512	0.004418	0.001814	0.004078	0.003797	0.008292	0.009059	0.014091	0.018393	0.870875
of	0.008340	0.014527	0.007244	0.007132	0.016522	0.005196	0.037295	0.010160	0.019724	0.005893	0.014936	0.018707	0.089798	0.039187	0.082013	0.039867	0.583459
a	0.012867	0.047368	0.048708	0.022119	0.017178	0.006513	0.054434	0.010826	0.013446	0.006692	0.021913	0.020897	0.073613	0.032162	0.063950	0.057559	0.489757
red	0.002595	0.001549	0.001995	0.000892	0.000808	0.000441	0.020426	0.002869	0.003372	0.001040	0.006689	0.004465	0.025822	0.030092	0.095613	0.009322	0.792010
bridge	0.003089	0.000845	0.000934	0.001661	0.001478	0.001242	0.023017	0.003886	0.002545	0.000510	0.005734	0.004863	0.009972	0.023497	0.059758	0.007711	0.849258
.	0.011131	0.069723	0.036032	0.052448	0.020275	0.007216	0.020574	0.007440	0.012714	0.010270	0.005239	0.001348	0.010652	0.008601	0.012527	0.096046	0.617762
[SEP]	0.004766	0.000717	0.000959	0.001023	0.000479	0.001168	0.002510	0.000893	0.000872	0.000554	0.000449	0.000430	0.000793	0.000844	0.001788	0.020805	0.960949
