TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.528855	0.022459	0.015255	0.024266	0.017656	0.011234	0.023845	0.016229	0.021924	0.022407	0.010723	0.017217	0.016382	0.005826	0.007375	0.055334	0.183013
A	0.821718	0.005322	0.004619	0.008790	0.001795	0.000510	0.000009	0.000120	0.000592	0.000461	0.000025	0.000493	0.000866	0.000035	0.000035	0.014257	0.140352
boy	0.338020	0.488616	0.007942	0.008549	0.001936	0.004608	0.003320	0.000023	0.000371	0.000406	0.000215	0.000210	0.000871	0.000122	0.000347	0.010134	0.134308
is	0.653633	0.027648	0.112860	0.015407	0.009614	0.002114	0.003593	0.000214	0.000158	0.000608	0.000032	0.000865	0.000256	0.000031	0.000504	0.022757	0.149706
jumping	0.563189	0.004977	0.022965	0.082126	0.014268	0.006303	0.010049	0.006856	0.001482	0.000152	0.000040	0.000514	0.000278	0.000017	0.000198	0.028799	0.257788
on	0.102149	0.000168	0.000125	0.011050	0.782571	0.000393	0.000528	0.002796	0.003740	0.000434	0.000001	0.000200	0.000060	0.000002	0.000001	0.003200	0.092582
skate	0.844525	0.000449	0.000256	0.000218	0.001219	0.034203	0.004026	0.002101	0.001964	0.002351	0.000103	0.000078	0.000159	0.000037	0.000005	0.001811	0.106495
##board	0.021934	0.001510	0.000045	0.000466	0.000081	0.023541	0.903544	0.000050	0.005398	0.003118	0.000454	0.000595	0.000148	0.000019	0.000031	0.000535	0.038531
in	0.455404	0.000413	0.000699	0.011361	0.016846	0.001599	0.001482	0.058625	0.040756	0.044174	0.013022	0.048561	0.002013	0.000002	0.000205	0.011572	0.293266
the	0.183355	0.000389	0.000061	0.001732	0.003190	0.003266	0.012261	0.012932	0.571913	0.036041	0.041075	0.035842	0.004368	0.000194	0.000121	0.005506	0.087754
middle	0.076283	0.000559	0.000201	0.000051	0.000193	0.009760	0.000173	0.000959	0.264730	0.461825	0.033332	0.080052	0.004757	0.000801	0.000181	0.000967	0.065174
of	0.022173	0.000230	0.000058	0.000287	0.000015	0.000089	0.000532	0.000210	0.005308	0.021583	0.906604	0.021869	0.004085	0.000678	0.001346	0.003565	0.011368
a	0.149083	0.000221	0.000312	0.002914	0.001303	0.000073	0.000468	0.001135	0.031881	0.013772	0.055499	0.579545	0.015949	0.001157	0.003427	0.064688	0.078573
red	0.308168	0.000244	0.000012	0.000714	0.000022	0.000068	0.000365	0.002217	0.040050	0.012877	0.008789	0.066623	0.341967	0.001236	0.009803	0.059309	0.147536
bridge	0.302723	0.005540	0.000135	0.000210	0.000030	0.006107	0.000154	0.000003	0.003026	0.036652	0.000193	0.060576	0.141087	0.025319	0.007230	0.058792	0.352224
.	0.545011	0.005047	0.003913	0.004447	0.000362	0.000391	0.002244	0.000520	0.001467	0.007553	0.005846	0.031595	0.026942	0.016413	0.041596	0.131523	0.175129
[SEP]	0.771573	0.004731	0.003534	0.015610	0.001979	0.008936	0.004971	0.001570	0.008933	0.006532	0.000804	0.009570	0.006582	0.003492	0.000545	0.056776	0.093862
