TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.110470	0.039360	0.059252	0.125281	0.046811	0.023565	0.126241	0.026782	0.036156	0.027352	0.015055	0.040796	0.043477	0.050133	0.081526	0.089811	0.057930
A	0.076599	0.271428	0.009032	0.018363	0.010407	0.004059	0.005057	0.003762	0.014453	0.061683	0.003809	0.024753	0.170774	0.001784	0.002123	0.124398	0.197516
boy	0.170984	0.074600	0.048843	0.009096	0.019342	0.008225	0.018259	0.027514	0.032025	0.037878	0.001063	0.013183	0.041053	0.000975	0.003527	0.104258	0.389175
is	0.133307	0.076009	0.009073	0.049632	0.022287	0.022604	0.049758	0.024723	0.026208	0.043997	0.002027	0.028384	0.046830	0.002306	0.004391	0.102429	0.356037
jumping	0.147578	0.016071	0.005349	0.015042	0.045927	0.030443	0.165209	0.039286	0.073868	0.033731	0.001400	0.026909	0.038128	0.001923	0.013474	0.079502	0.266161
on	0.120748	0.014619	0.001205	0.004470	0.023056	0.191256	0.019534	0.011105	0.183060	0.067887	0.003947	0.047219	0.048668	0.001330	0.005255	0.066105	0.190536
skate	0.149127	0.020270	0.023222	0.005548	0.079611	0.118432	0.023828	0.052643	0.035403	0.029374	0.008812	0.032046	0.023378	0.009014	0.031960	0.093737	0.263596
##board	0.126184	0.010529	0.005448	0.015167	0.098427	0.041749	0.106736	0.043228	0.018510	0.016647	0.003204	0.019144	0.016090	0.000907	0.023117	0.103646	0.351266
in	0.076342	0.019925	0.001003	0.005891	0.011212	0.107696	0.004251	0.000907	0.442102	0.077753	0.003722	0.049477	0.042944	0.002885	0.002751	0.052167	0.098973
the	0.092085	0.078247	0.001516	0.012151	0.005599	0.033742	0.006757	0.004885	0.121867	0.216251	0.009787	0.065170	0.147929	0.003359	0.006361	0.069204	0.125092
middle	0.106280	0.018120	0.003569	0.001790	0.007470	0.027790	0.014465	0.001974	0.103227	0.070564	0.002460	0.038497	0.047266	0.008484	0.009376	0.096832	0.441837
of	0.104819	0.044391	0.003228	0.010665	0.007301	0.041078	0.018745	0.004467	0.119329	0.133776	0.003688	0.180123	0.067918	0.004129	0.005939	0.066176	0.184228
a	0.078133	0.177601	0.002503	0.014464	0.011271	0.014283	0.008818	0.005061	0.032947	0.116332	0.004923	0.032822	0.263118	0.002200	0.005707	0.066092	0.163725
red	0.142978	0.021471	0.001400	0.007369	0.005106	0.002852	0.004880	0.018895	0.036138	0.052516	0.001247	0.010471	0.032777	0.000407	0.002157	0.091779	0.567558
bridge	0.078733	0.013587	0.008301	0.003320	0.127164	0.035779	0.031630	0.045533	0.056118	0.026082	0.013383	0.020209	0.026223	0.001305	0.002928	0.060738	0.448968
.	0.166719	0.021465	0.011960	0.017683	0.029418	0.030111	0.065232	0.020848	0.041155	0.027078	0.017447	0.030713	0.029942	0.021809	0.063149	0.223706	0.181565
[SEP]	0.040560	0.010661	0.012753	0.005785	0.011375	0.012235	0.012217	0.004050	0.008410	0.008143	0.014347	0.010326	0.010203	0.024350	0.017835	0.018129	0.778620
