TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.627429	0.010419	0.003666	0.020407	0.001147	0.008776	0.001008	0.001759	0.011258	0.040028	0.000989	0.013673	0.026461	0.001255	0.000647	0.116711	0.114365
A	0.328310	0.028123	0.039335	0.115389	0.015952	0.026755	0.002397	0.005940	0.035380	0.083500	0.019576	0.041315	0.031028	0.004196	0.003555	0.070841	0.148408
boy	0.273347	0.059002	0.179272	0.062956	0.050360	0.013091	0.018870	0.040812	0.019095	0.055870	0.029258	0.047725	0.026708	0.013258	0.012680	0.018983	0.078714
is	0.337456	0.052909	0.022896	0.043156	0.014219	0.033014	0.000690	0.001490	0.043410	0.088922	0.021632	0.068175	0.077735	0.003358	0.002432	0.037019	0.151487
jumping	0.206606	0.043464	0.135124	0.053845	0.038237	0.024655	0.021758	0.035486	0.049996	0.031068	0.131794	0.094509	0.017403	0.027190	0.038820	0.018502	0.031543
on	0.269906	0.037636	0.096174	0.048660	0.068688	0.003867	0.033338	0.041830	0.011965	0.082506	0.061449	0.042336	0.023813	0.029522	0.034290	0.012173	0.101848
skate	0.487636	0.030044	0.035705	0.040339	0.004185	0.020752	0.002698	0.055974	0.056390	0.035413	0.032688	0.061649	0.042212	0.021172	0.025445	0.026522	0.021178
##board	0.496493	0.011069	0.021105	0.020073	0.027686	0.136861	0.018455	0.011004	0.084347	0.011197	0.014882	0.025293	0.013949	0.008877	0.057972	0.010120	0.030617
in	0.398446	0.032099	0.019309	0.071114	0.009814	0.009598	0.002941	0.010281	0.010171	0.067083	0.043167	0.037249	0.057323	0.010021	0.012265	0.026923	0.182197
the	0.255097	0.030128	0.005938	0.089196	0.003483	0.032765	0.001578	0.003794	0.048892	0.063604	0.010681	0.185980	0.073402	0.005980	0.004459	0.063564	0.121460
middle	0.437350	0.032593	0.064750	0.015813	0.049749	0.025722	0.010333	0.008148	0.030001	0.032512	0.029790	0.084300	0.041665	0.013812	0.027671	0.022480	0.073310
of	0.425798	0.022553	0.008593	0.049005	0.005448	0.009219	0.000947	0.003082	0.016716	0.127212	0.013450	0.025667	0.080318	0.005814	0.004580	0.069070	0.132528
a	0.332772	0.020472	0.011396	0.065227	0.004953	0.012793	0.001941	0.005413	0.026738	0.106645	0.017624	0.078714	0.060518	0.009460	0.007231	0.072960	0.165143
red	0.114167	0.019904	0.204816	0.022672	0.079057	0.046725	0.019109	0.086832	0.017643	0.012260	0.099802	0.077505	0.024359	0.014867	0.129928	0.008396	0.021958
bridge	0.233524	0.015385	0.127201	0.021886	0.134718	0.046726	0.133923	0.027740	0.017676	0.015492	0.030695	0.048569	0.013124	0.017028	0.056906	0.027191	0.032216
.	0.061114	0.027643	0.001565	0.168097	0.000584	0.012513	0.000535	0.001296	0.020743	0.150891	0.004291	0.032020	0.144730	0.002392	0.002116	0.270541	0.098927
[SEP]	0.364045	0.007334	0.000534	0.020606	0.000245	0.008130	0.000395	0.000444	0.016184	0.063185	0.000417	0.026579	0.049893	0.000972	0.000336	0.388086	0.052615
