TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.022104	0.148606	0.092726	0.201450	0.112194	0.078029	0.034850	0.040624	0.029616	0.028427	0.011160	0.014510	0.057127	0.027022	0.023723	0.052034	0.025801
A	0.027118	0.176185	0.068113	0.335497	0.089293	0.022674	0.009137	0.027061	0.032726	0.040539	0.007869	0.020980	0.045275	0.007450	0.005146	0.072104	0.012833
boy	0.034135	0.052330	0.202765	0.081897	0.073613	0.035494	0.033872	0.040868	0.029131	0.042212	0.011484	0.050397	0.033928	0.022369	0.019207	0.111934	0.124362
is	0.025410	0.136731	0.034629	0.220411	0.129892	0.029291	0.004990	0.015536	0.047020	0.037654	0.008798	0.034441	0.069270	0.016241	0.007643	0.084235	0.097807
jumping	0.028029	0.065044	0.065308	0.042663	0.175070	0.066731	0.024485	0.042538	0.042435	0.042299	0.011212	0.056698	0.069832	0.030633	0.032006	0.041376	0.163642
on	0.015701	0.040145	0.039859	0.027103	0.165456	0.083848	0.027234	0.123430	0.033569	0.029581	0.011241	0.027402	0.044796	0.032719	0.024341	0.029581	0.243997
skate	0.016348	0.026545	0.057929	0.035935	0.136820	0.043358	0.064718	0.079013	0.026031	0.018351	0.013282	0.033690	0.046811	0.036198	0.058990	0.050248	0.255734
##board	0.016655	0.026437	0.025734	0.051479	0.237471	0.041749	0.043876	0.052044	0.032660	0.016594	0.016208	0.039500	0.048311	0.040094	0.080581	0.035703	0.194905
in	0.009373	0.058568	0.027663	0.192538	0.129939	0.050357	0.006953	0.015264	0.075932	0.043469	0.032947	0.079563	0.115917	0.025298	0.015803	0.047465	0.072950
the	0.007847	0.115143	0.028745	0.259504	0.119466	0.030346	0.002302	0.008043	0.070643	0.038805	0.016808	0.096361	0.126546	0.007100	0.009251	0.054836	0.008256
middle	0.005362	0.056921	0.035123	0.034747	0.078324	0.037027	0.008965	0.010871	0.043108	0.036741	0.025033	0.066930	0.076242	0.027762	0.015484	0.060999	0.380360
of	0.006242	0.080381	0.046706	0.095538	0.088159	0.049375	0.008860	0.050942	0.061234	0.051522	0.045565	0.105611	0.136408	0.034941	0.029761	0.069399	0.039358
a	0.004095	0.165023	0.062285	0.203918	0.085254	0.024461	0.004310	0.021483	0.040028	0.049636	0.018120	0.082665	0.165219	0.010158	0.011963	0.048302	0.003081
red	0.004415	0.041041	0.043858	0.024803	0.029377	0.026879	0.019097	0.028547	0.025033	0.018105	0.041786	0.023736	0.039661	0.118301	0.016225	0.038267	0.460868
bridge	0.002688	0.045306	0.056847	0.007659	0.055391	0.040714	0.016125	0.026206	0.023569	0.019151	0.026911	0.067373	0.080084	0.071190	0.041089	0.030079	0.389617
.	0.021963	0.081230	0.034578	0.192257	0.037197	0.015273	0.010381	0.021025	0.032049	0.019155	0.010294	0.015393	0.030159	0.017327	0.009806	0.110161	0.341752
[SEP]	0.007247	0.007713	0.011181	0.012403	0.012723	0.008573	0.011196	0.012602	0.010611	0.005536	0.011260	0.008509	0.005294	0.017100	0.012839	0.059535	0.785678
