TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.431076	0.029753	0.030453	0.041852	0.038301	0.028534	0.028254	0.035621	0.036626	0.033246	0.035169	0.031825	0.034348	0.021370	0.027728	0.059300	0.056545
A	0.753696	0.011617	0.012704	0.013928	0.009477	0.015187	0.003542	0.010732	0.016171	0.021694	0.007971	0.016367	0.015408	0.008327	0.008540	0.041552	0.033086
boy	0.473418	0.035790	0.002573	0.033688	0.007212	0.011438	0.013931	0.007667	0.011906	0.040099	0.038950	0.036582	0.035268	0.014119	0.071323	0.059901	0.106135
is	0.513572	0.015420	0.017072	0.009756	0.008586	0.012085	0.021847	0.005712	0.041208	0.038615	0.007623	0.035860	0.021593	0.010565	0.008594	0.110606	0.121287
jumping	0.711690	0.007687	0.005867	0.005380	0.000236	0.005967	0.012572	0.006904	0.005952	0.016065	0.000586	0.050515	0.011221	0.005379	0.011401	0.043512	0.099066
on	0.753797	0.011578	0.011105	0.006582	0.011938	0.008720	0.009904	0.011582	0.019918	0.018876	0.006051	0.017997	0.014935	0.004969	0.008976	0.033424	0.049648
skate	0.874141	0.003674	0.008409	0.007615	0.000958	0.001373	0.000725	0.001167	0.002136	0.012435	0.000316	0.015871	0.007768	0.005538	0.005451	0.019686	0.032738
##board	0.765925	0.008123	0.008678	0.007339	0.006124	0.005770	0.009384	0.000383	0.006875	0.013812	0.001539	0.033955	0.008735	0.018540	0.009846	0.051759	0.043213
in	0.665991	0.011389	0.010013	0.017421	0.016614	0.021602	0.007223	0.014996	0.016351	0.030777	0.007565	0.017370	0.020616	0.008360	0.019258	0.045383	0.069071
the	0.597235	0.019132	0.015940	0.022521	0.020668	0.019897	0.007782	0.014015	0.018644	0.043070	0.010575	0.018879	0.030432	0.010954	0.037341	0.041885	0.071030
middle	0.741079	0.006493	0.008711	0.009098	0.005945	0.012529	0.002079	0.004075	0.006893	0.036067	0.000389	0.017681	0.014061	0.007420	0.008850	0.040738	0.077892
of	0.595300	0.019766	0.018021	0.018746	0.026945	0.025041	0.014911	0.018859	0.025573	0.034584	0.011461	0.015018	0.024376	0.014179	0.022338	0.042960	0.071919
a	0.626211	0.017629	0.012256	0.015950	0.007314	0.021040	0.006673	0.012227	0.017975	0.036280	0.005460	0.022053	0.025214	0.012225	0.026496	0.059511	0.075489
red	0.589748	0.012410	0.016686	0.008635	0.018909	0.012895	0.028535	0.016359	0.017843	0.046604	0.003611	0.038461	0.032303	0.001155	0.025825	0.063519	0.066502
bridge	0.471117	0.012252	0.047680	0.016143	0.028008	0.017692	0.068536	0.020108	0.022920	0.035897	0.009078	0.050403	0.025260	0.035759	0.003343	0.041353	0.094452
.	0.478417	0.022982	0.040506	0.049439	0.042979	0.021879	0.019731	0.019412	0.035683	0.038027	0.035210	0.020109	0.031471	0.015308	0.030032	0.045778	0.053038
[SEP]	0.417049	0.032515	0.027359	0.023915	0.035112	0.026280	0.042411	0.030284	0.026681	0.043241	0.020531	0.043496	0.039643	0.028899	0.035054	0.060419	0.067111
