TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.229770	0.030398	0.033532	0.088402	0.053555	0.016360	0.036792	0.015263	0.022722	0.021006	0.021017	0.011179	0.014496	0.024042	0.022498	0.063599	0.295369
A	0.166632	0.080662	0.022224	0.034389	0.023325	0.010791	0.002228	0.006032	0.015145	0.026163	0.004671	0.015476	0.012585	0.017964	0.009299	0.151791	0.400622
boy	0.191149	0.160401	0.035853	0.101603	0.017256	0.018141	0.013403	0.014101	0.018803	0.024293	0.003233	0.037468	0.011800	0.013142	0.010695	0.121938	0.206722
is	0.255230	0.226435	0.023823	0.117407	0.022110	0.006396	0.003914	0.007727	0.015795	0.011974	0.004422	0.004461	0.005647	0.022305	0.004939	0.136572	0.130844
jumping	0.061262	0.077818	0.054409	0.083469	0.037689	0.040644	0.032071	0.029409	0.034004	0.033876	0.018762	0.032908	0.036873	0.019486	0.020426	0.170379	0.216515
on	0.156301	0.053421	0.024696	0.033448	0.034526	0.038017	0.008541	0.015649	0.115097	0.042339	0.030049	0.020756	0.021179	0.006581	0.030381	0.145943	0.223076
skate	0.071265	0.027534	0.011516	0.028921	0.009093	0.008087	0.006024	0.006923	0.016995	0.011131	0.003547	0.022407	0.018361	0.006661	0.015496	0.129952	0.606087
##board	0.093446	0.061907	0.050601	0.047352	0.078323	0.039505	0.018102	0.024691	0.033723	0.020666	0.005753	0.028023	0.040250	0.023242	0.010236	0.093993	0.330187
in	0.245156	0.054562	0.006811	0.066096	0.019813	0.028629	0.007247	0.005980	0.094325	0.018730	0.034079	0.016576	0.016763	0.007033	0.011463	0.106630	0.260108
the	0.233907	0.071625	0.005034	0.051534	0.007991	0.025765	0.007461	0.007317	0.050192	0.031701	0.014797	0.017860	0.027429	0.006497	0.008045	0.144004	0.288840
middle	0.116161	0.018312	0.006954	0.011259	0.011575	0.031229	0.014353	0.007617	0.266214	0.019238	0.020484	0.015508	0.015681	0.011092	0.028038	0.055904	0.350380
of	0.139751	0.043424	0.004927	0.039833	0.010131	0.035127	0.006353	0.015237	0.132390	0.041176	0.039588	0.052093	0.034611	0.014568	0.012503	0.205764	0.172523
a	0.088366	0.044660	0.009707	0.018270	0.028420	0.033053	0.004777	0.017847	0.040118	0.050335	0.029736	0.060642	0.054258	0.041326	0.017243	0.242415	0.218829
red	0.097592	0.026083	0.011405	0.014359	0.025895	0.010515	0.007791	0.010589	0.102410	0.031436	0.080045	0.102282	0.027269	0.004528	0.032606	0.118946	0.296250
bridge	0.025188	0.006102	0.071124	0.013817	0.160821	0.043546	0.058843	0.067429	0.047546	0.028017	0.026736	0.085444	0.043536	0.100897	0.010104	0.106837	0.104014
.	0.154987	0.029167	0.011431	0.028582	0.009567	0.006791	0.010220	0.009878	0.014887	0.018997	0.008000	0.018052	0.018505	0.013043	0.015977	0.157693	0.474223
[SEP]	0.019202	0.002018	0.002584	0.002057	0.005300	0.003783	0.002603	0.005840	0.005386	0.002688	0.002460	0.005984	0.003436	0.006027	0.010298	0.019211	0.901122
