TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.054668	0.010509	0.065037	0.012010	0.003294	0.003421	0.003498	0.001468	0.003015	0.000627	0.000351	0.002193	0.002237	0.001362	0.003215	0.014151	0.818943
A	0.004240	0.029223	0.032619	0.319712	0.039994	0.040235	0.018534	0.017411	0.015008	0.014666	0.007893	0.009595	0.067569	0.006128	0.009413	0.146490	0.221271
boy	0.019699	0.028611	0.047553	0.088751	0.015156	0.029089	0.027728	0.011933	0.011206	0.006550	0.002617	0.010786	0.033512	0.004830	0.005576	0.224097	0.432307
is	0.010747	0.049687	0.106755	0.054764	0.030245	0.012980	0.009907	0.018977	0.030905	0.011117	0.010780	0.016264	0.043779	0.008383	0.013496	0.240438	0.330775
jumping	0.013640	0.014634	0.010283	0.034175	0.066894	0.012104	0.025766	0.019207	0.044440	0.027405	0.024415	0.006977	0.041582	0.003481	0.003881	0.314334	0.336784
on	0.010639	0.019887	0.005151	0.018836	0.024979	0.072254	0.029341	0.036952	0.149013	0.076383	0.018159	0.010906	0.035375	0.001801	0.001635	0.156574	0.332116
skate	0.019152	0.034665	0.009468	0.024232	0.063716	0.016135	0.060809	0.020451	0.026390	0.025706	0.008452	0.006147	0.033423	0.008301	0.009088	0.111260	0.522605
##board	0.020661	0.044412	0.011670	0.018086	0.044549	0.017630	0.031042	0.057509	0.021266	0.015860	0.004119	0.007591	0.035054	0.002245	0.034144	0.238543	0.395617
in	0.003997	0.006667	0.004438	0.018669	0.027004	0.038735	0.033121	0.010061	0.014304	0.007692	0.028063	0.004110	0.010779	0.007317	0.012051	0.170656	0.602338
the	0.005114	0.014871	0.008482	0.023089	0.031991	0.025481	0.034531	0.013197	0.015811	0.010095	0.014388	0.004340	0.030778	0.012220	0.012499	0.332125	0.410986
middle	0.011953	0.005634	0.000783	0.007761	0.008857	0.019639	0.008892	0.004662	0.019125	0.014475	0.036996	0.008085	0.022553	0.023874	0.023277	0.096658	0.686775
of	0.014149	0.012015	0.001727	0.016431	0.009037	0.016529	0.014583	0.005297	0.013344	0.007141	0.019481	0.009698	0.024987	0.012968	0.027639	0.221063	0.573911
a	0.012498	0.016628	0.006724	0.021316	0.022568	0.017834	0.036891	0.015415	0.005475	0.006210	0.005629	0.003995	0.037742	0.025712	0.053087	0.331578	0.380697
red	0.022692	0.010690	0.001136	0.009087	0.016185	0.005697	0.028345	0.005347	0.007841	0.007887	0.007457	0.005989	0.024026	0.047808	0.056920	0.073611	0.669282
bridge	0.012753	0.004793	0.001918	0.005334	0.009292	0.004655	0.033910	0.027187	0.004324	0.003918	0.004776	0.002486	0.023668	0.021780	0.312304	0.045278	0.481626
.	0.007469	0.027801	0.017118	0.057768	0.025844	0.012281	0.019800	0.006815	0.005802	0.003057	0.003344	0.003394	0.009101	0.006560	0.009086	0.062411	0.722350
[SEP]	0.010965	0.005368	0.006369	0.011474	0.011708	0.011851	0.022356	0.009977	0.007359	0.004444	0.016346	0.006582	0.008235	0.012106	0.014132	0.008038	0.832689
