TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.011747	0.009965	0.004173	0.031676	0.002206	0.002362	0.002000	0.000611	0.006246	0.002287	0.001625	0.001455	0.001880	0.005300	0.001956	0.012370	0.902142
A	0.003439	0.015147	0.011949	0.013618	0.000895	0.001004	0.000601	0.000452	0.001367	0.000635	0.000879	0.002158	0.000586	0.000830	0.000303	0.004458	0.941678
boy	0.020392	0.044062	0.007942	0.010562	0.001452	0.001360	0.000326	0.000477	0.000347	0.000984	0.000360	0.001196	0.000266	0.000900	0.000160	0.021849	0.887363
is	0.019021	0.274853	0.217427	0.020210	0.000716	0.000538	0.000301	0.000618	0.002128	0.003309	0.000336	0.001959	0.000735	0.000609	0.000236	0.019359	0.437644
jumping	0.012751	0.113132	0.151086	0.296162	0.008459	0.003812	0.002707	0.002823	0.003105	0.001029	0.002521	0.003688	0.002483	0.001617	0.000173	0.037904	0.356548
on	0.072650	0.039290	0.043162	0.143593	0.339268	0.010534	0.023506	0.004060	0.001716	0.002106	0.000275	0.000721	0.001906	0.000748	0.001492	0.108184	0.206788
skate	0.026230	0.050390	0.055829	0.046130	0.127455	0.192301	0.008057	0.012231	0.004177	0.001681	0.005494	0.002974	0.002992	0.004294	0.000761	0.044847	0.414157
##board	0.031775	0.003811	0.013426	0.012175	0.316338	0.494025	0.011005	0.014001	0.000108	0.000199	0.000570	0.000199	0.000258	0.001246	0.000441	0.024259	0.076163
in	0.031611	0.037248	0.018809	0.088961	0.473700	0.122750	0.004494	0.004037	0.001294	0.002875	0.002717	0.000396	0.001084	0.000600	0.003658	0.035980	0.169787
the	0.032347	0.029779	0.025560	0.108513	0.453745	0.028461	0.013564	0.008873	0.011400	0.007507	0.004098	0.000588	0.001709	0.002403	0.007651	0.031172	0.232631
middle	0.026267	0.015056	0.014118	0.129009	0.258454	0.015827	0.017077	0.025140	0.251082	0.047684	0.001983	0.000223	0.003878	0.000280	0.002492	0.037332	0.154096
of	0.053863	0.022864	0.034006	0.177594	0.224397	0.030778	0.023541	0.010236	0.115911	0.066344	0.015009	0.001552	0.006161	0.003571	0.001253	0.085288	0.127631
a	0.036710	0.054004	0.048071	0.215937	0.115233	0.011787	0.024100	0.025089	0.042553	0.014382	0.063635	0.017959	0.010803	0.012755	0.005744	0.055008	0.246232
red	0.039587	0.009327	0.016982	0.027175	0.004495	0.002673	0.004828	0.004132	0.091204	0.019795	0.032874	0.017668	0.037408	0.023729	0.036202	0.120002	0.511920
bridge	0.089635	0.006116	0.005274	0.005053	0.170922	0.093729	0.017102	0.029573	0.020410	0.038451	0.098125	0.032077	0.047922	0.079341	0.029596	0.119089	0.117584
.	0.014728	0.031805	0.015732	0.063995	0.006898	0.010005	0.004198	0.001718	0.008234	0.006376	0.015862	0.012370	0.011133	0.017119	0.009865	0.023850	0.746111
[SEP]	0.002780	0.003655	0.001720	0.004711	0.000391	0.001434	0.002726	0.000736	0.000424	0.000541	0.000094	0.000338	0.000947	0.001054	0.000582	0.003179	0.974688
