TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.047840	0.292022	0.129320	0.067714	0.003288	0.011007	0.006434	0.002417	0.003821	0.003099	0.000775	0.000624	0.003535	0.000942	0.000984	0.010781	0.415397
A	0.004114	0.099186	0.524319	0.211085	0.058021	0.025588	0.008506	0.006138	0.002833	0.001349	0.000940	0.000511	0.000759	0.000775	0.001462	0.006425	0.047987
boy	0.007215	0.042861	0.023607	0.101683	0.239941	0.040361	0.012550	0.008365	0.012161	0.008083	0.003501	0.006053	0.006008	0.000670	0.001319	0.009904	0.475717
is	0.008080	0.031858	0.040928	0.042243	0.252433	0.155369	0.016220	0.013505	0.030146	0.023870	0.015867	0.011615	0.010872	0.002365	0.003338	0.022612	0.318678
jumping	0.004985	0.011486	0.011834	0.008904	0.033285	0.091700	0.014672	0.043343	0.073165	0.024302	0.020836	0.009583	0.018544	0.002035	0.003240	0.021155	0.606932
on	0.001821	0.001924	0.008015	0.004702	0.019433	0.017278	0.072927	0.580542	0.034896	0.012735	0.004522	0.004846	0.006469	0.000611	0.008210	0.004736	0.216334
skate	0.015190	0.007520	0.006752	0.004984	0.006775	0.008039	0.025880	0.100940	0.022322	0.009896	0.000986	0.004890	0.009216	0.000981	0.003818	0.003442	0.768371
##board	0.003198	0.007466	0.001547	0.004039	0.003934	0.002467	0.008348	0.022187	0.034879	0.024920	0.004319	0.027305	0.046066	0.001677	0.004267	0.007170	0.796212
in	0.001024	0.001030	0.001644	0.000749	0.002417	0.000570	0.003444	0.001569	0.005937	0.010366	0.438670	0.094259	0.067246	0.080337	0.179345	0.024143	0.087249
the	0.001123	0.001174	0.002006	0.001345	0.002113	0.000887	0.003517	0.001612	0.006592	0.006431	0.448795	0.213181	0.038845	0.080594	0.112724	0.040117	0.038944
middle	0.000835	0.001872	0.000857	0.000944	0.000462	0.000340	0.000802	0.000321	0.002446	0.005237	0.052985	0.030106	0.148999	0.127141	0.237047	0.035860	0.353744
of	0.000206	0.000792	0.001165	0.000670	0.000242	0.000312	0.000261	0.000097	0.000630	0.000900	0.029248	0.014749	0.078435	0.134455	0.645760	0.022573	0.069505
a	0.000445	0.000721	0.003085	0.001508	0.000193	0.000327	0.000621	0.000513	0.000459	0.000515	0.008031	0.006723	0.013664	0.071367	0.772971	0.031090	0.087767
red	0.003901	0.002571	0.002562	0.005132	0.000786	0.000862	0.000215	0.000919	0.000435	0.000487	0.002802	0.002273	0.012886	0.053896	0.196529	0.035333	0.678411
bridge	0.002222	0.001480	0.000661	0.001806	0.000446	0.000384	0.000322	0.000140	0.000390	0.000597	0.000472	0.001340	0.006955	0.009604	0.024469	0.016688	0.932023
.	0.007750	0.086892	0.086580	0.094314	0.013129	0.011106	0.005934	0.002203	0.002098	0.002586	0.001449	0.002503	0.005947	0.003349	0.008942	0.013859	0.651361
[SEP]	0.008085	0.002427	0.003181	0.004853	0.002082	0.002904	0.002369	0.001414	0.001426	0.000961	0.002979	0.002965	0.002210	0.001092	0.003468	0.007326	0.950259
