TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.160055	0.040084	0.006278	0.009737	0.008143	0.068853	0.002436	0.010307	0.140699	0.252632	0.007504	0.036575	0.168265	0.013125	0.011348	0.039492	0.024468
A	0.008348	0.006687	0.359357	0.117603	0.090882	0.032615	0.056623	0.032533	0.022930	0.023293	0.129434	0.009977	0.009152	0.016600	0.016231	0.025584	0.042149
boy	0.043614	0.058501	0.037749	0.037491	0.091831	0.093498	0.070229	0.042615	0.080140	0.044978	0.111024	0.041632	0.047199	0.103097	0.021020	0.032771	0.042610
is	0.004078	0.013371	0.425336	0.026309	0.087265	0.029498	0.082544	0.022068	0.013252	0.023105	0.093244	0.012946	0.014265	0.042915	0.048794	0.013454	0.047559
jumping	0.024479	0.014721	0.122486	0.024482	0.048715	0.013468	0.078797	0.129124	0.033233	0.037761	0.105156	0.020071	0.017439	0.105499	0.183589	0.014988	0.025992
on	0.002285	0.015481	0.127894	0.041545	0.076759	0.014884	0.082568	0.116754	0.022757	0.039965	0.177988	0.024405	0.017347	0.115996	0.081043	0.011540	0.030789
skate	0.024758	0.011031	0.180939	0.031253	0.092349	0.036742	0.029975	0.182382	0.032331	0.042012	0.083569	0.019352	0.020726	0.132317	0.055824	0.013367	0.011073
##board	0.000273	0.000672	0.004836	0.000207	0.012747	0.001642	0.925884	0.002199	0.001792	0.001267	0.009578	0.000272	0.000743	0.008737	0.027645	0.000696	0.000811
in	0.001690	0.018891	0.063922	0.041096	0.066799	0.033905	0.030288	0.032768	0.031405	0.060718	0.281051	0.055327	0.040220	0.080993	0.038807	0.027141	0.094979
the	0.001364	0.022762	0.090221	0.024550	0.052208	0.047689	0.029574	0.022729	0.036969	0.033024	0.095845	0.281876	0.046204	0.069629	0.027803	0.020186	0.097369
middle	0.009752	0.019344	0.116023	0.017664	0.248643	0.022523	0.099655	0.061061	0.026881	0.030697	0.047108	0.040891	0.030171	0.079427	0.083145	0.026543	0.040473
of	0.001017	0.012936	0.039034	0.009282	0.029865	0.064226	0.018714	0.014706	0.056818	0.068623	0.170322	0.112308	0.059966	0.133697	0.049607	0.033166	0.125713
a	0.002566	0.011308	0.118405	0.037485	0.029452	0.022040	0.039082	0.018347	0.023914	0.039812	0.180518	0.073561	0.031465	0.083619	0.050097	0.041366	0.196962
red	0.007405	0.009016	0.235085	0.028686	0.104193	0.017794	0.138493	0.080308	0.014475	0.023916	0.077918	0.014563	0.020406	0.062386	0.047396	0.060973	0.056987
bridge	0.001098	0.007331	0.091536	0.011193	0.136597	0.007055	0.293253	0.053041	0.008607	0.010115	0.146889	0.004251	0.014507	0.082154	0.053222	0.037599	0.041552
.	0.001828	0.014144	0.022748	0.012702	0.006482	0.057941	0.008088	0.006855	0.077022	0.107810	0.073526	0.063248	0.101237	0.015000	0.031998	0.162900	0.236470
[SEP]	0.209461	0.013048	0.019560	0.019224	0.014356	0.040394	0.012344	0.020272	0.094192	0.114126	0.014640	0.036339	0.104333	0.029645	0.040044	0.160210	0.057812
