TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.029162	0.282221	0.061231	0.156040	0.037707	0.003811	0.006922	0.004509	0.006673	0.014119	0.003537	0.012442	0.081847	0.006230	0.035134	0.175011	0.083404
A	0.212495	0.111979	0.020896	0.062650	0.003604	0.001805	0.012502	0.002917	0.004052	0.008900	0.000927	0.001955	0.022668	0.001138	0.003417	0.183537	0.344557
boy	0.050897	0.016542	0.258438	0.008217	0.006214	0.008213	0.048239	0.018516	0.008353	0.004503	0.001206	0.001912	0.005664	0.000790	0.005200	0.168915	0.388183
is	0.220802	0.116705	0.045404	0.060219	0.006760	0.002933	0.012428	0.001995	0.002579	0.006778	0.000961	0.000842	0.014003	0.000686	0.000990	0.160650	0.345262
jumping	0.051559	0.024892	0.040291	0.045708	0.064494	0.015025	0.043200	0.018660	0.005956	0.006373	0.002655	0.001095	0.005435	0.001501	0.003887	0.236443	0.432827
on	0.007627	0.029636	0.144982	0.054915	0.171239	0.025524	0.105560	0.025489	0.002781	0.004284	0.005199	0.000853	0.004934	0.000544	0.004791	0.146736	0.264905
skate	0.021453	0.021145	0.143804	0.031233	0.017333	0.014900	0.026941	0.005067	0.005123	0.004513	0.006297	0.003365	0.018502	0.004365	0.006645	0.082627	0.586689
##board	0.016743	0.014178	0.050230	0.020465	0.071798	0.028986	0.220999	0.033111	0.013886	0.010416	0.012558	0.002187	0.012152	0.002636	0.011622	0.119401	0.358633
in	0.057977	0.013553	0.014389	0.023216	0.212678	0.057375	0.162955	0.037122	0.016974	0.017410	0.016357	0.005055	0.019926	0.004066	0.049822	0.071550	0.219574
the	0.059503	0.036064	0.082899	0.066077	0.212433	0.023612	0.152429	0.023422	0.005822	0.011767	0.005987	0.002880	0.016741	0.000919	0.027149	0.128946	0.143349
middle	0.059752	0.004005	0.016794	0.009138	0.048421	0.018430	0.049620	0.027863	0.015442	0.008365	0.056213	0.012309	0.023167	0.009607	0.238485	0.053678	0.348713
of	0.040794	0.006133	0.021547	0.012895	0.033551	0.006223	0.067678	0.011243	0.008987	0.013268	0.033977	0.009367	0.059139	0.005318	0.425392	0.056746	0.187742
a	0.046509	0.026040	0.028173	0.037303	0.030464	0.005398	0.099531	0.018885	0.011492	0.019221	0.015311	0.014549	0.121332	0.005778	0.158986	0.118869	0.242160
red	0.009152	0.000967	0.000805	0.001164	0.001165	0.001432	0.028359	0.003342	0.004213	0.001643	0.009169	0.025072	0.033921	0.030398	0.272968	0.042198	0.534032
bridge	0.024180	0.001215	0.001313	0.002397	0.003603	0.003716	0.046918	0.007091	0.006161	0.001711	0.006291	0.011069	0.020744	0.011900	0.130060	0.036546	0.685087
.	0.225835	0.026838	0.005769	0.026050	0.003652	0.005823	0.005218	0.001844	0.009737	0.006910	0.004823	0.003460	0.014970	0.002113	0.002117	0.049292	0.605549
[SEP]	0.040682	0.010129	0.005554	0.014939	0.004951	0.009232	0.007847	0.004861	0.020641	0.008256	0.013829	0.015095	0.016129	0.016984	0.009147	0.059840	0.741886
