TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.069635	0.028370	0.018938	0.009091	0.001833	0.005056	0.002442	0.002793	0.006437	0.003804	0.003948	0.007636	0.014707	0.009744	0.008999	0.105368	0.701198
A	0.000093	0.001054	0.998160	0.000201	0.000201	0.000005	0.000021	0.000003	0.000000	0.000000	0.000007	0.000000	0.000000	0.000085	0.000045	0.000005	0.000119
boy	0.017199	0.010389	0.001872	0.670621	0.049608	0.026722	0.001371	0.000091	0.000876	0.000015	0.000004	0.000399	0.000011	0.000006	0.000100	0.004806	0.215910
is	0.002425	0.001051	0.002939	0.017167	0.957818	0.003220	0.004289	0.001318	0.000080	0.000076	0.000005	0.000003	0.000006	0.000003	0.000015	0.000162	0.009425
jumping	0.000346	0.000444	0.000136	0.005481	0.004864	0.946484	0.000309	0.000791	0.017011	0.000134	0.000010	0.000007	0.000002	0.000000	0.000003	0.000293	0.023684
on	0.000003	0.000001	0.000039	0.000008	0.001186	0.000156	0.997527	0.001031	0.000000	0.000013	0.000000	0.000000	0.000003	0.000001	0.000000	0.000000	0.000032
skate	0.000017	0.000001	0.000172	0.000162	0.001014	0.003833	0.000356	0.993078	0.000427	0.000633	0.000028	0.000000	0.000000	0.000000	0.000009	0.000001	0.000268
##board	0.000050	0.000003	0.000003	0.000401	0.000100	0.000899	0.000043	0.001120	0.980610	0.000469	0.000104	0.000291	0.000010	0.000000	0.000001	0.000207	0.015687
in	0.000003	0.000029	0.000000	0.000000	0.000008	0.000002	0.000003	0.000029	0.000688	0.960875	0.000796	0.000248	0.037248	0.000002	0.000000	0.000001	0.000067
the	0.000015	0.000034	0.000116	0.000002	0.000007	0.000004	0.000020	0.000129	0.000517	0.007556	0.977591	0.000233	0.004221	0.009249	0.000063	0.000010	0.000234
middle	0.000046	0.000029	0.000001	0.000002	0.000001	0.000000	0.000000	0.000001	0.000129	0.004403	0.000021	0.966851	0.027422	0.000110	0.000024	0.000342	0.000619
of	0.000004	0.000028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.001538	0.000009	0.000176	0.998018	0.000188	0.000001	0.000003	0.000032
a	0.000009	0.000012	0.000158	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000037	0.007190	0.000210	0.019188	0.972522	0.000579	0.000016	0.000077
red	0.000002	0.000011	0.000028	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000350	0.000058	0.000300	0.007413	0.991558	0.000085	0.000193
bridge	0.004009	0.000064	0.000005	0.000102	0.000001	0.000001	0.000000	0.000000	0.000268	0.000016	0.000019	0.001810	0.000242	0.000069	0.000223	0.260545	0.732625
.	0.001262	0.002410	0.000145	0.000102	0.000003	0.000001	0.000000	0.000000	0.000001	0.000003	0.000014	0.000020	0.000091	0.000031	0.000006	0.011343	0.984567
[SEP]	0.070785	0.007703	0.007206	0.009919	0.003460	0.004029	0.008755	0.004012	0.004148	0.003992	0.004049	0.004838	0.007997	0.012571	0.005517	0.037674	0.803345
