TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.261775	0.013401	0.019836	0.024442	0.011176	0.022662	0.004362	0.008436	0.016771	0.018350	0.007289	0.016861	0.014733	0.009554	0.025460	0.424829	0.100061
A	0.560525	0.000910	0.000145	0.000104	0.000023	0.000021	0.000000	0.000001	0.000003	0.000001	0.000000	0.000060	0.000088	0.000002	0.000010	0.001062	0.437043
boy	0.004479	0.991762	0.000097	0.000032	0.000007	0.000119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000106	0.000001	0.000050	0.003341
is	0.000037	0.000449	0.990854	0.000405	0.000244	0.000018	0.000017	0.000439	0.000000	0.000000	0.000006	0.000000	0.000000	0.000001	0.000430	0.000141	0.006958
jumping	0.006948	0.000161	0.000699	0.976323	0.001869	0.000765	0.000134	0.000479	0.000010	0.000000	0.000000	0.000001	0.000001	0.000000	0.000012	0.001135	0.011462
on	0.000090	0.000002	0.000024	0.000331	0.996729	0.000250	0.000004	0.000663	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.001888
skate	0.106694	0.002713	0.000832	0.003195	0.000685	0.853380	0.000148	0.000082	0.000635	0.000045	0.000025	0.000003	0.000094	0.000021	0.000006	0.000223	0.031219
##board	0.000006	0.000029	0.000026	0.000285	0.000016	0.000296	0.998058	0.000053	0.000029	0.000016	0.000002	0.000000	0.000000	0.000015	0.000002	0.000010	0.001158
in	0.000090	0.000000	0.000007	0.000015	0.004192	0.000006	0.000012	0.993236	0.001340	0.000167	0.000260	0.000042	0.000001	0.000000	0.000048	0.000009	0.000575
the	0.000371	0.000001	0.000000	0.000006	0.000108	0.000097	0.000025	0.000247	0.994685	0.001247	0.000091	0.002774	0.000096	0.000006	0.000001	0.000010	0.000236
middle	0.000447	0.000000	0.000000	0.000000	0.000000	0.000004	0.000002	0.000001	0.000017	0.999324	0.000001	0.000002	0.000070	0.000126	0.000001	0.000000	0.000006
of	0.000036	0.000000	0.000004	0.000000	0.000001	0.000000	0.000023	0.000178	0.000325	0.000066	0.994866	0.000994	0.000035	0.000062	0.003318	0.000034	0.000057
a	0.000462	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000015	0.000687	0.000009	0.000042	0.995836	0.002233	0.000008	0.000084	0.000327	0.000294
red	0.015608	0.000042	0.000000	0.000002	0.000000	0.000006	0.000000	0.000000	0.000246	0.000158	0.000013	0.003349	0.977992	0.000213	0.000019	0.000368	0.001984
bridge	0.000448	0.001632	0.000183	0.000012	0.000001	0.000032	0.000669	0.000000	0.000002	0.000212	0.000045	0.000088	0.007515	0.987123	0.000954	0.000353	0.000731
.	0.005581	0.000060	0.011466	0.000794	0.000129	0.000044	0.001030	0.005209	0.000089	0.000230	0.015886	0.003112	0.001216	0.002470	0.869457	0.068839	0.014387
[SEP]	0.690812	0.008110	0.007554	0.030595	0.015133	0.023968	0.012339	0.012424	0.017472	0.027917	0.006072	0.014838	0.026252	0.008458	0.013235	0.042186	0.042636
