TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.214538	0.020987	0.045117	0.048150	0.025570	0.020008	0.027830	0.016689	0.022617	0.014658	0.014860	0.014606	0.025104	0.023042	0.017894	0.042336	0.405994
A	0.069272	0.094613	0.044847	0.107524	0.044734	0.041432	0.026409	0.053234	0.027054	0.051416	0.024134	0.035271	0.056272	0.038632	0.030107	0.066982	0.188068
boy	0.133967	0.068275	0.004811	0.100846	0.115519	0.056163	0.044044	0.056547	0.042678	0.028548	0.016729	0.037289	0.037859	0.040093	0.056781	0.047897	0.111952
is	0.037639	0.066606	0.138827	0.107691	0.067665	0.027729	0.038960	0.037490	0.032583	0.051286	0.026110	0.066475	0.037264	0.022942	0.011275	0.098422	0.131036
jumping	0.256084	0.019664	0.020069	0.084844	0.004802	0.014004	0.023097	0.020112	0.024259	0.025122	0.059515	0.066330	0.037834	0.080922	0.020141	0.112528	0.130675
on	0.117078	0.063992	0.016000	0.049565	0.021139	0.025296	0.025184	0.016934	0.052315	0.039523	0.046187	0.094428	0.059906	0.030920	0.072431	0.086152	0.182950
skate	0.235995	0.043982	0.008182	0.047503	0.007604	0.026452	0.004280	0.005056	0.038404	0.033294	0.037627	0.103681	0.020143	0.054423	0.110360	0.121276	0.101737
##board	0.302543	0.052722	0.028136	0.063477	0.022644	0.011481	0.020370	0.005837	0.029772	0.025347	0.022854	0.066312	0.024174	0.037737	0.059476	0.115098	0.112021
in	0.085411	0.039727	0.029953	0.052936	0.020172	0.049056	0.012376	0.017077	0.040446	0.047933	0.057989	0.072540	0.074299	0.042551	0.019366	0.095584	0.242584
the	0.066635	0.130117	0.016749	0.020655	0.007846	0.030221	0.006999	0.006890	0.027279	0.079083	0.013862	0.033056	0.312593	0.014563	0.007809	0.048739	0.176903
middle	0.149685	0.024140	0.025038	0.138208	0.041202	0.091752	0.056606	0.053563	0.033407	0.028290	0.010509	0.028450	0.036819	0.091891	0.016187	0.067389	0.106864
of	0.102030	0.059667	0.021969	0.042644	0.016794	0.075018	0.016851	0.010196	0.066746	0.040870	0.040885	0.043402	0.081912	0.034339	0.021317	0.062485	0.262873
a	0.062127	0.091905	0.032100	0.050323	0.027173	0.055159	0.024259	0.021753	0.042723	0.132183	0.031696	0.065941	0.115560	0.038650	0.023010	0.090428	0.095013
red	0.039172	0.029809	0.042333	0.072801	0.123698	0.018538	0.230883	0.129769	0.027106	0.017488	0.084851	0.029776	0.032796	0.002144	0.072899	0.023991	0.021945
bridge	0.099397	0.032285	0.169445	0.158065	0.029542	0.025782	0.030613	0.025339	0.028302	0.026516	0.023091	0.095257	0.035016	0.050393	0.005403	0.101445	0.064109
.	0.076941	0.077585	0.038428	0.072069	0.018543	0.037111	0.033463	0.015696	0.086850	0.049033	0.042206	0.042878	0.075118	0.017983	0.026342	0.072394	0.217361
[SEP]	0.567786	0.009885	0.003772	0.003962	0.006296	0.004601	0.009992	0.004362	0.005967	0.004538	0.001627	0.003479	0.007684	0.001852	0.002536	0.012157	0.349503
