TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.094977	0.065204	0.036056	0.157934	0.089319	0.038387	0.014923	0.006721	0.049153	0.098813	0.018136	0.014281	0.027663	0.005746	0.005761	0.129451	0.147475
A	0.019486	0.047911	0.059558	0.059143	0.042005	0.028000	0.007874	0.002609	0.008347	0.018605	0.005719	0.003133	0.008845	0.006975	0.000975	0.293795	0.387020
boy	0.009695	0.024659	0.063127	0.020011	0.013868	0.004045	0.008663	0.003090	0.003806	0.008957	0.001250	0.001794	0.003994	0.002380	0.003286	0.342066	0.485310
is	0.010029	0.016553	0.012264	0.021065	0.020358	0.004929	0.004984	0.002005	0.002290	0.010051	0.000904	0.001431	0.003309	0.000889	0.000720	0.360414	0.527804
jumping	0.003365	0.006629	0.006432	0.006242	0.012786	0.001746	0.002684	0.000757	0.001463	0.003142	0.000275	0.000587	0.001502	0.000445	0.000675	0.369305	0.581967
on	0.001587	0.002495	0.005183	0.002706	0.004944	0.002911	0.006139	0.001496	0.000650	0.001108	0.000422	0.000238	0.000589	0.001682	0.000603	0.363993	0.603256
skate	0.004758	0.008565	0.009939	0.009993	0.009998	0.004548	0.014565	0.002661	0.002171	0.005614	0.000813	0.000935	0.003260	0.002081	0.002033	0.361215	0.556852
##board	0.003881	0.007044	0.007357	0.004779	0.006685	0.002772	0.006271	0.004894	0.001455	0.002824	0.000724	0.000948	0.001700	0.001399	0.004512	0.372318	0.570436
in	0.002133	0.007166	0.001495	0.002766	0.004821	0.001873	0.001570	0.000488	0.003921	0.003581	0.002578	0.002470	0.002939	0.000717	0.001494	0.372633	0.587355
the	0.004218	0.008029	0.003718	0.006379	0.007325	0.002892	0.003531	0.000880	0.002093	0.005927	0.002822	0.001361	0.002533	0.001671	0.000831	0.379083	0.566708
middle	0.001756	0.003397	0.000401	0.000762	0.001409	0.001445	0.001049	0.000342	0.002415	0.001829	0.008664	0.002202	0.002648	0.001340	0.004325	0.358426	0.607590
of	0.001769	0.003198	0.000870	0.001792	0.003026	0.001814	0.001301	0.000541	0.002002	0.002239	0.002623	0.001510	0.001580	0.000695	0.002501	0.375930	0.596609
a	0.005609	0.009743	0.004825	0.007244	0.006899	0.004143	0.005105	0.001080	0.003180	0.005535	0.003138	0.001682	0.004458	0.004292	0.001958	0.371333	0.559773
red	0.002544	0.004631	0.003095	0.002554	0.003732	0.002437	0.007625	0.001416	0.003608	0.002367	0.002096	0.001358	0.003555	0.004870	0.006644	0.361112	0.586357
bridge	0.004520	0.010297	0.002530	0.002512	0.002747	0.000681	0.005142	0.001792	0.002348	0.003748	0.001039	0.001721	0.005474	0.000575	0.032570	0.361970	0.560332
.	0.058813	0.042104	0.064573	0.052413	0.062590	0.061322	0.048452	0.053854	0.062994	0.052347	0.071370	0.052542	0.047489	0.061172	0.062185	0.072323	0.073457
[SEP]	0.060535	0.042922	0.069554	0.055221	0.061542	0.062449	0.053155	0.058454	0.062863	0.054115	0.074453	0.057189	0.052418	0.074356	0.069797	0.046009	0.044969
