TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.019582	0.012558	0.010710	0.004909	0.003586	0.004091	0.006559	0.005379	0.004670	0.004017	0.004608	0.007132	0.002951	0.009968	0.003781	0.046588	0.848909
A	0.205656	0.048560	0.025306	0.015440	0.004243	0.001285	0.000569	0.001536	0.000679	0.000543	0.001796	0.003017	0.000792	0.001600	0.001608	0.044227	0.643145
boy	0.096133	0.319345	0.022094	0.029850	0.015421	0.002320	0.000523	0.001051	0.000869	0.000518	0.000638	0.002861	0.000915	0.001835	0.001080	0.050477	0.454070
is	0.102175	0.276737	0.235391	0.023256	0.029142	0.008044	0.001381	0.001289	0.000571	0.000317	0.001515	0.002235	0.000560	0.005792	0.003020	0.054448	0.254124
jumping	0.042398	0.057621	0.174200	0.159463	0.051178	0.017323	0.003567	0.005267	0.000450	0.000220	0.001223	0.000218	0.000074	0.000909	0.001380	0.014655	0.469856
on	0.021080	0.063456	0.093364	0.316858	0.304570	0.042115	0.011284	0.005204	0.000392	0.000183	0.000163	0.000100	0.000072	0.000191	0.000211	0.006353	0.134406
skate	0.019051	0.010716	0.015049	0.045084	0.192605	0.136231	0.014836	0.018057	0.005856	0.002832	0.003870	0.000630	0.000439	0.000957	0.000961	0.005188	0.527638
##board	0.017199	0.004384	0.007402	0.018242	0.037259	0.836518	0.012307	0.008145	0.005334	0.003135	0.003407	0.000182	0.000285	0.000502	0.000125	0.001058	0.044516
in	0.014019	0.019825	0.025717	0.090520	0.372268	0.186232	0.133190	0.036183	0.008250	0.006136	0.011218	0.000899	0.000520	0.001060	0.000588	0.002032	0.091343
the	0.011457	0.007147	0.019088	0.066403	0.256415	0.052272	0.052050	0.136455	0.121348	0.036217	0.048045	0.008402	0.003060	0.002868	0.004659	0.006658	0.167457
middle	0.001808	0.001434	0.001949	0.000852	0.042232	0.009768	0.007787	0.019439	0.601459	0.078507	0.067226	0.017445	0.003348	0.006201	0.000912	0.001276	0.138358
of	0.002338	0.003076	0.003165	0.003503	0.016152	0.008550	0.015970	0.014161	0.260813	0.368375	0.205246	0.034236	0.015185	0.023078	0.002748	0.000894	0.022509
a	0.001322	0.000369	0.003730	0.001553	0.004716	0.000784	0.007745	0.013747	0.062659	0.018756	0.731622	0.067971	0.008743	0.016069	0.019465	0.002340	0.038409
red	0.004138	0.000739	0.002765	0.000961	0.001555	0.000199	0.000669	0.002060	0.024785	0.004741	0.113948	0.156560	0.076562	0.021914	0.021136	0.015610	0.551659
bridge	0.009767	0.001947	0.002076	0.000636	0.001410	0.000989	0.000821	0.000842	0.021038	0.016202	0.121287	0.119964	0.245332	0.114049	0.016969	0.017481	0.309191
.	0.011804	0.007233	0.008940	0.007110	0.005194	0.002032	0.012006	0.004046	0.016600	0.026636	0.104290	0.135768	0.104269	0.227489	0.076287	0.047528	0.202768
[SEP]	0.023688	0.010489	0.006573	0.007328	0.005776	0.010787	0.008483	0.003204	0.004462	0.005351	0.004975	0.016914	0.017590	0.009760	0.002206	0.049271	0.813142
