TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.020834	0.034788	0.005671	0.017324	0.000777	0.002528	0.007355	0.000395	0.000450	0.001584	0.005116	0.001132	0.005336	0.006785	0.001143	0.018624	0.870159
A	0.002699	0.046121	0.151644	0.062272	0.007221	0.000917	0.001582	0.001838	0.000554	0.000733	0.000738	0.000709	0.001096	0.002220	0.001711	0.011354	0.706588
boy	0.002090	0.043182	0.040043	0.013698	0.005321	0.002125	0.001199	0.001201	0.000452	0.000451	0.000390	0.000467	0.001408	0.001123	0.002015	0.007513	0.877322
is	0.017912	0.157560	0.072156	0.078845	0.007258	0.002769	0.002116	0.004544	0.003484	0.003841	0.003855	0.003450	0.008064	0.002610	0.002138	0.046246	0.583152
jumping	0.003891	0.026260	0.008742	0.026356	0.022425	0.007552	0.004829	0.007668	0.002174	0.002578	0.001655	0.001779	0.002255	0.002171	0.003897	0.014912	0.860856
on	0.009681	0.026801	0.008956	0.081800	0.363487	0.032283	0.105162	0.039583	0.008663	0.013016	0.000805	0.003524	0.002814	0.000905	0.015564	0.017140	0.269817
skate	0.001957	0.005230	0.002829	0.006214	0.027365	0.015061	0.004731	0.004377	0.002241	0.001400	0.003415	0.000552	0.000553	0.000100	0.001013	0.001744	0.921218
##board	0.002420	0.016170	0.006890	0.029907	0.020616	0.054378	0.018559	0.010758	0.021209	0.007712	0.017409	0.001343	0.002512	0.001607	0.001103	0.003570	0.783837
in	0.012563	0.016176	0.008197	0.043191	0.032055	0.007383	0.011097	0.028157	0.007964	0.013488	0.020583	0.019788	0.011569	0.005565	0.008335	0.016506	0.737381
the	0.009127	0.015190	0.006147	0.036457	0.041049	0.005394	0.019601	0.046819	0.054356	0.027153	0.313806	0.044581	0.028595	0.043740	0.008960	0.023187	0.275836
middle	0.004336	0.002520	0.001067	0.016173	0.023679	0.001005	0.002254	0.003562	0.018640	0.022004	0.006431	0.027642	0.007977	0.004631	0.008086	0.017667	0.832326
of	0.003438	0.003683	0.005103	0.019636	0.031117	0.006864	0.003178	0.008059	0.054844	0.040041	0.669826	0.010752	0.014216	0.023806	0.011281	0.008911	0.085246
a	0.003673	0.003299	0.007874	0.024742	0.008145	0.000672	0.000676	0.002963	0.039273	0.046086	0.142829	0.040653	0.060717	0.243313	0.031928	0.025452	0.317704
red	0.001130	0.000936	0.001903	0.002621	0.001656	0.000301	0.003339	0.001234	0.003224	0.001785	0.015238	0.002745	0.015576	0.039153	0.179034	0.007212	0.722914
bridge	0.000875	0.000496	0.000969	0.001369	0.001093	0.000335	0.002938	0.001424	0.001539	0.001306	0.000672	0.002413	0.007850	0.114333	0.029360	0.005756	0.827272
.	0.004430	0.008608	0.005391	0.023274	0.004797	0.004789	0.008842	0.002063	0.004666	0.004685	0.004183	0.005200	0.017875	0.041445	0.020273	0.046315	0.793164
[SEP]	0.004061	0.001511	0.001923	0.003146	0.000549	0.000377	0.000500	0.000374	0.000508	0.000490	0.000142	0.000425	0.000813	0.001001	0.000800	0.006735	0.976644
