TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.033084	0.077275	0.125903	0.092061	0.055421	0.037947	0.044855	0.021618	0.017703	0.041457	0.016293	0.014522	0.053190	0.029534	0.097104	0.105636	0.136395
A	0.036093	0.028181	0.115564	0.036342	0.063885	0.040670	0.064234	0.034325	0.010947	0.022350	0.012631	0.011665	0.031160	0.027753	0.150597	0.130238	0.183364
boy	0.037331	0.018622	0.028275	0.043603	0.038124	0.028502	0.029077	0.018894	0.011358	0.021409	0.006224	0.005916	0.020295	0.014752	0.015664	0.275167	0.386787
is	0.069052	0.031244	0.067976	0.017428	0.063522	0.092993	0.036793	0.035206	0.014894	0.024954	0.011410	0.007725	0.029312	0.019602	0.049070	0.184437	0.244384
jumping	0.070228	0.025912	0.052539	0.035704	0.055117	0.046689	0.032971	0.033158	0.015622	0.019506	0.010120	0.009141	0.020808	0.016611	0.031066	0.221607	0.303199
on	0.056669	0.029534	0.037469	0.027821	0.049847	0.082636	0.027473	0.035541	0.040698	0.031555	0.031016	0.013170	0.034354	0.014887	0.016101	0.198862	0.272368
skate	0.025977	0.015588	0.011495	0.019172	0.015245	0.014715	0.012009	0.009432	0.006656	0.007466	0.003188	0.002657	0.009691	0.006326	0.004559	0.343108	0.492717
##board	0.032951	0.038970	0.030118	0.050876	0.034820	0.033066	0.017008	0.015966	0.013711	0.019049	0.010579	0.006670	0.023663	0.010949	0.010807	0.277005	0.373794
in	0.107801	0.050528	0.098046	0.045456	0.058973	0.092778	0.022097	0.018922	0.017059	0.025985	0.018076	0.017002	0.049635	0.035467	0.056906	0.123993	0.161276
the	0.120782	0.025210	0.110117	0.026227	0.049679	0.047300	0.021451	0.015054	0.018240	0.018927	0.016367	0.014461	0.032125	0.036543	0.066745	0.159408	0.221363
middle	0.069536	0.029606	0.021276	0.023504	0.024856	0.025674	0.013486	0.008413	0.016816	0.018185	0.030063	0.015062	0.034611	0.030170	0.012748	0.259826	0.366169
of	0.053566	0.022182	0.040265	0.023127	0.025760	0.041523	0.014264	0.011622	0.017638	0.016260	0.016090	0.012942	0.029148	0.030494	0.015423	0.266494	0.363202
a	0.056930	0.021058	0.071573	0.025424	0.040237	0.050000	0.016697	0.014736	0.015170	0.019749	0.013515	0.012748	0.032720	0.024688	0.031553	0.228418	0.324784
red	0.011685	0.009212	0.013127	0.013991	0.010980	0.009346	0.005130	0.004112	0.007787	0.006870	0.009334	0.004566	0.010418	0.007366	0.004711	0.344980	0.526384
bridge	0.023155	0.022139	0.017026	0.025287	0.021355	0.021345	0.009050	0.008600	0.005968	0.007633	0.005204	0.002984	0.011923	0.008044	0.005818	0.321501	0.482967
.	0.081328	0.056457	0.058854	0.064728	0.059107	0.055737	0.049636	0.055157	0.062726	0.060123	0.063906	0.055640	0.053171	0.059187	0.064656	0.049725	0.049863
[SEP]	0.076154	0.055623	0.057322	0.063686	0.059168	0.057325	0.051769	0.057748	0.066070	0.065884	0.069488	0.061742	0.055630	0.061720	0.065995	0.037994	0.036680
