TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.039873	0.005126	0.012154	0.007640	0.004725	0.001241	0.008427	0.002354	0.002200	0.001741	0.005298	0.001207	0.000615	0.003963	0.013856	0.018303	0.871278
A	0.001557	0.019643	0.216421	0.022601	0.010003	0.000739	0.015017	0.006206	0.001799	0.001576	0.003090	0.001016	0.000843	0.001894	0.009541	0.012677	0.675378
boy	0.001907	0.011565	0.086521	0.020298	0.018761	0.002393	0.054662	0.015474	0.003542	0.002992	0.008109	0.001484	0.000787	0.003783	0.004901	0.010827	0.751995
is	0.004404	0.055572	0.078595	0.066907	0.013280	0.001495	0.028201	0.013646	0.003139	0.002866	0.010509	0.001620	0.002955	0.002191	0.004629	0.020343	0.689647
jumping	0.005269	0.009527	0.036549	0.021725	0.024641	0.012485	0.081086	0.019005	0.010400	0.003306	0.017912	0.004322	0.002477	0.011357	0.010559	0.009093	0.720287
on	0.000671	0.000650	0.002728	0.005610	0.047148	0.004468	0.705343	0.148301	0.001678	0.000990	0.004436	0.000996	0.001108	0.001558	0.004845	0.002571	0.066900
skate	0.000811	0.000417	0.002351	0.001306	0.003943	0.001424	0.005237	0.006882	0.000955	0.000209	0.002177	0.000327	0.000057	0.000226	0.000909	0.004267	0.968503
##board	0.000409	0.000478	0.010237	0.002578	0.012697	0.001019	0.033852	0.004169	0.001467	0.000482	0.003756	0.000310	0.000088	0.001305	0.001652	0.002806	0.922695
in	0.001238	0.008468	0.008987	0.018276	0.056678	0.008066	0.018965	0.009560	0.009910	0.015458	0.288037	0.056647	0.044672	0.029083	0.143642	0.006766	0.275547
the	0.002871	0.009682	0.011609	0.033852	0.047521	0.009375	0.010562	0.012764	0.041870	0.019712	0.150679	0.119888	0.042434	0.086940	0.181932	0.016917	0.201390
middle	0.004155	0.010457	0.005875	0.029096	0.139949	0.002038	0.004863	0.002553	0.013361	0.003966	0.020137	0.013880	0.012469	0.050031	0.128024	0.009312	0.549834
of	0.002531	0.003513	0.010401	0.013821	0.072935	0.002516	0.015382	0.002874	0.014160	0.010811	0.117128	0.013955	0.010539	0.074230	0.299089	0.013665	0.322451
a	0.001398	0.001206	0.012140	0.008125	0.012311	0.001553	0.009358	0.004373	0.008378	0.007297	0.099227	0.040202	0.020919	0.176397	0.335507	0.018829	0.242781
red	0.000781	0.000982	0.008203	0.001823	0.016805	0.001860	0.011255	0.005092	0.003802	0.003110	0.066917	0.017314	0.005259	0.023521	0.515856	0.006330	0.311089
bridge	0.001641	0.000395	0.006078	0.002583	0.013220	0.001055	0.020450	0.003254	0.006020	0.002878	0.015828	0.005795	0.001684	0.087761	0.062578	0.007322	0.761457
.	0.005435	0.008386	0.010343	0.025314	0.003625	0.001548	0.004355	0.001774	0.002903	0.002226	0.008301	0.002946	0.002483	0.002349	0.005665	0.026842	0.885505
[SEP]	0.003903	0.001732	0.004739	0.003184	0.002622	0.000641	0.003348	0.000716	0.000907	0.000662	0.001309	0.000805	0.000736	0.001221	0.002915	0.007173	0.963385
