TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.717838	0.021376	0.011694	0.024424	0.010280	0.020653	0.016834	0.016125	0.019193	0.017083	0.009044	0.016839	0.012520	0.007329	0.010601	0.035317	0.032848
A	0.036172	0.052200	0.136469	0.655261	0.069317	0.011614	0.015822	0.011484	0.002616	0.000711	0.000626	0.001540	0.000304	0.000137	0.001045	0.001553	0.003128
boy	0.599542	0.050606	0.041447	0.108926	0.047893	0.054522	0.033126	0.029768	0.013639	0.006221	0.000327	0.000483	0.001732	0.000624	0.002108	0.001238	0.007798
is	0.070341	0.037691	0.052173	0.042702	0.110776	0.497165	0.103193	0.031488	0.025640	0.016012	0.005821	0.000330	0.000382	0.000706	0.001417	0.000426	0.003738
jumping	0.332687	0.016355	0.125487	0.039529	0.006126	0.183028	0.163097	0.075094	0.015667	0.015000	0.015369	0.000672	0.000201	0.002174	0.008350	0.000275	0.000887
on	0.059453	0.002774	0.008548	0.054652	0.039867	0.041302	0.149706	0.379083	0.208648	0.022658	0.012548	0.012606	0.001321	0.000216	0.004983	0.000636	0.000999
skate	0.335163	0.006079	0.002259	0.011655	0.011550	0.023434	0.019109	0.061743	0.253403	0.182407	0.026584	0.022304	0.030092	0.005835	0.002514	0.000991	0.004880
##board	0.603414	0.001555	0.000988	0.000342	0.000239	0.007858	0.013128	0.005182	0.057268	0.244353	0.040077	0.006343	0.010476	0.005111	0.002380	0.000300	0.000986
in	0.010474	0.000313	0.000447	0.000144	0.000133	0.000649	0.013451	0.009895	0.019551	0.050638	0.810356	0.042632	0.004515	0.018589	0.017084	0.000612	0.000517
the	0.037105	0.000526	0.000459	0.001349	0.000452	0.000235	0.008645	0.031876	0.038571	0.035961	0.154810	0.533747	0.093413	0.013158	0.029981	0.013738	0.005976
middle	0.216565	0.001110	0.000301	0.000387	0.000391	0.000256	0.001237	0.005446	0.016475	0.018063	0.062501	0.064274	0.339305	0.069273	0.159817	0.018594	0.026005
of	0.098394	0.002565	0.000559	0.000151	0.000223	0.000489	0.001325	0.001119	0.004538	0.019632	0.057942	0.040273	0.135477	0.408472	0.171180	0.026822	0.030839
a	0.037312	0.001644	0.001842	0.000389	0.000077	0.000048	0.000739	0.000596	0.000267	0.003453	0.032351	0.045370	0.029702	0.181874	0.459622	0.148614	0.056102
red	0.263175	0.002132	0.004249	0.001812	0.000421	0.000041	0.001260	0.002312	0.000202	0.000363	0.011301	0.016002	0.022051	0.027702	0.296433	0.243269	0.107275
bridge	0.548815	0.001695	0.000043	0.000711	0.000132	0.000054	0.000089	0.000185	0.000158	0.000378	0.000575	0.001828	0.023344	0.006508	0.014656	0.186536	0.214294
.	0.635208	0.004162	0.000577	0.000637	0.000316	0.001097	0.000345	0.000206	0.000133	0.000495	0.000440	0.000283	0.002532	0.012490	0.023617	0.112158	0.205306
[SEP]	0.979066	0.000148	0.000063	0.000176	0.000011	0.000050	0.000122	0.000056	0.000008	0.000025	0.000018	0.000039	0.000056	0.000099	0.001191	0.008718	0.010156
