TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.418716	0.008718	0.019537	0.095646	0.016050	0.004107	0.107145	0.030270	0.013249	0.004123	0.008009	0.007824	0.001762	0.002687	0.015818	0.173506	0.072832
A	0.000000	0.000001	0.999996	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
boy	0.000000	0.000000	0.000002	0.999992	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000
is	0.000000	0.000001	0.000001	0.000008	0.999967	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000022
jumping	0.000003	0.000002	0.000000	0.000001	0.000053	0.999914	0.000006	0.000000	0.000003	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016
on	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.999995	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
skate	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016	0.999981	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
##board	0.000032	0.000000	0.000000	0.000001	0.000005	0.000001	0.000000	0.000009	0.999693	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000003	0.000249
in	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000007	0.000000	0.000282	0.999653	0.000018	0.000002	0.000011	0.000002	0.000000	0.000000	0.000024
the	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000018	0.000000	0.000000	0.000015	0.999963	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000
middle	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.999998	0.000000	0.000000	0.000000	0.000001	0.000000
of	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000017	0.000033	0.000001	0.000130	0.999552	0.000006	0.000002	0.000008	0.000247
a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000006	0.000000	0.000017	0.999945	0.000030	0.000000	0.000000
red	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.999993	0.000001	0.000000
bridge	0.000007	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000095	0.000000	0.000000	0.000004	0.999865	0.000029
.	0.170190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000028	0.000000	0.000000	0.008922	0.820857
[SEP]	0.833462	0.001243	0.000658	0.011540	0.000473	0.018171	0.001332	0.001384	0.007498	0.004588	0.001806	0.000331	0.002604	0.000639	0.003115	0.050121	0.061036
