TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.213895	0.027533	0.023683	0.039868	0.028325	0.031780	0.032691	0.039100	0.042167	0.035833	0.031357	0.046276	0.047151	0.060423	0.062580	0.103020	0.134318
A	0.061329	0.178567	0.067987	0.087811	0.027140	0.035876	0.041137	0.023324	0.033690	0.045270	0.043876	0.040595	0.111478	0.094037	0.026599	0.046346	0.034939
boy	0.081960	0.045113	0.412012	0.057437	0.011269	0.008735	0.009633	0.017492	0.022867	0.028570	0.007035	0.040052	0.048918	0.014462	0.012557	0.091195	0.090695
is	0.089334	0.041008	0.059495	0.272557	0.023721	0.020926	0.027168	0.034503	0.031430	0.030258	0.014228	0.045509	0.040362	0.068384	0.035665	0.083567	0.081888
jumping	0.067614	0.019781	0.033713	0.029877	0.446001	0.022666	0.058862	0.098640	0.013657	0.008887	0.006226	0.012581	0.012609	0.010996	0.040485	0.046086	0.071319
on	0.071743	0.063273	0.015172	0.027792	0.014202	0.185733	0.027949	0.064057	0.110069	0.033271	0.023044	0.066477	0.054247	0.054248	0.024450	0.070815	0.093459
skate	0.127359	0.026989	0.015707	0.018753	0.017648	0.014111	0.262454	0.183969	0.019270	0.015698	0.005033	0.024858	0.026767	0.007440	0.025568	0.089523	0.118853
##board	0.072469	0.026891	0.017674	0.020389	0.016787	0.024052	0.035815	0.457967	0.027729	0.012992	0.002121	0.022256	0.017660	0.003834	0.015672	0.086769	0.138924
in	0.085133	0.061052	0.018157	0.025473	0.007437	0.088093	0.011684	0.018897	0.184788	0.045441	0.028689	0.067307	0.051952	0.040051	0.033005	0.105750	0.127091
the	0.065839	0.085441	0.024157	0.039632	0.018399	0.069600	0.028964	0.018974	0.100526	0.076564	0.036047	0.074164	0.069136	0.051253	0.042934	0.104661	0.093709
middle	0.038457	0.153508	0.123338	0.032813	0.018447	0.038607	0.017718	0.007790	0.022626	0.009106	0.375074	0.027028	0.022182	0.016173	0.018110	0.023079	0.055944
of	0.115993	0.088112	0.030757	0.044961	0.009700	0.046029	0.019765	0.019428	0.054304	0.032247	0.050757	0.128062	0.068013	0.048226	0.030214	0.106733	0.106701
a	0.093132	0.193370	0.064811	0.080580	0.022303	0.040671	0.049721	0.018586	0.033971	0.024157	0.018085	0.040452	0.115567	0.054588	0.027907	0.060992	0.061108
red	0.146294	0.064687	0.041896	0.032084	0.007025	0.010631	0.014365	0.005892	0.009687	0.004770	0.003593	0.011054	0.022596	0.419083	0.025130	0.062912	0.118302
bridge	0.154253	0.021751	0.015055	0.021649	0.027957	0.012333	0.016680	0.031314	0.014347	0.006135	0.004685	0.010487	0.009309	0.004488	0.395705	0.098895	0.154957
.	0.212717	0.043904	0.026816	0.051735	0.021236	0.046449	0.034072	0.032688	0.052386	0.033262	0.029533	0.033049	0.035462	0.026140	0.052776	0.119444	0.148332
[SEP]	0.370174	0.014236	0.023060	0.030074	0.027907	0.018374	0.017378	0.028809	0.024418	0.014375	0.026303	0.017605	0.018335	0.011468	0.023402	0.059057	0.275025
