TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.002061	0.098215	0.030173	0.158523	0.046582	0.016271	0.004293	0.006467	0.019450	0.020193	0.007331	0.009512	0.047582	0.003024	0.010641	0.256272	0.263411
A	0.091567	0.062935	0.032335	0.029234	0.017315	0.025475	0.003742	0.002443	0.001794	0.005526	0.000424	0.000643	0.002784	0.000835	0.001543	0.197574	0.523830
boy	0.092977	0.016657	0.025309	0.011379	0.004147	0.004878	0.000271	0.000347	0.000146	0.001612	0.000093	0.000040	0.000277	0.000111	0.000168	0.227376	0.614213
is	0.120401	0.007315	0.007838	0.043030	0.019722	0.005926	0.001104	0.001088	0.000154	0.000612	0.000030	0.000073	0.000298	0.000102	0.000519	0.156147	0.635640
jumping	0.031313	0.002661	0.003686	0.012434	0.063610	0.014489	0.002694	0.001944	0.000694	0.001289	0.000119	0.000082	0.000259	0.000218	0.000517	0.191272	0.672720
on	0.006040	0.001406	0.002702	0.002842	0.014078	0.266054	0.022468	0.014811	0.000073	0.000239	0.000024	0.000012	0.000102	0.000093	0.000213	0.104018	0.564824
skate	0.009615	0.000731	0.000566	0.000616	0.003143	0.050785	0.139417	0.016528	0.000856	0.000648	0.000875	0.000232	0.000310	0.002422	0.002360	0.146900	0.623996
##board	0.006359	0.000309	0.001540	0.000729	0.002477	0.018116	0.009417	0.022931	0.000498	0.000445	0.001444	0.000123	0.000177	0.001678	0.001257	0.203577	0.728922
in	0.077920	0.000863	0.004369	0.001077	0.003873	0.001118	0.005243	0.003809	0.040507	0.006091	0.074285	0.008943	0.004008	0.034282	0.100935	0.217329	0.415348
the	0.100986	0.006724	0.016157	0.006325	0.018196	0.009524	0.007384	0.006576	0.012468	0.013180	0.007818	0.002582	0.002955	0.006291	0.016385	0.237381	0.529069
middle	0.009140	0.000099	0.000276	0.000133	0.000209	0.000086	0.001306	0.000634	0.011104	0.001789	0.057630	0.003360	0.001583	0.010849	0.003452	0.243942	0.654408
of	0.024803	0.000179	0.000720	0.000270	0.000469	0.000283	0.002423	0.001281	0.003990	0.000543	0.006556	0.019558	0.004626	0.025615	0.054077	0.269071	0.585536
a	0.068716	0.001531	0.004065	0.001097	0.002765	0.004233	0.005975	0.006741	0.010779	0.003361	0.011991	0.037301	0.027010	0.039924	0.136589	0.190192	0.447729
red	0.004172	0.000043	0.000093	0.000051	0.000143	0.000294	0.002566	0.000681	0.004693	0.000552	0.004911	0.005651	0.001851	0.103989	0.003003	0.211021	0.656285
bridge	0.014416	0.000105	0.000267	0.000244	0.000387	0.000199	0.000230	0.000284	0.004640	0.000745	0.006769	0.006841	0.002292	0.003790	0.021630	0.297945	0.639217
.	0.007064	0.001393	0.001305	0.000998	0.000667	0.000508	0.002059	0.000679	0.000994	0.000463	0.000558	0.000251	0.000504	0.001539	0.000526	0.268493	0.711997
[SEP]	0.007851	0.002801	0.002920	0.001840	0.001398	0.000887	0.006477	0.001692	0.002629	0.001560	0.001856	0.000902	0.001514	0.004192	0.000831	0.265467	0.695182
