TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.701330	0.003766	0.000739	0.007156	0.001695	0.010156	0.002574	0.001721	0.013979	0.004242	0.000789	0.027918	0.003591	0.002665	0.002091	0.107302	0.108287
A	0.787894	0.003222	0.016692	0.013545	0.001443	0.006191	0.002053	0.001538	0.013049	0.013731	0.004471	0.013427	0.008603	0.030657	0.001330	0.049408	0.032747
boy	0.327035	0.007521	0.083832	0.084046	0.059303	0.036026	0.069538	0.039862	0.008143	0.003762	0.026070	0.012384	0.007208	0.058137	0.015484	0.033947	0.127703
is	0.735747	0.003794	0.025015	0.010170	0.004694	0.006112	0.001932	0.001278	0.011039	0.023547	0.004808	0.010644	0.015271	0.093229	0.003166	0.033234	0.016317
jumping	0.705835	0.002399	0.003659	0.011656	0.015066	0.009630	0.036936	0.004346	0.006710	0.005286	0.002277	0.014453	0.004271	0.017239	0.005712	0.067475	0.087051
on	0.726064	0.006910	0.002602	0.012775	0.004309	0.001382	0.002351	0.004415	0.014661	0.014433	0.002457	0.021332	0.011395	0.013972	0.032157	0.070878	0.057910
skate	0.588383	0.007186	0.002289	0.029506	0.022371	0.046753	0.038349	0.038512	0.015031	0.002221	0.001928	0.032435	0.004274	0.005722	0.003488	0.120845	0.040706
##board	0.152720	0.000443	0.001021	0.001127	0.046949	0.040735	0.620264	0.001297	0.004705	0.002360	0.001594	0.009406	0.001608	0.048607	0.007414	0.046141	0.013610
in	0.749556	0.009252	0.003634	0.020006	0.003941	0.007086	0.001593	0.002162	0.005040	0.029559	0.001907	0.014748	0.021954	0.013305	0.001713	0.074248	0.040297
the	0.734975	0.014118	0.004520	0.018465	0.004564	0.007593	0.001107	0.001105	0.011933	0.023629	0.002073	0.019748	0.027768	0.011452	0.003503	0.081468	0.031977
middle	0.467422	0.004929	0.018807	0.042425	0.081963	0.017908	0.067832	0.016425	0.018399	0.012124	0.004918	0.033521	0.008215	0.052669	0.005844	0.126908	0.019689
of	0.693951	0.011619	0.004681	0.021887	0.003328	0.007203	0.000756	0.000827	0.009770	0.039888	0.001189	0.013761	0.042095	0.016876	0.001518	0.083556	0.047097
a	0.682353	0.005235	0.007671	0.022515	0.003137	0.012262	0.001252	0.001716	0.023665	0.024192	0.002953	0.029250	0.015297	0.030563	0.003196	0.101592	0.033150
red	0.338843	0.001498	0.008773	0.008788	0.009572	0.010218	0.042341	0.022236	0.008871	0.000328	0.018292	0.015444	0.000510	0.221071	0.120424	0.032762	0.140030
bridge	0.493955	0.007561	0.008839	0.011578	0.016785	0.006025	0.053926	0.010118	0.017023	0.011214	0.001050	0.032214	0.012124	0.038297	0.032385	0.097037	0.149870
.	0.387868	0.044269	0.004864	0.025406	0.002961	0.015789	0.001603	0.003033	0.027864	0.103522	0.001930	0.046888	0.108716	0.007127	0.005671	0.167913	0.044574
[SEP]	0.001808	0.029670	0.000019	0.000234	0.000095	0.001828	0.000069	0.000072	0.001838	0.570361	0.000049	0.001453	0.386515	0.000018	0.000072	0.005739	0.000161
