TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.164542	0.022355	0.001138	0.000922	0.000101	0.001087	0.000058	0.000210	0.000273	0.000441	0.000003	0.000124	0.000570	0.000077	0.000096	0.070450	0.737553
A	0.014961	0.001365	0.000040	0.000012	0.000014	0.000006	0.000000	0.000000	0.000006	0.000001	0.000001	0.000330	0.000069	0.000006	0.000005	0.031225	0.951957
boy	0.000462	0.953523	0.000449	0.000161	0.000083	0.001971	0.000020	0.000000	0.000000	0.000017	0.000000	0.000000	0.000027	0.000062	0.000002	0.000504	0.042718
is	0.004732	0.008596	0.872588	0.017519	0.016165	0.001227	0.001579	0.002278	0.000003	0.000002	0.000006	0.000001	0.000001	0.000004	0.002390	0.000643	0.072266
jumping	0.001808	0.000285	0.002327	0.953809	0.008850	0.003490	0.000816	0.000405	0.000005	0.000001	0.000000	0.000000	0.000001	0.000000	0.000007	0.000078	0.028118
on	0.000020	0.000028	0.000244	0.000874	0.988463	0.004430	0.000180	0.001172	0.000009	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.004579
skate	0.000672	0.000514	0.000262	0.001419	0.000982	0.988181	0.000281	0.000004	0.000024	0.000022	0.000000	0.000000	0.000004	0.000002	0.000000	0.000002	0.007631
##board	0.000010	0.000004	0.000011	0.000055	0.000051	0.008997	0.990546	0.000103	0.000032	0.000039	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000148
in	0.000027	0.000001	0.000033	0.000011	0.004943	0.000029	0.000106	0.990113	0.000360	0.000041	0.000015	0.000001	0.000000	0.000000	0.000048	0.000001	0.004269
the	0.000314	0.000004	0.000011	0.000045	0.000360	0.001176	0.000320	0.003082	0.978424	0.001140	0.000289	0.010925	0.000289	0.000008	0.000048	0.000044	0.003520
middle	0.000468	0.000162	0.000011	0.000001	0.000024	0.000086	0.000180	0.000132	0.006604	0.829491	0.000057	0.000065	0.011938	0.004492	0.000063	0.000056	0.146171
of	0.000005	0.000001	0.000041	0.000000	0.000003	0.000000	0.000003	0.000286	0.000052	0.000004	0.995523	0.001074	0.000058	0.000040	0.002194	0.000002	0.000714
a	0.000479	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000003	0.004188	0.000015	0.001123	0.976342	0.002915	0.000035	0.000084	0.000159	0.014652
red	0.002817	0.000584	0.000002	0.000026	0.000009	0.000008	0.000000	0.000000	0.000280	0.001571	0.000880	0.005148	0.804738	0.008874	0.000191	0.001203	0.173669
bridge	0.000343	0.001110	0.000652	0.000004	0.000003	0.000007	0.000099	0.000009	0.000004	0.000114	0.000214	0.000097	0.006884	0.892137	0.004333	0.001208	0.092781
.	0.009980	0.001055	0.003518	0.000111	0.000192	0.000005	0.000028	0.000248	0.000064	0.000066	0.000879	0.000988	0.001266	0.001274	0.638702	0.043683	0.297941
[SEP]	0.456376	0.014147	0.011463	0.020169	0.012458	0.013177	0.034924	0.004759	0.008287	0.014918	0.007949	0.010340	0.019922	0.014090	0.010740	0.038241	0.308040
