TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.052421	0.003148	0.002504	0.006489	0.000136	0.000197	0.000193	0.000083	0.000103	0.000044	0.000357	0.000600	0.000139	0.000148	0.000178	0.024181	0.909079
A	0.005625	0.029539	0.013073	0.007582	0.001982	0.000076	0.001647	0.001940	0.001128	0.000394	0.000479	0.000148	0.000275	0.000448	0.002272	0.033634	0.899756
boy	0.022451	0.271158	0.067275	0.023028	0.024815	0.001571	0.011891	0.011071	0.005442	0.002256	0.001596	0.000759	0.001582	0.001331	0.006457	0.047948	0.499370
is	0.018380	0.223902	0.047099	0.012046	0.001855	0.000219	0.002043	0.001549	0.001098	0.000805	0.001118	0.000329	0.000321	0.000513	0.001087	0.092989	0.594647
jumping	0.009473	0.527769	0.172166	0.078975	0.012240	0.001996	0.003742	0.003037	0.001093	0.000338	0.002017	0.000310	0.000324	0.000161	0.000832	0.045414	0.140113
on	0.012780	0.493706	0.248188	0.086346	0.023466	0.011627	0.006423	0.003230	0.000224	0.000085	0.000212	0.000096	0.000167	0.000200	0.000372	0.033336	0.079543
skate	0.019271	0.393663	0.189691	0.138827	0.017782	0.021593	0.010110	0.006824	0.001167	0.000718	0.000864	0.000436	0.001498	0.000430	0.002644	0.033336	0.161145
##board	0.007877	0.486788	0.136903	0.098106	0.041862	0.025868	0.018636	0.004887	0.000311	0.000122	0.000246	0.000071	0.000181	0.000188	0.000354	0.023984	0.153617
in	0.010477	0.634693	0.068474	0.113958	0.038856	0.003684	0.018318	0.003403	0.007380	0.001717	0.002169	0.001174	0.001032	0.000138	0.000559	0.026835	0.067134
the	0.010538	0.664327	0.045204	0.179508	0.023407	0.001667	0.010217	0.003766	0.006738	0.000680	0.000904	0.000470	0.000696	0.000056	0.000234	0.023991	0.027598
middle	0.024623	0.280097	0.106090	0.164348	0.060648	0.005619	0.036964	0.016933	0.040306	0.009559	0.002723	0.001146	0.003406	0.001076	0.001915	0.043268	0.201280
of	0.018911	0.407309	0.030202	0.176339	0.084452	0.013525	0.074922	0.037893	0.058931	0.011883	0.013831	0.004999	0.007123	0.000769	0.002042	0.023618	0.033250
a	0.039152	0.373380	0.048701	0.194406	0.063933	0.003910	0.055542	0.027931	0.039655	0.008602	0.014422	0.004170	0.004808	0.000540	0.002949	0.040329	0.077568
red	0.005930	0.054115	0.013715	0.028226	0.022761	0.008166	0.012912	0.020713	0.183719	0.079969	0.153227	0.097725	0.198640	0.019926	0.025866	0.012229	0.062161
bridge	0.012836	0.090790	0.010961	0.058000	0.049626	0.006049	0.019649	0.021729	0.184408	0.062761	0.167988	0.071490	0.073479	0.012252	0.037845	0.027635	0.092503
.	0.034957	0.173202	0.025323	0.040916	0.002769	0.006321	0.006512	0.006509	0.005944	0.002136	0.003464	0.005138	0.007197	0.007511	0.006235	0.107328	0.558538
[SEP]	0.004585	0.000769	0.002464	0.001529	0.000401	0.000530	0.000741	0.000258	0.000323	0.000208	0.000367	0.000210	0.000405	0.001102	0.001147	0.005853	0.979109
