TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.173570	0.014587	0.063444	0.014237	0.018241	0.008224	0.110486	0.029359	0.005845	0.004984	0.026711	0.003157	0.011272	0.088633	0.049875	0.016705	0.360672
A	0.018729	0.026981	0.085816	0.046028	0.023844	0.033378	0.053810	0.008167	0.031262	0.020031	0.091736	0.021646	0.033122	0.231735	0.078333	0.065208	0.130176
boy	0.007036	0.027196	0.039840	0.021107	0.043086	0.020705	0.217894	0.016331	0.010965	0.008621	0.059579	0.005426	0.015304	0.097572	0.140287	0.024269	0.244780
is	0.005110	0.018484	0.032153	0.040653	0.044235	0.020986	0.041853	0.003259	0.027783	0.017162	0.043273	0.010993	0.023030	0.090279	0.027207	0.032728	0.520811
jumping	0.004125	0.013764	0.012463	0.011120	0.046644	0.011775	0.066917	0.008456	0.012397	0.012475	0.008397	0.005673	0.010059	0.043077	0.023097	0.042146	0.667415
on	0.006707	0.022783	0.022589	0.014082	0.033780	0.013178	0.028901	0.006921	0.010216	0.009086	0.020980	0.004277	0.011822	0.041615	0.028298	0.030896	0.693870
skate	0.005093	0.003021	0.006884	0.002293	0.010244	0.005219	0.025169	0.018995	0.003848	0.001121	0.012315	0.003063	0.002716	0.027910	0.026924	0.028080	0.817104
##board	0.005303	0.006894	0.002094	0.003056	0.014321	0.006064	0.017923	0.003564	0.003007	0.003339	0.001648	0.002453	0.004927	0.008746	0.019236	0.038862	0.858564
in	0.002773	0.010788	0.009607	0.016802	0.018007	0.009600	0.014956	0.002461	0.009392	0.005541	0.069429	0.005257	0.007959	0.022981	0.012657	0.023903	0.757886
the	0.006090	0.023628	0.036723	0.054690	0.028169	0.034857	0.068542	0.010214	0.035296	0.006550	0.363953	0.014213	0.020389	0.094410	0.051403	0.019790	0.131081
middle	0.003339	0.012699	0.005923	0.006142	0.019729	0.009074	0.009169	0.004156	0.007723	0.006457	0.013715	0.006332	0.010819	0.018997	0.016710	0.028142	0.820874
of	0.003724	0.012584	0.007784	0.011800	0.020078	0.012683	0.012564	0.003116	0.011451	0.004526	0.090554	0.002564	0.008252	0.036946	0.019060	0.016189	0.726124
a	0.008089	0.016347	0.021864	0.014069	0.023074	0.014252	0.066211	0.007995	0.012633	0.004200	0.232626	0.005493	0.010367	0.095239	0.036081	0.022944	0.408518
red	0.030781	0.029690	0.026800	0.017154	0.008429	0.013710	0.068692	0.011836	0.011303	0.006975	0.097966	0.011282	0.021244	0.040096	0.149545	0.074532	0.379966
bridge	0.014966	0.027406	0.034217	0.007260	0.043071	0.011192	0.211385	0.035270	0.005241	0.007107	0.006310	0.004161	0.013491	0.058597	0.150215	0.039560	0.330550
.	0.007437	0.024870	0.054513	0.073099	0.030212	0.022887	0.076400	0.015325	0.025693	0.007639	0.152408	0.009366	0.016842	0.115447	0.046409	0.042527	0.278923
[SEP]	0.006204	0.001347	0.000962	0.001561	0.001373	0.001204	0.000737	0.000344	0.001151	0.001762	0.000777	0.001291	0.001179	0.002980	0.000822	0.015989	0.960320
