TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.016004	0.192095	0.109274	0.300687	0.124397	0.014735	0.012529	0.005377	0.033278	0.036626	0.009839	0.005313	0.024443	0.003547	0.003930	0.063256	0.044671
A	0.056681	0.134911	0.055290	0.128570	0.026711	0.020715	0.038380	0.005725	0.008714	0.017576	0.004944	0.001506	0.013152	0.011070	0.008612	0.133031	0.334413
boy	0.008587	0.012739	0.019509	0.011053	0.006480	0.006374	0.009714	0.002071	0.002598	0.001776	0.002679	0.000367	0.001542	0.001968	0.004969	0.187919	0.719655
is	0.099605	0.061741	0.051308	0.070484	0.026535	0.032924	0.045067	0.014901	0.020111	0.019564	0.013567	0.007078	0.021604	0.031548	0.015355	0.106977	0.361631
jumping	0.024698	0.016093	0.022687	0.021851	0.032594	0.048589	0.043470	0.022123	0.018741	0.009125	0.020894	0.004984	0.008461	0.019665	0.033090	0.120495	0.532440
on	0.009975	0.015404	0.032184	0.017388	0.040575	0.075458	0.045232	0.020335	0.011065	0.005001	0.006619	0.003292	0.009404	0.009852	0.018659	0.116304	0.563251
skate	0.001658	0.002507	0.002696	0.002224	0.000622	0.001511	0.001683	0.000413	0.001165	0.000485	0.000497	0.000412	0.001271	0.000567	0.000986	0.118167	0.863134
##board	0.000649	0.001475	0.001978	0.000994	0.000587	0.000831	0.001141	0.000331	0.000555	0.000142	0.000291	0.000130	0.000405	0.000428	0.000970	0.090599	0.898495
in	0.013750	0.005804	0.009091	0.011532	0.014322	0.007527	0.007346	0.005906	0.011181	0.002607	0.011376	0.006894	0.012399	0.046150	0.052878	0.128970	0.652267
the	0.033017	0.043367	0.055512	0.061214	0.045745	0.029023	0.031222	0.015058	0.017588	0.012179	0.015860	0.008624	0.020629	0.066410	0.044361	0.096826	0.403365
middle	0.001314	0.000236	0.000751	0.000615	0.000833	0.001019	0.000955	0.001070	0.001074	0.000159	0.001928	0.001005	0.001092	0.010127	0.006624	0.115233	0.855963
of	0.010065	0.007925	0.004946	0.012610	0.008903	0.002927	0.007207	0.002417	0.010393	0.003581	0.006892	0.007955	0.020426	0.040615	0.071082	0.130205	0.651849
a	0.026979	0.046644	0.028074	0.042839	0.016407	0.008093	0.018787	0.004692	0.014755	0.010814	0.009845	0.010193	0.046317	0.065793	0.057729	0.100842	0.491197
red	0.001939	0.001347	0.000458	0.001012	0.000742	0.000440	0.004910	0.000451	0.001413	0.000400	0.000988	0.001782	0.003989	0.004787	0.004270	0.119321	0.851752
bridge	0.001255	0.000835	0.001277	0.000977	0.000552	0.000459	0.001171	0.000436	0.001153	0.000282	0.001316	0.001086	0.000938	0.002622	0.007773	0.094956	0.882911
.	0.001062	0.000941	0.001211	0.001448	0.000461	0.000289	0.000585	0.000113	0.000234	0.000124	0.000127	0.000067	0.000265	0.000299	0.000343	0.098647	0.893786
[SEP]	0.000942	0.000758	0.001559	0.001192	0.000522	0.000508	0.000582	0.000202	0.000432	0.000203	0.000393	0.000200	0.000426	0.000523	0.000730	0.113105	0.877725
