TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.010481	0.107542	0.032161	0.030305	0.015974	0.004916	0.022834	0.009063	0.006347	0.001324	0.000971	0.006060	0.018208	0.031205	0.009707	0.028589	0.664313
A	0.002490	0.001820	0.002284	0.004824	0.001325	0.000280	0.000210	0.000503	0.000153	0.000082	0.000132	0.000084	0.000118	0.000373	0.000273	0.004993	0.980057
boy	0.002203	0.002965	0.001149	0.006109	0.003362	0.001810	0.000357	0.000970	0.000395	0.000179	0.000528	0.000184	0.000215	0.000094	0.000283	0.004093	0.975104
is	0.008621	0.030762	0.001803	0.014671	0.001936	0.000266	0.000212	0.000171	0.000210	0.000219	0.000333	0.001077	0.000554	0.000115	0.000137	0.038467	0.900447
jumping	0.008809	0.034514	0.013016	0.128277	0.005495	0.003086	0.000295	0.001109	0.000550	0.000107	0.000247	0.000299	0.000183	0.000174	0.000110	0.017908	0.785822
on	0.022170	0.060823	0.011071	0.142993	0.155931	0.167555	0.005337	0.003252	0.001215	0.000380	0.000250	0.000581	0.000454	0.000055	0.000077	0.031799	0.396056
skate	0.002971	0.003378	0.005841	0.010177	0.019036	0.006996	0.008412	0.002954	0.000293	0.000068	0.000438	0.000225	0.000294	0.000260	0.000150	0.003759	0.934747
##board	0.006551	0.005307	0.004315	0.036970	0.078188	0.075291	0.014585	0.005385	0.000447	0.000188	0.000556	0.000124	0.000277	0.000049	0.000031	0.013565	0.758170
in	0.033435	0.023601	0.011113	0.091539	0.471031	0.013636	0.015838	0.016601	0.010102	0.004393	0.002528	0.000612	0.003622	0.000322	0.002030	0.079427	0.220169
the	0.016905	0.008020	0.002252	0.052178	0.573217	0.014994	0.009472	0.016989	0.038509	0.011452	0.012831	0.001590	0.003681	0.000142	0.002489	0.027736	0.207545
middle	0.060392	0.005025	0.003499	0.052105	0.248524	0.014858	0.014216	0.005881	0.094593	0.043706	0.018266	0.002984	0.006827	0.000932	0.010867	0.112082	0.305242
of	0.020335	0.001741	0.002802	0.006343	0.065937	0.012731	0.005534	0.006581	0.089409	0.072088	0.606902	0.003570	0.007304	0.000374	0.003332	0.039011	0.056004
a	0.019599	0.001267	0.002990	0.008085	0.075695	0.009441	0.013209	0.023516	0.061463	0.014346	0.288146	0.013491	0.009405	0.001577	0.010292	0.021368	0.426111
red	0.005197	0.001108	0.002846	0.002430	0.008874	0.001142	0.002336	0.009964	0.020525	0.003322	0.117373	0.009371	0.018632	0.014163	0.019378	0.009426	0.753914
bridge	0.001757	0.000125	0.000298	0.000698	0.004846	0.006924	0.003945	0.002914	0.010805	0.000532	0.300915	0.015627	0.003215	0.013019	0.002300	0.004588	0.627492
.	0.005084	0.002957	0.003271	0.009756	0.008143	0.000873	0.002811	0.004435	0.005125	0.001334	0.002481	0.003002	0.004209	0.005965	0.013687	0.007850	0.919018
[SEP]	0.004068	0.004135	0.002330	0.011199	0.003414	0.002483	0.001800	0.001007	0.002067	0.001026	0.001949	0.004208	0.003601	0.004572	0.003004	0.003066	0.946072
