TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.011131	0.169827	0.012807	0.107419	0.040891	0.010980	0.000944	0.003360	0.074274	0.091151	0.014893	0.018075	0.119886	0.005912	0.004294	0.238395	0.075761
A	0.031675	0.044189	0.011918	0.023463	0.003480	0.000637	0.001458	0.000857	0.001169	0.002705	0.000577	0.001087	0.007552	0.000466	0.001515	0.334303	0.532949
boy	0.086380	0.237068	0.053668	0.149697	0.078269	0.027086	0.008256	0.011773	0.009916	0.022622	0.004170	0.003367	0.018860	0.001058	0.002299	0.124727	0.160784
is	0.054196	0.098600	0.053546	0.024310	0.006112	0.001758	0.002772	0.002395	0.004090	0.017296	0.001510	0.001701	0.015119	0.000774	0.001106	0.332373	0.382343
jumping	0.066718	0.115198	0.045655	0.155300	0.052985	0.007402	0.002858	0.002443	0.016842	0.029097	0.005995	0.004225	0.014983	0.001348	0.002233	0.233626	0.243090
on	0.066831	0.067502	0.036927	0.063151	0.063721	0.018732	0.008457	0.004029	0.006706	0.010704	0.003649	0.002223	0.006789	0.001014	0.003671	0.220106	0.415788
skate	0.055895	0.042378	0.041914	0.064481	0.145895	0.119859	0.015423	0.026917	0.019220	0.022835	0.017807	0.005711	0.013291	0.005082	0.010688	0.134762	0.257842
##board	0.052127	0.036357	0.021562	0.055206	0.077649	0.038754	0.014919	0.007492	0.005782	0.012038	0.002572	0.000890	0.004368	0.000838	0.001846	0.234522	0.433079
in	0.045647	0.041691	0.020577	0.037422	0.023450	0.003714	0.004763	0.003358	0.006040	0.011610	0.001293	0.001196	0.010807	0.000880	0.002331	0.275590	0.509632
the	0.037705	0.027611	0.010619	0.032688	0.010368	0.001237	0.001523	0.000838	0.003281	0.006873	0.001176	0.001168	0.006614	0.000320	0.001066	0.274685	0.582228
middle	0.036715	0.019144	0.016250	0.039408	0.066200	0.004571	0.006559	0.005002	0.022634	0.022146	0.002689	0.001342	0.006268	0.000950	0.001858	0.245548	0.502718
of	0.027562	0.011498	0.005714	0.018260	0.009659	0.000578	0.001561	0.000818	0.014909	0.021539	0.004126	0.003129	0.008672	0.001235	0.002090	0.283714	0.584935
a	0.037840	0.022649	0.007933	0.021242	0.006198	0.001592	0.001796	0.001332	0.006458	0.010183	0.003856	0.005635	0.016355	0.001812	0.003238	0.289761	0.562120
red	0.037223	0.028120	0.008234	0.034060	0.038562	0.006835	0.005247	0.008024	0.085659	0.038744	0.051397	0.077142	0.080885	0.035761	0.046078	0.163311	0.254717
bridge	0.028354	0.034151	0.006728	0.039456	0.064008	0.021761	0.008031	0.006261	0.119629	0.070886	0.058031	0.076792	0.085587	0.044167	0.018729	0.140312	0.177117
.	0.011084	0.003757	0.006642	0.007120	0.004586	0.002790	0.004114	0.002557	0.001422	0.000869	0.001881	0.000872	0.001734	0.002978	0.001845	0.205423	0.740326
[SEP]	0.025040	0.006234	0.013846	0.009809	0.010762	0.009940	0.019095	0.010678	0.003999	0.002652	0.007298	0.004834	0.005730	0.016047	0.010853	0.210585	0.632598
