TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.059028	0.009799	0.040303	0.009179	0.024769	0.008121	0.007002	0.014248	0.004835	0.003502	0.005124	0.001943	0.003017	0.004189	0.003779	0.016320	0.784839
A	0.036158	0.047030	0.121237	0.137242	0.105931	0.106057	0.015122	0.018096	0.048784	0.027102	0.002742	0.013764	0.017532	0.021796	0.009596	0.125480	0.146331
boy	0.057820	0.076221	0.007134	0.102538	0.094096	0.140334	0.019898	0.026313	0.044160	0.030726	0.006955	0.006855	0.027030	0.008282	0.030402	0.098177	0.223056
is	0.076000	0.037460	0.080676	0.027648	0.145853	0.060951	0.026794	0.023685	0.079935	0.075945	0.009435	0.042829	0.019819	0.008887	0.012452	0.168974	0.102656
jumping	0.075540	0.017594	0.095215	0.075003	0.013087	0.072350	0.040725	0.037082	0.086347	0.043724	0.044386	0.012677	0.023451	0.056998	0.009409	0.093169	0.203243
on	0.057416	0.004217	0.029383	0.019574	0.045265	0.079547	0.081899	0.092206	0.346728	0.029400	0.021961	0.061027	0.035024	0.005863	0.007352	0.037396	0.045743
skate	0.054116	0.015435	0.014276	0.005361	0.030071	0.032614	0.003819	0.036087	0.065343	0.032558	0.033325	0.011360	0.020225	0.021043	0.044049	0.042079	0.538239
##board	0.064707	0.016092	0.012557	0.006120	0.018449	0.020139	0.032755	0.009396	0.094506	0.087665	0.158685	0.035701	0.071118	0.016708	0.055077	0.124686	0.175639
in	0.040287	0.003495	0.004487	0.002111	0.005700	0.002303	0.008057	0.010026	0.022904	0.024561	0.030753	0.224123	0.166593	0.020744	0.145053	0.235635	0.053170
the	0.015844	0.006631	0.004964	0.001701	0.005863	0.003557	0.011306	0.005782	0.025786	0.033516	0.022369	0.215026	0.292642	0.024164	0.096731	0.183029	0.051091
middle	0.064290	0.001601	0.001930	0.000488	0.006612	0.005701	0.007438	0.012749	0.016577	0.011125	0.011269	0.077600	0.116461	0.071790	0.176871	0.139051	0.278446
of	0.060629	0.002914	0.005066	0.010943	0.011097	0.005734	0.002925	0.002151	0.026412	0.005996	0.018681	0.046546	0.110657	0.032672	0.081087	0.516950	0.059541
a	0.036825	0.005565	0.004608	0.004834	0.006314	0.007364	0.004913	0.001469	0.008138	0.008986	0.004548	0.026788	0.071616	0.124646	0.117430	0.402081	0.163877
red	0.030981	0.007821	0.004366	0.000844	0.010297	0.003429	0.001651	0.000933	0.006429	0.005575	0.007763	0.010375	0.036700	0.000957	0.484689	0.125339	0.261852
bridge	0.031020	0.013004	0.020526	0.007619	0.019053	0.014148	0.038945	0.008348	0.013049	0.005592	0.022954	0.003306	0.036925	0.168246	0.007545	0.142874	0.446846
.	0.021299	0.017212	0.031144	0.015373	0.027019	0.011191	0.017826	0.017870	0.010610	0.008020	0.005228	0.007846	0.015314	0.031113	0.013529	0.063792	0.685613
[SEP]	0.009593	0.008347	0.004307	0.001702	0.004020	0.003348	0.006816	0.007296	0.002885	0.002366	0.002375	0.001494	0.005977	0.016951	0.006794	0.015196	0.900532
