TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.077897	0.008418	0.075560	0.035944	0.009430	0.010090	0.014089	0.006588	0.003835	0.003571	0.007440	0.008612	0.008377	0.013251	0.012805	0.033238	0.670853
A	0.014467	0.033028	0.083757	0.182868	0.080310	0.041741	0.032559	0.016094	0.036046	0.021357	0.021434	0.035640	0.045316	0.003908	0.004786	0.161012	0.185678
boy	0.021932	0.022224	0.012231	0.061278	0.151893	0.093739	0.029117	0.011129	0.075632	0.052962	0.043442	0.050076	0.058022	0.003471	0.003042	0.225815	0.083995
is	0.020962	0.026353	0.023912	0.011150	0.016534	0.020864	0.014645	0.015305	0.050326	0.021964	0.091804	0.059988	0.154760	0.020932	0.024613	0.268908	0.156979
jumping	0.008440	0.010047	0.012785	0.004590	0.003190	0.022537	0.016623	0.013035	0.078012	0.048442	0.114738	0.134843	0.162705	0.048545	0.014944	0.163695	0.142829
on	0.007356	0.010022	0.003906	0.005352	0.007624	0.015740	0.017658	0.034508	0.256193	0.055490	0.084091	0.058867	0.077293	0.015517	0.009745	0.145028	0.195612
skate	0.014211	0.007109	0.002737	0.003694	0.002432	0.006655	0.009865	0.010083	0.144895	0.038591	0.016212	0.023310	0.039527	0.008463	0.007138	0.084515	0.580562
##board	0.007916	0.008701	0.001336	0.003481	0.001729	0.002922	0.006255	0.003188	0.085937	0.021307	0.026746	0.031001	0.064432	0.013980	0.006430	0.156054	0.558585
in	0.009626	0.009255	0.003525	0.004075	0.002984	0.002744	0.006716	0.002788	0.009253	0.004923	0.038093	0.039718	0.078158	0.212004	0.111767	0.238943	0.225428
the	0.007041	0.011648	0.003470	0.005006	0.001838	0.002215	0.007619	0.002054	0.011966	0.005496	0.023382	0.049128	0.101499	0.157066	0.071186	0.364872	0.174515
middle	0.014125	0.008003	0.002924	0.006417	0.004242	0.001595	0.004369	0.001211	0.007678	0.002945	0.011908	0.019067	0.035194	0.106957	0.084743	0.168194	0.520428
of	0.011722	0.008100	0.001270	0.004705	0.001189	0.000773	0.002520	0.000209	0.003431	0.001773	0.006285	0.006209	0.016175	0.079599	0.043839	0.402988	0.409211
a	0.010726	0.009990	0.002135	0.005531	0.000881	0.000780	0.002640	0.000327	0.003485	0.002048	0.002981	0.004572	0.011072	0.045218	0.042563	0.418023	0.437029
red	0.015694	0.006240	0.000871	0.003899	0.001016	0.000596	0.000533	0.000162	0.004247	0.002077	0.003556	0.003862	0.006465	0.014590	0.029725	0.174214	0.732253
bridge	0.017048	0.008320	0.000645	0.003718	0.001034	0.001524	0.002145	0.000176	0.004804	0.002207	0.002865	0.005306	0.009058	0.030811	0.007727	0.191987	0.710626
.	0.036637	0.014231	0.017871	0.029145	0.006886	0.009698	0.010204	0.002197	0.007952	0.004993	0.003967	0.006111	0.009157	0.006824	0.010959	0.069065	0.754103
[SEP]	0.016045	0.002285	0.000644	0.001661	0.000917	0.001293	0.001170	0.000508	0.003065	0.001094	0.001133	0.001599	0.002059	0.001764	0.001938	0.015792	0.947032
