TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.031019	0.113081	0.072620	0.111357	0.031047	0.022885	0.022344	0.027233	0.021582	0.024725	0.005999	0.012686	0.071698	0.023113	0.020509	0.173202	0.214900
A	0.005023	0.228678	0.023664	0.091461	0.012839	0.018993	0.007290	0.015737	0.010353	0.029121	0.001383	0.005480	0.046891	0.004790	0.004967	0.209113	0.284217
boy	0.010994	0.022950	0.034376	0.023171	0.010517	0.014187	0.018512	0.014256	0.005544	0.008089	0.001313	0.003190	0.011774	0.004877	0.004674	0.315812	0.495764
is	0.002532	0.023554	0.013056	0.027855	0.009566	0.011449	0.008575	0.009149	0.005320	0.005961	0.001179	0.003676	0.008752	0.004998	0.003772	0.349775	0.510832
jumping	0.006751	0.017011	0.014202	0.019176	0.009507	0.012318	0.015823	0.011614	0.005484	0.006102	0.001753	0.004472	0.010002	0.008834	0.007240	0.332448	0.517264
on	0.004462	0.012796	0.019171	0.011564	0.011130	0.112505	0.024661	0.033772	0.010299	0.009682	0.003289	0.007865	0.013467	0.012291	0.013443	0.261492	0.438112
skate	0.008534	0.007841	0.012278	0.012613	0.009899	0.031649	0.021186	0.019381	0.006450	0.005126	0.001699	0.003922	0.007405	0.012081	0.006655	0.326443	0.506838
##board	0.007038	0.011985	0.008006	0.015961	0.007102	0.022545	0.014349	0.012877	0.004557	0.004723	0.000730	0.001668	0.006008	0.004707	0.003333	0.331652	0.542759
in	0.003784	0.028288	0.017906	0.032885	0.013617	0.019801	0.015507	0.014596	0.031921	0.017416	0.012431	0.028906	0.030484	0.012595	0.023189	0.284356	0.412319
the	0.001561	0.025013	0.013195	0.036277	0.015879	0.035530	0.009945	0.011887	0.020158	0.020659	0.006411	0.012939	0.017709	0.011067	0.009587	0.289020	0.463165
middle	0.001105	0.009474	0.007045	0.017260	0.007213	0.008049	0.008897	0.005477	0.009671	0.007317	0.006280	0.011185	0.014011	0.005137	0.006462	0.343575	0.531843
of	0.002144	0.016908	0.009248	0.036355	0.011020	0.037426	0.010455	0.011571	0.040176	0.022752	0.022420	0.043483	0.031831	0.013682	0.017944	0.266984	0.405602
a	0.002467	0.035284	0.015161	0.044636	0.017000	0.069016	0.013770	0.028006	0.035872	0.029320	0.013483	0.022901	0.033895	0.021488	0.014180	0.244433	0.359087
red	0.006636	0.004651	0.009706	0.004228	0.005435	0.012468	0.022701	0.018361	0.004257	0.002098	0.002037	0.004151	0.006976	0.020692	0.012973	0.318062	0.544567
bridge	0.003865	0.004518	0.008944	0.004655	0.003163	0.005815	0.012074	0.011414	0.002723	0.001135	0.001552	0.001902	0.003155	0.008444	0.007120	0.339016	0.580507
.	0.064856	0.083821	0.046234	0.079886	0.053426	0.049661	0.042565	0.034509	0.054919	0.056573	0.032433	0.056547	0.080921	0.043204	0.044884	0.085809	0.089752
[SEP]	0.060813	0.077591	0.045326	0.080557	0.055960	0.053520	0.041838	0.034438	0.061732	0.063609	0.042683	0.069054	0.086880	0.047395	0.049366	0.063976	0.065262
