TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.008928	0.184425	0.055307	0.059670	0.037871	0.047169	0.012833	0.031348	0.059494	0.029844	0.025843	0.056753	0.068535	0.048214	0.051131	0.173296	0.049338
A	0.003680	0.004810	0.020616	0.037786	0.028661	0.031605	0.024431	0.069066	0.052338	0.174141	0.003959	0.181075	0.114472	0.042736	0.040648	0.157904	0.012072
boy	0.022585	0.029254	0.022891	0.055736	0.072802	0.043693	0.045384	0.044922	0.051878	0.158910	0.013402	0.094088	0.103761	0.025183	0.063953	0.114667	0.036890
is	0.009462	0.020784	0.048902	0.025512	0.046342	0.051738	0.076136	0.066052	0.054209	0.136049	0.008882	0.107363	0.074069	0.034746	0.077468	0.126764	0.035520
jumping	0.022468	0.030331	0.021788	0.043232	0.012476	0.033328	0.008980	0.010261	0.065573	0.195911	0.002565	0.135384	0.135459	0.024117	0.010184	0.202390	0.045555
on	0.008915	0.049332	0.044765	0.049503	0.020983	0.029217	0.021855	0.022266	0.055423	0.171254	0.006379	0.129928	0.130088	0.051566	0.026997	0.134990	0.046539
skate	0.066194	0.044207	0.032198	0.125556	0.015343	0.033451	0.003384	0.010253	0.076397	0.097493	0.008273	0.087245	0.109287	0.038211	0.009874	0.113910	0.128724
##board	0.023849	0.047952	0.047130	0.113160	0.020698	0.040612	0.016728	0.008109	0.079554	0.150607	0.007414	0.090631	0.085437	0.053710	0.018391	0.120429	0.075590
in	0.006036	0.055795	0.047109	0.033334	0.028712	0.043413	0.034673	0.029162	0.049898	0.124426	0.005742	0.109767	0.117695	0.066225	0.034341	0.107161	0.106512
the	0.010140	0.067321	0.069541	0.044992	0.051142	0.030833	0.073548	0.066545	0.035528	0.073320	0.012012	0.066922	0.077838	0.050935	0.085964	0.096645	0.086775
middle	0.022700	0.080723	0.029265	0.029090	0.013746	0.039390	0.028374	0.017908	0.037925	0.095204	0.003453	0.071133	0.107395	0.034482	0.040902	0.124314	0.223994
of	0.007521	0.041809	0.041721	0.036522	0.032317	0.034827	0.045706	0.042665	0.036949	0.155079	0.005755	0.087184	0.114509	0.059359	0.057759	0.125832	0.074487
a	0.006191	0.041866	0.054028	0.054138	0.040053	0.035043	0.066087	0.081774	0.033541	0.092054	0.014279	0.094939	0.074144	0.088718	0.074676	0.080497	0.067972
red	0.021059	0.069966	0.024158	0.042049	0.024267	0.032957	0.026886	0.024044	0.041298	0.118816	0.005738	0.086285	0.128739	0.016939	0.049975	0.181776	0.105049
bridge	0.024434	0.053099	0.067477	0.075635	0.018820	0.019350	0.009708	0.008208	0.041903	0.143386	0.003480	0.088803	0.106490	0.060806	0.016035	0.216351	0.046016
.	0.011366	0.047114	0.078561	0.060153	0.089428	0.027847	0.139168	0.055982	0.022537	0.034080	0.016843	0.036127	0.039650	0.052303	0.153391	0.071085	0.064364
[SEP]	0.096388	0.012372	0.020308	0.017398	0.014929	0.008072	0.016122	0.006991	0.006467	0.002652	0.010944	0.006262	0.005669	0.011414	0.014212	0.011899	0.737901
