TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.057316	0.004661	0.001507	0.005251	0.002476	0.002969	0.001440	0.000549	0.003569	0.002378	0.000429	0.000838	0.004226	0.002153	0.002168	0.017899	0.890173
A	0.006343	0.006156	0.003858	0.003788	0.000830	0.000102	0.000022	0.000207	0.000724	0.000299	0.000142	0.000900	0.000402	0.000347	0.000155	0.010127	0.965597
boy	0.028728	0.041336	0.002114	0.004040	0.001835	0.000464	0.000112	0.000108	0.000058	0.000280	0.000080	0.000062	0.000470	0.000075	0.000069	0.004938	0.915231
is	0.020289	0.011170	0.024124	0.055307	0.006727	0.002293	0.001033	0.000569	0.000587	0.000070	0.000020	0.000242	0.000259	0.000146	0.000917	0.039656	0.836592
jumping	0.009751	0.006518	0.007058	0.047674	0.008908	0.006224	0.000422	0.001311	0.000144	0.000061	0.000004	0.000023	0.000082	0.000027	0.000054	0.008301	0.903438
on	0.001486	0.006405	0.038033	0.033469	0.460716	0.018127	0.008058	0.003717	0.000911	0.000431	0.000063	0.000317	0.000278	0.000062	0.000108	0.002480	0.425340
skate	0.018572	0.003003	0.001203	0.007866	0.010512	0.076290	0.000498	0.000786	0.000222	0.000084	0.000012	0.000030	0.000367	0.000046	0.000052	0.001992	0.878466
##board	0.005907	0.001981	0.000974	0.011056	0.009782	0.346651	0.006742	0.002327	0.002768	0.001026	0.000024	0.000168	0.001017	0.000028	0.000047	0.002040	0.607461
in	0.004132	0.000361	0.001498	0.010810	0.169187	0.016153	0.006731	0.123958	0.014007	0.002056	0.000440	0.000720	0.000606	0.000183	0.002364	0.003348	0.643446
the	0.005752	0.000465	0.000531	0.010584	0.004487	0.007795	0.001092	0.007273	0.290760	0.014205	0.012678	0.006111	0.002895	0.000362	0.001846	0.023600	0.609564
middle	0.003815	0.000622	0.000542	0.002655	0.006962	0.006946	0.000152	0.002726	0.118295	0.030808	0.004176	0.031047	0.008471	0.002931	0.000720	0.007720	0.771411
of	0.001329	0.000735	0.002221	0.002192	0.001608	0.001682	0.000425	0.002589	0.061136	0.031353	0.571922	0.038647	0.018990	0.007506	0.007388	0.010267	0.240012
a	0.003909	0.000292	0.000582	0.001179	0.000277	0.000324	0.000036	0.001703	0.062774	0.012791	0.031549	0.067416	0.036342	0.015926	0.004122	0.018246	0.742532
red	0.004359	0.001334	0.000511	0.000439	0.000463	0.000177	0.000117	0.000480	0.001507	0.003896	0.024962	0.018215	0.076014	0.019952	0.024564	0.003720	0.819291
bridge	0.004678	0.000297	0.000290	0.000141	0.000182	0.000287	0.000465	0.001335	0.002091	0.001043	0.001660	0.003052	0.021583	0.039824	0.041849	0.008718	0.872505
.	0.018518	0.003223	0.001603	0.005660	0.001365	0.000221	0.000101	0.001431	0.003618	0.001041	0.000314	0.003792	0.010560	0.003207	0.053830	0.068502	0.823015
[SEP]	0.095728	0.005517	0.002067	0.005490	0.003192	0.007424	0.002360	0.001569	0.001563	0.002135	0.000292	0.002345	0.008745	0.007591	0.004431	0.017209	0.832343
