TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.089209	0.065108	0.026727	0.058559	0.013184	0.013555	0.009312	0.003989	0.010930	0.009049	0.017094	0.012330	0.038782	0.011329	0.005482	0.069057	0.546305
A	0.058621	0.157196	0.074340	0.139441	0.048820	0.059484	0.007387	0.005848	0.052235	0.021954	0.018646	0.042047	0.110261	0.008749	0.002217	0.168105	0.024648
boy	0.090416	0.098159	0.166385	0.118806	0.066379	0.067069	0.014517	0.008989	0.038893	0.015276	0.027379	0.022784	0.034886	0.013919	0.002907	0.068162	0.145075
is	0.110680	0.035172	0.023969	0.016766	0.009706	0.015929	0.008643	0.009640	0.054341	0.026663	0.067707	0.099547	0.095548	0.015852	0.005848	0.322221	0.081768
jumping	0.046379	0.013810	0.003346	0.007013	0.004405	0.007909	0.007251	0.010006	0.017607	0.007435	0.027187	0.079858	0.021665	0.017138	0.011303	0.121335	0.596356
on	0.023639	0.044167	0.006582	0.012930	0.019219	0.034657	0.003475	0.002510	0.071512	0.036452	0.061979	0.140184	0.097349	0.052126	0.010167	0.065296	0.317757
skate	0.030544	0.021676	0.013843	0.014528	0.022184	0.010962	0.018231	0.031693	0.006305	0.005562	0.011911	0.015996	0.036668	0.031863	0.014597	0.037361	0.676076
##board	0.042957	0.014286	0.013039	0.016809	0.024876	0.011609	0.007793	0.006969	0.006236	0.005035	0.010045	0.029068	0.032666	0.069177	0.016223	0.098719	0.594493
in	0.036756	0.039072	0.003856	0.012121	0.010919	0.011611	0.001755	0.000442	0.026744	0.015489	0.069623	0.084185	0.137724	0.089790	0.013138	0.108933	0.337841
the	0.048431	0.028462	0.003266	0.009823	0.007546	0.012961	0.002383	0.001074	0.023013	0.013880	0.065811	0.091818	0.109611	0.042904	0.013428	0.159401	0.366187
middle	0.009965	0.004343	0.001071	0.003538	0.001777	0.004767	0.001933	0.000321	0.028762	0.010389	0.030119	0.027777	0.028509	0.056409	0.008750	0.039586	0.741984
of	0.023332	0.029739	0.003573	0.011052	0.013510	0.008861	0.001929	0.000500	0.010234	0.003358	0.018567	0.020647	0.027136	0.038317	0.011048	0.034213	0.743984
a	0.054288	0.111802	0.023005	0.024892	0.042206	0.018502	0.001822	0.000953	0.010181	0.003192	0.007283	0.020201	0.061482	0.031850	0.007091	0.043143	0.538108
red	0.025176	0.011702	0.005917	0.016748	0.015450	0.004834	0.003254	0.001472	0.004384	0.003169	0.006269	0.002177	0.007019	0.030541	0.009723	0.013343	0.838820
bridge	0.008542	0.003878	0.001549	0.001424	0.002044	0.002340	0.001675	0.000743	0.001554	0.001203	0.006622	0.009661	0.020019	0.022308	0.053595	0.005602	0.857239
.	0.118324	0.151185	0.037891	0.118205	0.021058	0.033923	0.021339	0.007219	0.026628	0.014410	0.008435	0.015010	0.034374	0.016916	0.004817	0.093296	0.276970
[SEP]	0.013711	0.001821	0.001094	0.001349	0.001153	0.000854	0.005657	0.004615	0.000759	0.000505	0.001126	0.001427	0.001479	0.003580	0.007001	0.005244	0.948626
