TOKEN	[CLS]	A	boy	is	jumping	on	skate	##board	in	the	middle	of	a	red	bridge	.	[SEP]
[CLS]	0.017689	0.029559	0.012742	0.021911	0.007653	0.002889	0.007439	0.006350	0.002307	0.000680	0.001853	0.001586	0.001309	0.002545	0.005473	0.005539	0.872479
A	0.008229	0.055883	0.049327	0.044232	0.011051	0.002724	0.002731	0.003136	0.004509	0.000759	0.001094	0.001857	0.000342	0.000391	0.001428	0.018161	0.794144
boy	0.006038	0.202604	0.033004	0.027568	0.010351	0.002643	0.001369	0.000935	0.000975	0.000450	0.000410	0.001350	0.000648	0.000617	0.000414	0.011110	0.699514
is	0.013327	0.441288	0.166538	0.032925	0.026786	0.004561	0.001898	0.000869	0.000690	0.000363	0.000830	0.001644	0.000392	0.000460	0.001059	0.032005	0.274367
jumping	0.008913	0.116910	0.213627	0.173513	0.020356	0.010254	0.007156	0.002181	0.000543	0.000173	0.000145	0.000212	0.000095	0.000189	0.000598	0.011679	0.433455
on	0.009142	0.061111	0.199872	0.229824	0.159671	0.018339	0.029673	0.013950	0.000834	0.000196	0.000122	0.000130	0.000094	0.000203	0.001066	0.009813	0.265961
skate	0.005747	0.136250	0.045365	0.091934	0.051606	0.085172	0.012616	0.009449	0.001757	0.000918	0.000190	0.000427	0.001972	0.000342	0.000495	0.003351	0.552409
##board	0.003586	0.155118	0.035211	0.130822	0.076933	0.280376	0.037562	0.009944	0.001849	0.001500	0.000292	0.000238	0.001072	0.000517	0.000091	0.002670	0.262218
in	0.003215	0.014148	0.059505	0.075864	0.181295	0.101620	0.172151	0.286847	0.010635	0.002996	0.001473	0.000839	0.001050	0.000702	0.003083	0.005046	0.079533
the	0.003963	0.015759	0.074201	0.086091	0.420623	0.036011	0.056057	0.181877	0.053581	0.003498	0.005029	0.002504	0.001057	0.000441	0.004245	0.006675	0.048387
middle	0.006458	0.006264	0.017388	0.106665	0.160224	0.013119	0.013685	0.065535	0.196883	0.021738	0.006281	0.008813	0.005457	0.001144	0.004101	0.008825	0.357420
of	0.002155	0.006149	0.023565	0.026028	0.090028	0.022241	0.038814	0.130672	0.398146	0.060985	0.069643	0.016093	0.010672	0.008914	0.031126	0.008753	0.056015
a	0.001914	0.009831	0.036642	0.067019	0.098908	0.008830	0.027767	0.110902	0.293334	0.027218	0.109780	0.029008	0.006464	0.006716	0.021490	0.012460	0.131718
red	0.002671	0.001670	0.003440	0.010498	0.016258	0.002233	0.006373	0.012521	0.086677	0.017951	0.084060	0.086352	0.029345	0.034951	0.065203	0.012566	0.527229
bridge	0.002135	0.003232	0.001419	0.005186	0.002132	0.003017	0.003066	0.003635	0.047332	0.019088	0.049529	0.135876	0.236140	0.110949	0.031186	0.008929	0.337149
.	0.004738	0.031677	0.028495	0.063228	0.047190	0.012107	0.026952	0.046528	0.053428	0.015889	0.042050	0.060048	0.050105	0.082198	0.101334	0.013003	0.321027
[SEP]	0.007539	0.004644	0.002065	0.007282	0.003190	0.001759	0.002330	0.002096	0.001345	0.000898	0.000599	0.002771	0.001714	0.001511	0.001237	0.004777	0.954243
