TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.057016	0.047181	0.108641	0.060353	0.079533	0.062244	0.059587	0.096192	0.065125	0.071098	0.064121	0.075038	0.051291	0.052815	0.049767
A	0.059128	0.043163	0.102483	0.059428	0.077238	0.064177	0.044121	0.110783	0.073360	0.071935	0.053355	0.062034	0.053325	0.050828	0.074644
person	0.071441	0.037122	0.071080	0.061692	0.066200	0.065839	0.061246	0.107009	0.075482	0.057973	0.061456	0.081439	0.057887	0.058972	0.065161
is	0.057971	0.036549	0.105394	0.049569	0.065414	0.079820	0.038462	0.105263	0.069026	0.094862	0.058225	0.064633	0.061959	0.059066	0.053786
at	0.068689	0.032875	0.126661	0.061259	0.072764	0.084530	0.050663	0.087988	0.066335	0.078779	0.043725	0.066270	0.052254	0.045470	0.061740
a	0.076966	0.042965	0.094723	0.045022	0.056384	0.062952	0.056472	0.125186	0.069298	0.093395	0.047984	0.060211	0.065274	0.051658	0.051511
diner	0.047977	0.070722	0.084867	0.072587	0.070420	0.091529	0.070363	0.061434	0.040582	0.078433	0.052095	0.070407	0.037186	0.061205	0.090196
,	0.057803	0.042088	0.113606	0.064076	0.054952	0.078532	0.046202	0.120149	0.041157	0.069996	0.064697	0.056082	0.071328	0.059791	0.059542
ordering	0.070492	0.042396	0.095246	0.041411	0.058850	0.090798	0.050881	0.087239	0.054043	0.096154	0.058163	0.065815	0.063195	0.058845	0.066473
an	0.062386	0.042097	0.095668	0.065571	0.046711	0.073394	0.062863	0.094063	0.063218	0.063051	0.077590	0.064874	0.070034	0.059012	0.059468
o	0.060635	0.042973	0.113747	0.067227	0.073706	0.062440	0.056673	0.090937	0.058993	0.076191	0.065656	0.053966	0.053857	0.061035	0.061965
##mel	0.063548	0.028845	0.124624	0.075056	0.056257	0.053159	0.049883	0.114288	0.070218	0.062250	0.046389	0.073821	0.053310	0.051789	0.076562
##ette	0.066916	0.036261	0.094474	0.060756	0.050405	0.080842	0.054714	0.099247	0.060415	0.088513	0.057493	0.063999	0.060127	0.059990	0.065848
.	0.072770	0.028977	0.150170	0.063414	0.059320	0.060292	0.056137	0.117505	0.058505	0.074909	0.059646	0.047454	0.043681	0.055823	0.051397
[SEP]	0.062769	0.059439	0.079652	0.041208	0.068269	0.069949	0.061281	0.084095	0.072620	0.097961	0.056051	0.078493	0.048729	0.060648	0.058836
