TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.052214	0.080039	0.068176	0.073827	0.069622	0.058227	0.073052	0.043830	0.104548	0.081736	0.054054	0.060119	0.049826	0.061196	0.069534
A	0.044880	0.081900	0.069482	0.079319	0.069548	0.054069	0.084485	0.047598	0.085823	0.068632	0.059031	0.071929	0.055138	0.058553	0.069614
person	0.049233	0.082252	0.054136	0.058493	0.075433	0.076131	0.069412	0.049507	0.083533	0.086073	0.060703	0.083198	0.046334	0.057987	0.067576
is	0.045432	0.067606	0.065656	0.070541	0.097870	0.043289	0.082676	0.047608	0.093581	0.082548	0.060017	0.062164	0.061040	0.044575	0.075396
at	0.079828	0.059980	0.074484	0.066372	0.055311	0.059111	0.062075	0.050142	0.076021	0.073217	0.067017	0.068761	0.057173	0.073457	0.077051
a	0.057631	0.080000	0.065942	0.048109	0.085481	0.063175	0.077068	0.046529	0.084292	0.087786	0.068508	0.065683	0.055563	0.057319	0.056913
diner	0.052022	0.089186	0.064824	0.067862	0.067268	0.052675	0.064123	0.063157	0.096024	0.086806	0.056745	0.066672	0.052249	0.063331	0.057055
,	0.060057	0.088948	0.056981	0.072004	0.077199	0.042509	0.051803	0.035412	0.112212	0.085549	0.051660	0.078026	0.051754	0.059091	0.076795
ordering	0.067655	0.094939	0.061162	0.057576	0.069823	0.052883	0.070041	0.044356	0.110646	0.072390	0.058943	0.059180	0.047715	0.073154	0.059537
an	0.042986	0.076444	0.068092	0.064563	0.074512	0.060578	0.079721	0.048040	0.097728	0.085534	0.049918	0.074629	0.054735	0.069024	0.053494
o	0.043243	0.089521	0.065290	0.064468	0.076336	0.055888	0.080345	0.048032	0.091430	0.076078	0.058785	0.064226	0.070638	0.061997	0.053722
##mel	0.055156	0.089983	0.079707	0.059364	0.060167	0.069601	0.068645	0.052905	0.070663	0.084727	0.061633	0.067269	0.048334	0.062252	0.069594
##ette	0.064100	0.062343	0.073893	0.060534	0.071428	0.069736	0.072983	0.046988	0.081024	0.070450	0.055779	0.081700	0.053971	0.059045	0.076024
.	0.054208	0.092343	0.066845	0.072971	0.068480	0.053306	0.064031	0.046842	0.088106	0.079495	0.064058	0.062214	0.050081	0.066037	0.070983
[SEP]	0.060518	0.069726	0.048537	0.071455	0.084482	0.069665	0.051476	0.038509	0.107654	0.071217	0.045668	0.073260	0.066847	0.077729	0.063256
