TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.070063	0.083985	0.052437	0.051784	0.065261	0.054329	0.039912	0.091274	0.078751	0.068561	0.052341	0.085918	0.088848	0.068565	0.047971
A	0.077228	0.079525	0.051281	0.050619	0.054876	0.057768	0.061966	0.082480	0.064338	0.061418	0.067153	0.076631	0.081562	0.074520	0.058635
person	0.082924	0.081665	0.058157	0.058127	0.049111	0.052542	0.044599	0.102835	0.075972	0.057682	0.051200	0.071300	0.096820	0.065863	0.051204
is	0.066238	0.072423	0.038476	0.060653	0.067354	0.042249	0.063075	0.066093	0.087839	0.053993	0.057800	0.084679	0.102650	0.058819	0.077659
at	0.074145	0.071526	0.044333	0.066855	0.050201	0.068681	0.061787	0.060263	0.077452	0.064496	0.071977	0.068636	0.066815	0.070183	0.082649
a	0.048960	0.066070	0.043368	0.035604	0.065781	0.066681	0.066911	0.083257	0.055680	0.057200	0.056995	0.080953	0.117953	0.058276	0.096310
diner	0.063119	0.077742	0.025209	0.046841	0.087327	0.060087	0.058795	0.077170	0.064971	0.058099	0.054691	0.093171	0.110531	0.050988	0.071258
,	0.066180	0.069581	0.044807	0.059338	0.051598	0.071080	0.066107	0.069086	0.056932	0.074860	0.064578	0.081442	0.097622	0.040714	0.086075
ordering	0.080222	0.100868	0.043068	0.055545	0.050488	0.052704	0.060112	0.069496	0.064066	0.050838	0.067000	0.068840	0.075368	0.084823	0.076561
an	0.066629	0.072993	0.050483	0.042721	0.061060	0.054394	0.060185	0.083745	0.086994	0.082640	0.049803	0.053203	0.083281	0.073298	0.078572
o	0.062240	0.061264	0.055233	0.044996	0.062577	0.059736	0.066100	0.093159	0.067609	0.077988	0.061118	0.076297	0.100838	0.059739	0.051103
##mel	0.069983	0.095514	0.056886	0.049465	0.048309	0.058666	0.049252	0.081257	0.083265	0.067381	0.059577	0.072072	0.077033	0.078509	0.052830
##ette	0.070530	0.084469	0.041860	0.057847	0.058309	0.051038	0.057569	0.089919	0.083264	0.050165	0.055505	0.073815	0.100929	0.063279	0.061503
.	0.074533	0.109334	0.035629	0.060941	0.069951	0.053983	0.047341	0.076114	0.084485	0.062809	0.049984	0.073288	0.085331	0.055696	0.060581
[SEP]	0.073645	0.058589	0.046357	0.058688	0.049606	0.076200	0.060820	0.061847	0.071419	0.071547	0.082302	0.066921	0.077712	0.055552	0.088794
