TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.070823	0.076990	0.053265	0.066002	0.050416	0.095718	0.070318	0.066442	0.072953	0.060958	0.076271	0.052655	0.057301	0.066560	0.063328
A	0.087905	0.079930	0.069680	0.073698	0.062039	0.074772	0.064283	0.054092	0.044604	0.053629	0.071905	0.058448	0.068284	0.069230	0.067500
person	0.068284	0.098785	0.052675	0.058731	0.068044	0.070872	0.079085	0.064851	0.054417	0.046995	0.065252	0.059550	0.066761	0.068023	0.077673
is	0.082510	0.061559	0.072268	0.049219	0.071841	0.058927	0.087125	0.057813	0.043010	0.093555	0.057614	0.074950	0.070039	0.068326	0.051246
at	0.046488	0.070695	0.043765	0.057723	0.042487	0.079207	0.079654	0.119146	0.048807	0.070441	0.051010	0.068091	0.077916	0.078756	0.065813
a	0.062042	0.116640	0.054754	0.061537	0.065811	0.068067	0.054445	0.081952	0.035417	0.052954	0.059599	0.064796	0.070401	0.075441	0.076142
diner	0.052855	0.074412	0.053277	0.065912	0.054629	0.070571	0.061317	0.074556	0.071741	0.073220	0.070157	0.081131	0.080349	0.057328	0.058544
,	0.070229	0.055615	0.073485	0.074609	0.047040	0.078014	0.062896	0.080332	0.040166	0.055134	0.066625	0.063985	0.069629	0.078102	0.084139
ordering	0.077053	0.066376	0.080525	0.042524	0.069923	0.064545	0.059933	0.062615	0.051296	0.096920	0.050975	0.080276	0.054683	0.076556	0.065799
an	0.077544	0.088571	0.049896	0.065270	0.055219	0.062821	0.059448	0.084454	0.050492	0.062307	0.044539	0.068736	0.065907	0.069971	0.094827
o	0.071813	0.067235	0.068955	0.069893	0.059829	0.089784	0.064573	0.076855	0.043604	0.064905	0.048629	0.062025	0.058282	0.073351	0.080266
##mel	0.055139	0.093457	0.057806	0.066824	0.058694	0.088113	0.067673	0.079020	0.041114	0.056716	0.056819	0.068715	0.077125	0.059547	0.073236
##ette	0.063898	0.085723	0.051616	0.072134	0.051690	0.089534	0.069814	0.084170	0.049127	0.053192	0.059144	0.050374	0.079522	0.054535	0.085526
.	0.059459	0.093302	0.049989	0.047924	0.046670	0.076118	0.067253	0.077321	0.054616	0.069982	0.066276	0.062685	0.066965	0.066783	0.094656
[SEP]	0.073559	0.061235	0.062334	0.069919	0.067053	0.072052	0.080199	0.064354	0.034945	0.061101	0.054727	0.064990	0.063885	0.080375	0.089273
