TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.076560	0.081492	0.059363	0.062669	0.053916	0.056334	0.076247	0.061475	0.060106	0.091657	0.079074	0.068892	0.051720	0.064776	0.055718
A	0.072656	0.086761	0.055936	0.041204	0.068511	0.060175	0.078140	0.075603	0.079108	0.068520	0.061653	0.063598	0.073863	0.060798	0.053475
person	0.071946	0.074999	0.057277	0.059491	0.051588	0.062641	0.069152	0.071518	0.076919	0.075593	0.055800	0.072833	0.063267	0.078461	0.058514
is	0.072977	0.070695	0.075064	0.063929	0.082504	0.071566	0.080408	0.058695	0.052814	0.081924	0.051610	0.058339	0.063823	0.066661	0.048992
at	0.070093	0.065930	0.051299	0.050135	0.062735	0.070788	0.054146	0.068520	0.067075	0.072129	0.077029	0.075335	0.082539	0.066787	0.065461
a	0.068765	0.071443	0.058394	0.055840	0.071449	0.095138	0.070661	0.067118	0.068424	0.076787	0.066257	0.055112	0.062589	0.056134	0.055892
diner	0.060252	0.069340	0.063881	0.058848	0.064488	0.067720	0.067720	0.053011	0.081385	0.079260	0.061689	0.079386	0.065008	0.078302	0.049710
,	0.069490	0.073408	0.085748	0.064783	0.068516	0.043571	0.071074	0.071316	0.066012	0.071442	0.092758	0.067245	0.061585	0.057796	0.035255
ordering	0.052579	0.091127	0.066919	0.057928	0.077935	0.067936	0.066194	0.052914	0.066605	0.090805	0.065133	0.052047	0.065937	0.079417	0.046524
an	0.070263	0.072866	0.063393	0.058338	0.066010	0.066977	0.082342	0.060312	0.074217	0.073551	0.067960	0.066873	0.060579	0.061516	0.054803
o	0.063181	0.057638	0.069073	0.065547	0.074224	0.063151	0.068645	0.078459	0.053956	0.080469	0.075223	0.067099	0.062583	0.060974	0.059777
##mel	0.065326	0.079831	0.060343	0.051169	0.073759	0.061218	0.084764	0.059033	0.076136	0.061206	0.058477	0.075324	0.066265	0.060669	0.066477
##ette	0.071656	0.070009	0.052783	0.053148	0.071210	0.064736	0.073666	0.071114	0.072789	0.062719	0.073613	0.062043	0.065183	0.073105	0.062227
.	0.070364	0.077098	0.069818	0.052165	0.065076	0.059201	0.074590	0.075678	0.056441	0.075488	0.065198	0.062225	0.064868	0.074247	0.057543
[SEP]	0.067113	0.081763	0.064367	0.055857	0.064062	0.066396	0.071545	0.058386	0.076599	0.071717	0.065837	0.057580	0.059129	0.079631	0.060019
