TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.071515	0.073192	0.057589	0.054791	0.078574	0.069064	0.075660	0.049551	0.052099	0.069782	0.082172	0.070804	0.082903	0.067223	0.045079
A	0.076964	0.058959	0.077835	0.064471	0.079416	0.057868	0.074147	0.065657	0.054469	0.061172	0.062614	0.067755	0.071188	0.081806	0.045680
person	0.083209	0.059372	0.057861	0.072854	0.060806	0.052279	0.082137	0.075244	0.069306	0.050888	0.064654	0.066254	0.082041	0.071604	0.051491
is	0.082808	0.071683	0.069086	0.053126	0.072019	0.056816	0.077237	0.055856	0.069536	0.064980	0.066901	0.078045	0.073138	0.068698	0.040071
at	0.075094	0.053599	0.060025	0.054046	0.083928	0.061734	0.052482	0.050395	0.080206	0.069922	0.074197	0.071808	0.078019	0.078057	0.056487
a	0.069117	0.046765	0.084377	0.057831	0.076507	0.052592	0.081226	0.063279	0.073375	0.055940	0.056139	0.077017	0.074356	0.073253	0.058224
diner	0.071419	0.063518	0.046945	0.076373	0.087733	0.056082	0.091054	0.063406	0.087263	0.052423	0.060241	0.057598	0.065539	0.069850	0.050554
,	0.068145	0.069314	0.071527	0.063467	0.089122	0.054341	0.068109	0.061032	0.058419	0.056358	0.067150	0.063572	0.078792	0.072316	0.058337
ordering	0.068174	0.069726	0.050887	0.042180	0.076429	0.089468	0.067178	0.056918	0.063084	0.076296	0.077407	0.073492	0.066654	0.073735	0.048370
an	0.075528	0.071983	0.055505	0.046909	0.082837	0.073921	0.073353	0.065888	0.066935	0.067298	0.056651	0.082876	0.061628	0.075959	0.042729
o	0.068021	0.062961	0.065982	0.057805	0.080842	0.068518	0.069673	0.056725	0.068509	0.063284	0.053563	0.077946	0.077650	0.074381	0.054138
##mel	0.078446	0.054211	0.075178	0.061344	0.054433	0.065841	0.056990	0.064534	0.073272	0.074819	0.053903	0.074172	0.089955	0.079241	0.043662
##ette	0.072814	0.067510	0.064354	0.073859	0.084894	0.050629	0.071164	0.056543	0.074608	0.061637	0.061522	0.057523	0.077966	0.071435	0.053541
.	0.076035	0.061787	0.058159	0.056291	0.086817	0.056182	0.069407	0.062232	0.060073	0.060300	0.071383	0.087909	0.080940	0.065523	0.046962
[SEP]	0.084746	0.065957	0.076622	0.064248	0.070404	0.056490	0.078911	0.062030	0.055013	0.062302	0.062003	0.084349	0.062091	0.065223	0.049610
