TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.091445	0.040622	0.068910	0.064578	0.038041	0.066223	0.066241	0.074455	0.071286	0.084486	0.075144	0.065133	0.050600	0.079397	0.063438
A	0.092821	0.039885	0.049078	0.050695	0.056041	0.073829	0.056801	0.094333	0.056829	0.067696	0.056646	0.045437	0.086333	0.097833	0.075743
person	0.077776	0.055717	0.120163	0.069039	0.039785	0.064925	0.052710	0.056684	0.067954	0.066298	0.041890	0.063407	0.055441	0.102216	0.065995
is	0.096457	0.045763	0.102416	0.069530	0.052500	0.064442	0.046719	0.075791	0.054775	0.083418	0.041158	0.059486	0.061719	0.084103	0.061722
at	0.094872	0.051154	0.081424	0.064043	0.045785	0.073077	0.041892	0.087742	0.053521	0.062591	0.044881	0.056230	0.069858	0.110163	0.062768
a	0.090463	0.036242	0.059210	0.063577	0.074904	0.058646	0.067189	0.101311	0.052129	0.059387	0.075483	0.058680	0.067201	0.066614	0.068963
diner	0.119400	0.054968	0.058457	0.075452	0.051897	0.066257	0.071990	0.058993	0.059559	0.069195	0.063133	0.056362	0.061207	0.068955	0.064173
,	0.072222	0.041593	0.077369	0.054509	0.051432	0.074290	0.058013	0.077747	0.067289	0.064630	0.056099	0.041777	0.091745	0.087031	0.084253
ordering	0.070751	0.049093	0.073892	0.047877	0.053735	0.083947	0.056157	0.072680	0.060986	0.065217	0.043886	0.078355	0.088140	0.086677	0.068606
an	0.063141	0.049048	0.081379	0.074584	0.060934	0.085242	0.061793	0.078150	0.061814	0.048438	0.053176	0.073691	0.078212	0.071151	0.059245
o	0.063868	0.046877	0.061731	0.066862	0.072378	0.052089	0.047998	0.078573	0.067274	0.064658	0.077038	0.065689	0.075117	0.092033	0.067815
##mel	0.075286	0.042481	0.070539	0.061487	0.057798	0.055663	0.050396	0.094184	0.053788	0.075230	0.057380	0.082243	0.067742	0.088199	0.067584
##ette	0.059252	0.043596	0.068302	0.052985	0.064816	0.066525	0.040116	0.085633	0.069616	0.056805	0.053835	0.070296	0.105334	0.086330	0.076559
.	0.079945	0.040266	0.077503	0.056575	0.047257	0.096177	0.068986	0.071485	0.049480	0.054527	0.055081	0.050580	0.096565	0.082800	0.072773
[SEP]	0.068518	0.043350	0.087351	0.053652	0.077641	0.087131	0.057356	0.070251	0.057352	0.057161	0.052730	0.072998	0.094986	0.071344	0.048178
