TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.066443	0.101041	0.049601	0.075507	0.043474	0.078714	0.041228	0.062607	0.086439	0.050278	0.063514	0.037424	0.050799	0.058878	0.134055
A	0.065661	0.099995	0.063751	0.080027	0.058162	0.066234	0.068645	0.062029	0.067094	0.052919	0.063509	0.059398	0.042291	0.068510	0.081775
person	0.096554	0.074193	0.057374	0.067572	0.055842	0.068499	0.054434	0.070627	0.069513	0.061425	0.065368	0.056454	0.067875	0.057732	0.076538
is	0.079172	0.086562	0.050083	0.080204	0.051088	0.089730	0.052611	0.070898	0.056147	0.060142	0.061213	0.057405	0.059811	0.067614	0.077319
at	0.072479	0.086393	0.062729	0.065511	0.069253	0.051138	0.053580	0.047514	0.090483	0.074346	0.085820	0.044043	0.058729	0.083765	0.054218
a	0.066863	0.087438	0.068499	0.056121	0.078172	0.065362	0.066789	0.057510	0.081082	0.068317	0.074283	0.056576	0.052172	0.044528	0.076289
diner	0.078816	0.075009	0.070927	0.061939	0.066276	0.052500	0.053114	0.083555	0.058462	0.061361	0.057098	0.048049	0.061959	0.062582	0.108355
,	0.068355	0.095124	0.061353	0.072315	0.078655	0.054189	0.053573	0.072936	0.063713	0.056485	0.081879	0.050452	0.054254	0.056336	0.080379
ordering	0.081748	0.075529	0.068637	0.063603	0.062367	0.062381	0.049658	0.069143	0.054065	0.068048	0.079600	0.058619	0.048708	0.075889	0.082007
an	0.084537	0.073903	0.064284	0.060930	0.060415	0.067333	0.043819	0.066314	0.072054	0.062399	0.079406	0.036786	0.056400	0.075748	0.095672
o	0.078830	0.104905	0.059194	0.058038	0.055648	0.078598	0.055744	0.077568	0.080532	0.062852	0.068483	0.041256	0.039682	0.051848	0.086823
##mel	0.094691	0.071591	0.045729	0.066105	0.068663	0.077420	0.048328	0.072502	0.064666	0.054947	0.064465	0.040486	0.082105	0.073580	0.074722
##ette	0.067806	0.108403	0.051181	0.073326	0.047883	0.108741	0.053030	0.068527	0.054171	0.037753	0.065630	0.047917	0.043707	0.073975	0.097951
.	0.068950	0.101488	0.077552	0.062475	0.056334	0.068371	0.046194	0.067292	0.054914	0.056516	0.079312	0.050733	0.045116	0.052697	0.112055
[SEP]	0.066197	0.080192	0.058099	0.063056	0.057250	0.082819	0.063339	0.075178	0.055755	0.056371	0.074599	0.062569	0.055017	0.066579	0.082980
