TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.037641	0.102517	0.047870	0.091770	0.082421	0.074581	0.062412	0.064225	0.066988	0.065442	0.073242	0.064113	0.050667	0.050630	0.065481
A	0.084450	0.070235	0.079133	0.057763	0.043887	0.070147	0.054967	0.065784	0.077905	0.055097	0.049199	0.060303	0.049761	0.059409	0.121961
person	0.062695	0.068545	0.073158	0.069062	0.061285	0.079993	0.071763	0.074565	0.045649	0.065718	0.065726	0.060179	0.043319	0.072554	0.085789
is	0.068911	0.091822	0.053114	0.063146	0.079356	0.067588	0.066964	0.087738	0.074272	0.066045	0.046066	0.054830	0.043170	0.070030	0.066946
at	0.071414	0.060712	0.081376	0.073318	0.062545	0.054563	0.089654	0.066217	0.063437	0.054681	0.059955	0.056174	0.060672	0.057989	0.087295
a	0.077124	0.058077	0.068661	0.110435	0.055091	0.088012	0.062552	0.075060	0.061931	0.051166	0.060184	0.049887	0.060244	0.060957	0.060620
diner	0.080086	0.085464	0.051539	0.037458	0.057594	0.080839	0.070454	0.066264	0.039655	0.108372	0.046888	0.070889	0.054762	0.073333	0.076403
,	0.047739	0.081457	0.080801	0.079514	0.060269	0.093301	0.099814	0.069811	0.058518	0.060147	0.048911	0.053975	0.044936	0.043217	0.077590
ordering	0.076798	0.073202	0.060043	0.064159	0.066392	0.065870	0.083669	0.075845	0.065121	0.053712	0.062732	0.055421	0.062881	0.047832	0.086324
an	0.084058	0.075066	0.063399	0.061386	0.045728	0.065679	0.064755	0.070390	0.056472	0.054813	0.057814	0.073539	0.049287	0.068707	0.108908
o	0.051580	0.079961	0.064913	0.078408	0.048932	0.065608	0.107373	0.088700	0.064288	0.038440	0.062676	0.041689	0.056269	0.049912	0.101249
##mel	0.067660	0.074256	0.056105	0.069491	0.072874	0.063551	0.073389	0.078702	0.076102	0.069278	0.064250	0.055266	0.049436	0.057148	0.072493
##ette	0.094608	0.061907	0.093729	0.074937	0.044622	0.076722	0.062783	0.070940	0.062210	0.054170	0.066324	0.044233	0.062082	0.060428	0.070305
.	0.070690	0.072335	0.076877	0.060399	0.040952	0.050914	0.048130	0.102690	0.076883	0.048312	0.086638	0.055715	0.049386	0.057645	0.102436
[SEP]	0.104297	0.088313	0.057148	0.051297	0.049470	0.054292	0.061168	0.070749	0.066040	0.065819	0.060656	0.049132	0.051532	0.070248	0.099839
