TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.066917	0.084500	0.103224	0.046623	0.055747	0.076353	0.048712	0.065375	0.085526	0.073835	0.077284	0.072205	0.062557	0.040584	0.040559
A	0.087703	0.072715	0.060384	0.055755	0.060714	0.060924	0.047384	0.047444	0.091245	0.094930	0.082402	0.065691	0.069553	0.053028	0.050128
person	0.078000	0.093962	0.068194	0.053439	0.046941	0.076941	0.074494	0.039150	0.071759	0.070196	0.077964	0.051840	0.075115	0.074069	0.047937
is	0.081179	0.079516	0.079136	0.058390	0.046584	0.072101	0.055390	0.055640	0.070141	0.102928	0.066825	0.064526	0.085191	0.045112	0.037341
at	0.086709	0.056926	0.064667	0.064776	0.076463	0.063414	0.061513	0.061897	0.094641	0.064675	0.066165	0.077060	0.076289	0.047290	0.037516
a	0.058702	0.078106	0.058905	0.066024	0.064662	0.083852	0.057665	0.049913	0.091029	0.071550	0.090779	0.060685	0.070280	0.050956	0.046890
diner	0.080764	0.076226	0.062316	0.054889	0.045254	0.075710	0.059518	0.055771	0.073956	0.085721	0.085047	0.062048	0.082644	0.051677	0.048458
,	0.050041	0.098899	0.080330	0.054896	0.051381	0.082413	0.051251	0.043999	0.095499	0.065310	0.084880	0.054259	0.087739	0.062693	0.036412
ordering	0.072195	0.096658	0.050748	0.071498	0.061706	0.057066	0.061227	0.073208	0.080826	0.074200	0.060379	0.057332	0.062976	0.054408	0.065573
an	0.086750	0.074636	0.057407	0.050281	0.049508	0.080455	0.053704	0.047963	0.067232	0.080520	0.088355	0.065793	0.086939	0.051826	0.058629
o	0.064470	0.087052	0.054688	0.051283	0.039886	0.084029	0.053199	0.045566	0.136078	0.078720	0.092746	0.065399	0.050963	0.057597	0.038326
##mel	0.080556	0.084393	0.050775	0.052979	0.047947	0.074060	0.064101	0.052785	0.085512	0.076255	0.089243	0.061674	0.070330	0.045712	0.063677
##ette	0.064918	0.065151	0.079059	0.050113	0.058674	0.074391	0.066332	0.069010	0.081994	0.057394	0.071248	0.080708	0.074363	0.058853	0.047793
.	0.082557	0.077560	0.053605	0.054598	0.056304	0.055871	0.065482	0.080868	0.090724	0.066719	0.063011	0.077364	0.074802	0.058135	0.042401
[SEP]	0.069398	0.077325	0.071206	0.069878	0.044559	0.064564	0.063356	0.059951	0.067772	0.072442	0.088221	0.077581	0.083776	0.051985	0.037988
