TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.070688	0.058663	0.095945	0.058339	0.059955	0.060197	0.060482	0.080395	0.040308	0.046262	0.059186	0.059382	0.085438	0.089512	0.075248
A	0.065710	0.064594	0.080651	0.070863	0.084293	0.056377	0.063803	0.052013	0.060137	0.053044	0.053318	0.080885	0.081855	0.077948	0.054510
person	0.096080	0.066498	0.056169	0.052085	0.061634	0.067197	0.057684	0.085190	0.057816	0.044543	0.047965	0.076752	0.081065	0.074244	0.075079
is	0.109564	0.070891	0.101509	0.062322	0.026143	0.060561	0.053162	0.075485	0.056194	0.044029	0.046745	0.061102	0.094086	0.065901	0.072305
at	0.071655	0.072135	0.085435	0.055749	0.049629	0.051861	0.066858	0.081373	0.064115	0.058080	0.075063	0.063736	0.083428	0.050412	0.070472
a	0.056080	0.064856	0.101965	0.061044	0.085481	0.053160	0.081141	0.058259	0.060425	0.071614	0.064767	0.047150	0.115844	0.037972	0.040243
diner	0.077271	0.072680	0.069858	0.057740	0.072982	0.042174	0.067690	0.045461	0.055894	0.066189	0.060694	0.080815	0.076493	0.079274	0.074785
,	0.054752	0.089053	0.078655	0.055199	0.068666	0.070593	0.057694	0.051789	0.077356	0.068836	0.068171	0.074913	0.067501	0.044616	0.072204
ordering	0.087873	0.083842	0.074625	0.061831	0.047833	0.066077	0.048593	0.074880	0.057604	0.051394	0.048145	0.052249	0.062258	0.087530	0.095264
an	0.075132	0.069605	0.087747	0.047662	0.067928	0.061541	0.057070	0.050891	0.085587	0.050032	0.066476	0.062904	0.093048	0.061166	0.063212
o	0.064054	0.085201	0.111880	0.060912	0.054104	0.063770	0.055039	0.073505	0.051613	0.055670	0.059697	0.053275	0.062144	0.081271	0.067867
##mel	0.049744	0.082768	0.063376	0.066212	0.059263	0.083201	0.056016	0.045180	0.088117	0.064758	0.074239	0.057009	0.079292	0.058979	0.071848
##ette	0.082711	0.059574	0.077608	0.060143	0.076272	0.051712	0.053437	0.066277	0.044176	0.083749	0.050483	0.059397	0.075752	0.078477	0.080232
.	0.054973	0.063116	0.100754	0.040718	0.067575	0.089593	0.052043	0.076922	0.051559	0.059912	0.052148	0.069141	0.081886	0.079092	0.060568
[SEP]	0.070934	0.074409	0.109406	0.046135	0.065438	0.053041	0.073278	0.073405	0.043581	0.049009	0.062175	0.060147	0.108201	0.045475	0.065368
