TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.075378	0.061541	0.083143	0.102452	0.041455	0.087557	0.061393	0.059227	0.056782	0.070329	0.062465	0.053187	0.069271	0.064679	0.051142
A	0.064534	0.064668	0.068508	0.079574	0.068039	0.097517	0.068802	0.062567	0.061308	0.071306	0.051142	0.065607	0.056749	0.074442	0.045237
person	0.065713	0.045809	0.047360	0.065080	0.057713	0.066116	0.075136	0.077585	0.083737	0.075794	0.091077	0.056372	0.072941	0.059999	0.059567
is	0.048167	0.055340	0.063837	0.082863	0.064199	0.080831	0.061121	0.072142	0.062573	0.090073	0.075487	0.066717	0.052478	0.083089	0.041084
at	0.068554	0.053110	0.071601	0.074242	0.075672	0.084494	0.068841	0.068299	0.060370	0.084310	0.066907	0.053140	0.063081	0.060400	0.046978
a	0.059859	0.054389	0.087210	0.090711	0.067412	0.058588	0.072780	0.080304	0.054934	0.068991	0.082216	0.060334	0.050560	0.068384	0.043329
diner	0.069773	0.074734	0.062826	0.074501	0.054871	0.099837	0.077305	0.058096	0.057693	0.068966	0.061015	0.069887	0.057008	0.069304	0.044183
,	0.045917	0.079189	0.080897	0.060435	0.064314	0.074904	0.072561	0.064678	0.049364	0.108287	0.087557	0.056013	0.050959	0.059085	0.045840
ordering	0.052968	0.055984	0.099742	0.067645	0.066622	0.090512	0.065463	0.081397	0.052960	0.076944	0.082238	0.050991	0.044500	0.065561	0.046472
an	0.059243	0.066133	0.095787	0.063879	0.068187	0.070087	0.079486	0.062187	0.072517	0.076002	0.061616	0.065953	0.048550	0.061517	0.048855
o	0.066346	0.059426	0.084301	0.065732	0.056168	0.080181	0.080628	0.083115	0.049945	0.066593	0.088893	0.065681	0.049763	0.062806	0.040421
##mel	0.070406	0.067866	0.077616	0.057170	0.050602	0.080621	0.082105	0.084268	0.047848	0.065809	0.068617	0.070830	0.052757	0.078666	0.044817
##ette	0.054918	0.067111	0.071125	0.076025	0.049835	0.103422	0.079399	0.077591	0.046307	0.076821	0.071228	0.067514	0.058631	0.062912	0.037161
.	0.076320	0.055651	0.075395	0.075782	0.049751	0.097795	0.081733	0.066657	0.063824	0.061376	0.060386	0.063395	0.072302	0.050953	0.048680
[SEP]	0.059115	0.050492	0.071169	0.048966	0.064921	0.095489	0.086123	0.072415	0.063862	0.065835	0.068707	0.071752	0.074581	0.059045	0.047527
