TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.085451	0.078732	0.066561	0.061855	0.061457	0.082700	0.059803	0.054287	0.078303	0.062971	0.065156	0.057918	0.073332	0.059143	0.052329
A	0.085437	0.087332	0.072104	0.064425	0.049304	0.077121	0.066662	0.076266	0.059359	0.064529	0.087681	0.054170	0.056225	0.050109	0.049275
person	0.065896	0.082120	0.069065	0.057205	0.061257	0.084372	0.067153	0.060664	0.078066	0.073943	0.069675	0.049422	0.060835	0.065103	0.055226
is	0.078581	0.082359	0.054969	0.068990	0.060438	0.056337	0.059728	0.066969	0.079233	0.071030	0.065578	0.046245	0.076077	0.067574	0.065893
at	0.088835	0.082186	0.060205	0.074502	0.055748	0.076400	0.061748	0.059668	0.051213	0.050916	0.088879	0.066935	0.072028	0.052629	0.058108
a	0.084040	0.067184	0.086061	0.057115	0.054641	0.060841	0.062835	0.060361	0.072473	0.073236	0.084882	0.056794	0.059570	0.058300	0.061667
diner	0.090398	0.067577	0.078253	0.052552	0.038088	0.084929	0.058164	0.059996	0.067798	0.062311	0.077652	0.070410	0.075258	0.054878	0.061735
,	0.072866	0.062282	0.071069	0.063359	0.081231	0.069066	0.058945	0.063103	0.060573	0.077480	0.102806	0.047260	0.064990	0.055731	0.049238
ordering	0.078374	0.074070	0.076723	0.054748	0.049728	0.061632	0.056317	0.061989	0.067166	0.083845	0.086202	0.055780	0.066867	0.062888	0.063673
an	0.079333	0.073615	0.069041	0.093535	0.063577	0.051688	0.054197	0.061342	0.050331	0.092712	0.080898	0.055725	0.069044	0.061748	0.043214
o	0.095651	0.061138	0.062683	0.068265	0.054283	0.077766	0.058096	0.081796	0.073022	0.053119	0.096674	0.042438	0.061318	0.052281	0.061470
##mel	0.072305	0.066493	0.077971	0.060167	0.050793	0.082871	0.063765	0.064165	0.066173	0.058706	0.065468	0.061866	0.084685	0.056042	0.068529
##ette	0.065962	0.090861	0.060066	0.062868	0.055167	0.074480	0.071311	0.053725	0.067795	0.069195	0.071460	0.066988	0.072135	0.046313	0.071672
.	0.100264	0.069382	0.068350	0.065318	0.049223	0.080877	0.056414	0.060074	0.071513	0.061954	0.091949	0.057511	0.072063	0.044796	0.050314
[SEP]	0.088303	0.079891	0.066468	0.067627	0.063540	0.065002	0.064889	0.064663	0.082382	0.051010	0.080278	0.056312	0.061641	0.053555	0.054440
