TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.046303	0.072179	0.067633	0.065203	0.092236	0.056025	0.060962	0.052968	0.064402	0.036398	0.060801	0.072320	0.084966	0.065786	0.101817
A	0.063679	0.063815	0.076326	0.048782	0.094891	0.052629	0.068320	0.051227	0.099170	0.094977	0.057253	0.061637	0.059919	0.051556	0.055819
person	0.046646	0.070392	0.090269	0.061225	0.094012	0.049224	0.074490	0.060265	0.057587	0.051721	0.063536	0.080505	0.101359	0.048617	0.050153
is	0.046809	0.070352	0.060047	0.034932	0.126691	0.052405	0.043692	0.065575	0.097704	0.073774	0.059183	0.056816	0.085204	0.058304	0.068513
at	0.053983	0.062226	0.083409	0.071547	0.072242	0.057949	0.081901	0.055948	0.082370	0.068648	0.061712	0.081979	0.067736	0.046921	0.051430
a	0.052399	0.078670	0.082359	0.057652	0.094344	0.070963	0.058805	0.068634	0.066509	0.066390	0.049555	0.064494	0.076769	0.043977	0.068481
diner	0.059962	0.061427	0.065239	0.053574	0.113365	0.054778	0.056448	0.068912	0.076353	0.056854	0.051006	0.067407	0.075239	0.064399	0.075039
,	0.050521	0.065331	0.069606	0.050283	0.095386	0.052874	0.044876	0.066686	0.093154	0.079785	0.049198	0.078301	0.058213	0.074400	0.071385
ordering	0.072911	0.087892	0.074605	0.058494	0.073540	0.050435	0.066077	0.078441	0.057260	0.060151	0.056280	0.053793	0.080033	0.064414	0.065674
an	0.043828	0.077347	0.091368	0.074871	0.079752	0.050808	0.044127	0.064714	0.068472	0.042673	0.067194	0.087576	0.063061	0.048851	0.095357
o	0.054188	0.076144	0.091712	0.035706	0.108255	0.052637	0.049022	0.058199	0.060020	0.072124	0.047910	0.060190	0.109970	0.057605	0.066316
##mel	0.055370	0.059442	0.087358	0.051759	0.082271	0.053070	0.061463	0.060421	0.081359	0.076461	0.049153	0.072962	0.078401	0.067688	0.062821
##ette	0.052563	0.090331	0.090762	0.052114	0.093047	0.056195	0.052526	0.059017	0.062335	0.060845	0.057548	0.064478	0.076585	0.066949	0.064706
.	0.049744	0.073573	0.061664	0.061041	0.071340	0.050518	0.065580	0.089312	0.083615	0.056859	0.047714	0.075494	0.080167	0.067993	0.065386
[SEP]	0.044592	0.063110	0.065447	0.074979	0.086598	0.052785	0.055213	0.067999	0.067271	0.069009	0.063313	0.064779	0.091962	0.067035	0.065907
