TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.055552	0.069863	0.050579	0.066053	0.055946	0.048449	0.078068	0.075700	0.085351	0.059067	0.065472	0.060771	0.077969	0.073541	0.077619
A	0.048552	0.066195	0.063899	0.073411	0.077768	0.041611	0.064155	0.064526	0.093231	0.087683	0.049360	0.052126	0.056336	0.087471	0.073674
person	0.050804	0.077217	0.061563	0.058792	0.067517	0.067037	0.082829	0.080050	0.067533	0.070892	0.058263	0.055997	0.058818	0.057445	0.085242
is	0.055279	0.075792	0.056304	0.062939	0.061064	0.050442	0.073142	0.063563	0.096486	0.087081	0.060239	0.051742	0.044289	0.088177	0.073460
at	0.066126	0.060114	0.047490	0.049113	0.069706	0.049348	0.064981	0.075474	0.085080	0.062850	0.071764	0.055318	0.069596	0.089541	0.083499
a	0.041411	0.067361	0.046944	0.059427	0.077956	0.051878	0.095068	0.070415	0.083513	0.071350	0.057670	0.060252	0.070551	0.064435	0.081767
diner	0.037890	0.072866	0.055985	0.054572	0.066866	0.055527	0.061515	0.055365	0.089982	0.090545	0.067079	0.061571	0.057357	0.081912	0.090966
,	0.058402	0.070149	0.029149	0.064761	0.055713	0.063126	0.061834	0.059364	0.082320	0.082894	0.075916	0.063966	0.063431	0.077085	0.091889
ordering	0.063987	0.068879	0.046752	0.067140	0.055085	0.053885	0.083919	0.080350	0.076859	0.066712	0.061699	0.055284	0.066371	0.071667	0.081411
an	0.042393	0.048734	0.055512	0.078199	0.067907	0.065407	0.061037	0.060677	0.078634	0.059133	0.060834	0.079759	0.075141	0.079443	0.087190
o	0.057883	0.068800	0.056958	0.066012	0.057409	0.049428	0.065291	0.063786	0.070342	0.059155	0.065776	0.063510	0.082277	0.088276	0.085098
##mel	0.051695	0.079043	0.051950	0.051893	0.078099	0.048771	0.072551	0.074284	0.108762	0.078486	0.060631	0.049937	0.050780	0.066660	0.076457
##ette	0.052959	0.082721	0.040814	0.067050	0.066028	0.057356	0.071730	0.066076	0.088172	0.063680	0.063087	0.067492	0.075410	0.069210	0.068215
.	0.055881	0.066384	0.051632	0.073449	0.042303	0.067533	0.073029	0.073368	0.066932	0.065628	0.053051	0.052205	0.060930	0.093829	0.103845
[SEP]	0.062205	0.043910	0.053797	0.067901	0.053848	0.047391	0.065616	0.075671	0.083449	0.064289	0.063471	0.066777	0.055322	0.105803	0.090550
